Matchup,LAD @ CWS
Pitcher,Emmet Sheehan
Pitcher Team,LAD
Opposing Team,CWS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,59.1,248,0.247,0.328,0.463,0.216,1.21,11,1.67,6.5%,29.9%,25.8%,20.0%,15.3%,9.71,63.7%,8.6%,9.7%,37.6%,29.1%,22.9%,25.5%
vsLHB,33.0,140,0.248,0.340,0.496,0.248,1.24,7,1.91,6.4%,27.9%,25.0%,17.9%,13.6%,9.55,60.7%,9.4%,10.6%,39.4%,25.5%,29.2%,26.6%
vsRHB,26.0,108,0.245,0.311,0.418,0.173,1.19,4,1.38,6.5%,32.6%,26.9%,23.2%,17.7%,10.04,67.6%,7.4%,8.5%,35.2%,33.8%,16.7%,23.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Andrew Benintendi LHB,,+412,18,18,3.40,4,5,0.312,0.389,1.062,0.750,0.588,11.1%,15.2%,11.1%,7.5%,94.1,325.0,5,5,28.6%,28.6%,42.9%,64.3%,35.7%,69.9,-,35.5%,16.1%,96.9%,50.0%,57.1%,7.1%,42.9%,71.4%,21.4%,7.1%,43.8%
Colson Montgomery LHB,,+340,24,22,4.40,3,3,0.200,0.273,0.650,0.450,0.386,9.1%,43.8%,36.4%,22.8%,89.9,273.2,6,5,16.7%,8.3%,41.7%,66.7%,16.7%,76.1,69.6%,15.2%,8.7%,95.8%,58.3%,42.9%,8.3%,8.3%,41.7%,33.3%,25.0%,56.5%
Miguel Vargas RHB,,+399,18,18,4.60,1,4,0.467,0.556,0.800,0.333,0.564,16.7%,26.2%,11.1%,13.1%,89.3,281.2,5,5,23.1%,7.7%,23.1%,46.2%,92.3%,74.4,41.0%,20.5%,12.8%,92.9%,38.5%,0.0%,46.2%,15.4%,30.8%,23.1%,46.2%,43.5%
Drew Romo SHB,,+710,14,17,4.20,1,2,0.125,0.176,0.375,0.250,0.236,5.9%,38.7%,17.6%,19.7%,82.4,255.2,3,3,7.7%,-,23.1%,23.1%,15.4%,69.7,3.4%,24.1%,3.4%,93.5%,38.5%,20.0%,7.7%,38.5%,46.2%,30.8%,23.1%,55.0%
Tristan Peters LHB,,+990,15,15,3.20,1,2,0.538,0.600,1.308,0.769,0.758,13.3%,17.5%,6.7%,10.4%,87.3,301.4,4,2,16.7%,8.3%,33.3%,58.3%,58.3%,70.9,10.8%,21.6%,13.5%,92.5%,16.7%,50.0%,41.7%,33.3%,50.0%,33.3%,16.7%,50.0%
Braden Montgomery SHB,—,N/A,-,7,4.00,1,2,0.500,0.571,1.167,0.667,0.701,14.3%,18.2%,28.6%,7.7%,101.2,347.3,3,1,50.0%,-,-,100.0%,75.0%,71.6,11.1%,44.4%,22.2%,81.8%,50.0%,50.0%,25.0%,25.0%,-,25.0%,75.0%,25.0%
Sam Antonacci LHB,,+980,8,23,4.60,0,1,0.316,0.435,0.368,0.053,0.365,13.0%,14.6%,13.0%,5.7%,90.0,244.2,3,1,-,-,18.8%,37.5%,43.8%,70.4,7.7%,25.6%,7.7%,95.1%,25.0%,0.0%,31.2%,31.2%,37.5%,31.2%,31.2%,0.0%
Edgar Quero SHB,—,N/A,10,18,2.80,0,0,0.176,0.222,0.176,-,0.184,5.6%,27.6%,27.8%,13.3%,94.6,280.6,3,2,8.3%,-,-,50.0%,41.7%,68.5,3.7%,40.7%,18.5%,93.1%,33.3%,0.0%,33.3%,25.0%,-,75.0%,25.0%,53.3%
Chase Meidroth RHB,,+880,22,16,4.20,0,1,0.429,0.500,0.643,0.214,0.491,6.2%,20.0%,18.8%,9.0%,92.2,279.2,4,2,9.1%,9.1%,27.3%,36.4%,45.5%,65.4,-,25.9%,3.7%,96.4%,27.3%,0.0%,27.3%,36.4%,45.5%,45.5%,9.1%,11.1%
Jacob Gonzalez LHB,,+880,3,15,3.40,0,0,0.429,0.467,0.429,-,0.399,6.7%,12.5%,13.3%,6.7%,89.3,216.5,2,0,-,-,33.3%,50.0%,25.0%,71.7,13.5%,21.6%,13.5%,92.5%,16.7%,0.0%,25.0%,41.7%,50.0%,33.3%,16.7%,45.0%
