Matchup,SEA @ MIL
Pitcher,Bryce Miller
Pitcher Team,SEA
Opposing Team,MIL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,11.2,0.69,="7-42",.167,.333,0.166,2,1,0,3,23.3,1,.186,.519
Batting Second,10.0,1.20,="7-36",.194,.528,0.334,3,1,1,6,17.1,5,.293,.821
Batting Third,8.2,1.50,="12-38",.316,.526,0.210,2,2,0,7,20.5,1,.333,.859
Batting Fourth,10.1,0.77,="7-38",.184,.316,0.132,1,2,0,2,41.0,1,.205,.521
Batting Fifth,10.0,0.80,="5-34",.147,.324,0.177,1,3,0,2,29.7,3,.216,.540
Batting Sixth,8.1,1.44,="10-34",.294,.559,0.265,3,0,0,4,22.2,2,.333,.892
Batting Seventh,10.2,0.56,="6-35",.171,.343,0.172,1,1,1,3,37.1,0,.171,.514
Batting Eighth,7.0,1.43,="8-29",.276,.345,0.069,0,2,0,0,9.4,2,.344,.689
Batting Ninth,7.2,0.91,="6-27",.222,.333,0.111,1,0,0,2,27.6,1,.250,.583

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Brice Turang LHB,Batting First ​,="37-128",.289,.477,0.188,4,10,1,26,24.3,21,.387,.864
Jackson Chourio RHB,Batting Second ​,="67-239",.280,.477,0.197,12,11,0,37,23.4,23,.347,.824
Jake Bauers LHB,Batting Third ​,="13-51",.255,.373,0.118,0,4,1,3,30.9,3,.291,.664
William Contreras RHB,Batting Fourth ​,="43-198",.217,.348,0.131,6,8,0,23,17.2,17,.281,.629
Christian Yelich LHB,Batting Fifth ​,="2-17",.118,.176,0.058,0,1,0,1,47.4,2,.211,.387
Luis Lara SHB,Batting Sixth ​,="4-24",.167,.292,0.125,0,1,1,3,29.6,3,.259,.551
Garrett Mitchell LHB,Batting Seventh ​,="13-77",.169,.325,0.156,3,3,0,8,37.4,11,.286,.611
Joey Ortiz RHB,Batting Eighth ​,="13-60",.217,.300,0.083,1,2,0,6,20.0,8,.304,.604
David Hamilton LHB,Batting Ninth ​,="39-166",.235,.349,0.114,3,6,2,12,25.5,18,.314,.663
