Matchup,CLE @ CWS
Pitcher,Anthony Kay
Pitcher Team,CWS
Opposing Team,CLE

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,70.1,322,0.264,0.351,0.448,0.184,1.44,11,1.41,8.7%,21.6%,17.1%,13.3%,9.7%,7.04,58.8%,6.0%,9.3%,39.8%,21.7%,22.4%,22.6%
vsLHB,18.2,80,0.174,0.270,0.304,0.130,0.96,2,0.96,7.5%,31.0%,30.0%,19.0%,14.0%,11.57,61.7%,6.8%,4.4%,28.9%,17.8%,25.0%,24.4%
vsRHB,51.1,242,0.293,0.378,0.495,0.202,1.62,9,1.58,9.1%,18.2%,12.8%,10.7%,8.1%,5.44,57.9%,5.7%,10.5%,42.5%,22.7%,22.0%,22.1%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
David Fry RHB,,+575,10,18,2.40,1,1,0.214,0.389,0.500,0.286,0.381,22.2%,26.3%,33.3%,12.0%,86.6,244.1,1,1,-,-,25.0%,25.0%,37.5%,71.3,16.2%,10.8%,2.7%,97.4%,37.5%,33.3%,25.0%,37.5%,50.0%,50.0%,-,37.5%
Daniel Schneemann LHB,—,N/A,16,13,3.60,1,1,0.250,0.308,0.500,0.250,0.348,7.7%,39.1%,23.1%,17.3%,89.5,288.0,4,1,11.1%,11.1%,33.3%,44.4%,11.1%,70.6,-,23.8%,9.5%,91.3%,44.4%,25.0%,11.1%,33.3%,66.7%,22.2%,11.1%,25.0%
Austin Hedges RHB,,+820,9,20,3.40,0,1,0.278,0.350,0.333,0.056,0.306,10.0%,20.6%,5.0%,9.9%,79.1,268.0,1,1,5.9%,-,5.9%,23.5%,11.8%,70.0,12.9%,29.0%,6.5%,93.9%,23.5%,0.0%,5.9%,64.7%,52.9%,35.3%,11.8%,47.6%
Travis Bazzana LHB,,+820,15,18,4.20,0,0,0.154,0.389,0.154,-,0.279,27.8%,23.5%,11.1%,9.8%,84.1,242.4,2,1,-,-,-,36.4%,18.2%,70.3,23.3%,16.7%,3.3%,90.9%,18.2%,0.0%,9.1%,54.5%,27.3%,63.6%,9.1%,42.1%
Rhys Hoskins RHB,,+394,12,17,3.60,0,0,0.143,0.294,0.214,0.071,0.242,17.6%,29.6%,29.4%,13.1%,89.0,181.1,1,0,-,-,44.4%,33.3%,33.3%,72.1,19.2%,15.4%,3.8%,96.3%,11.1%,0.0%,33.3%,11.1%,55.6%,-,44.4%,21.4%
Brayan Rocchio SHB,,+820,18,15,4.20,0,0,0.071,0.067,0.071,-,0.059,-,28.9%,20.0%,18.6%,84.9,269.6,3,0,-,-,-,16.7%,16.7%,69.5,-,19.4%,2.8%,94.7%,50.0%,0.0%,8.3%,33.3%,16.7%,33.3%,50.0%,46.7%
Stuart Fairchild RHB,,+830,-,14,2.60,0,0,0.143,0.571,0.143,-,0.393,42.9%,60.0%,35.7%,17.6%,91.9,369.1,1,1,-,-,-,50.0%,-,71.6,7.7%,7.7%,7.7%,92.9%,50.0%,0.0%,-,50.0%,50.0%,50.0%,-,16.7%
Steven Kwan LHB,—,N/A,6,13,2.80,0,0,0.167,0.231,0.167,-,0.187,7.7%,5.0%,7.7%,2.1%,86.2,248.9,1,0,-,-,10.0%,10.0%,50.0%,62.9,-,47.1%,-,85.0%,30.0%,0.0%,40.0%,30.0%,10.0%,80.0%,10.0%,13.3%
Patrick Bailey SHB,—,N/A,8,11,3.20,0,1,0.125,0.273,0.125,-,0.199,18.2%,43.5%,36.4%,19.6%,94.2,339.7,2,1,-,-,20.0%,40.0%,20.0%,72.5,26.3%,26.3%,10.5%,82.6%,20.0%,0.0%,20.0%,60.0%,20.0%,20.0%,60.0%,57.1%
Kyle Manzardo LHB,,+498,13,10,4.20,0,1,0.286,0.500,0.429,0.143,0.418,20.0%,23.1%,-,10.3%,93.1,295.9,3,1,14.3%,-,28.6%,57.1%,42.9%,68.9,-,50.0%,25.0%,92.3%,42.9%,0.0%,28.6%,28.6%,57.1%,28.6%,14.3%,50.0%
Gabriel Arias RHB,,+680,-,7,3.80,0,0,0.143,0.143,0.143,-,0.127,-,47.1%,57.1%,25.8%,94.4,203.9,0,0,-,-,-,33.3%,33.3%,74.8,35.7%,7.1%,7.1%,82.4%,-,-,33.3%,66.7%,66.7%,-,33.3%,30.0%
Petey Halpin LHB,—,N/A,-,7,2.40,0,0,-,-,-,-,-,-,36.4%,28.6%,20.0%,75.3,172.0,0,0,-,-,20.0%,20.0%,20.0%,71.0,22.2%,33.3%,11.1%,81.8%,20.0%,0.0%,20.0%,40.0%,60.0%,40.0%,-,25.0%
Kahlil Watson LHB,,+820,-,2,3.00,0,0,-,-,-,-,-,-,66.7%,50.0%,25.0%,91.9,277.3,0,0,-,-,-,-,100.0%,73.7,33.3%,33.3%,-,100.0%,-,-,100.0%,-,-,-,100.0%,33.3%
