Matchup,PIT @ ATH
Pitcher,Aaron Civale
Pitcher Team,ATH
Opposing Team,PIT

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,7.2,1.30,="10-32",.313,.531,0.218,1,2,1,2,12.1,0,.303,.834
Batting Second,6.2,2.10,="9-27",.333,.778,0.445,4,0,0,4,15.2,5,.438,1.216
Batting Third,6.1,1.74,="9-28",.321,.429,0.108,0,3,0,1,16.7,2,.367,.796
Batting Fourth,5.1,2.63,="10-25",.400,.600,0.200,1,2,0,5,10.3,4,.483,1.083
Batting Fifth,7.0,0.71,="5-25",.200,.360,0.160,1,1,0,3,15.4,0,.192,.552
Batting Sixth,5.0,1.60,="6-20",.300,.500,0.200,1,1,0,1,8.3,2,.391,.891
Batting Seventh,6.0,1.00,="5-23",.217,.522,0.305,2,1,0,4,25.0,1,.250,.772
Batting Eighth,6.0,1.00,="4-22",.182,.182,0.000,0,0,0,0,20.8,2,.250,.432
Batting Ninth,5.0,1.60,="7-22",.318,.682,0.364,2,2,0,4,21.7,1,.348,1.030

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Brandon Lowe LHB,Batting Second ​,="57-234",.244,.547,0.303,18,15,1,46,25.4,30,.332,.879
Bryan Reynolds SHB,Batting Third ​,="74-260",.285,.477,0.192,10,16,2,44,20.9,49,.405,.882
Marcell Ozuna RHB,Batting Fourth ​,="11-79",.139,.241,0.102,2,2,0,8,31.8,8,.227,.468
Ryan O'Hearn LHB,Batting Fourth ​,="48-169",.284,.438,0.154,7,5,0,28,26.1,13,.337,.775
Nick Gonzales RHB,Batting Fifth ​,="28-82",.341,.415,0.074,1,3,0,11,19.8,6,.407,.822
Endy Rodriguez SHB,Batting Seventh ​,="9-30",.300,.567,0.267,2,2,0,4,25.7,4,.382,.949
Tyler Callihan LHB,Batting Seventh ​,="7-16",.438,.875,0.437,2,1,0,5,15.8,3,.526,1.401
Spencer Horwitz LHB,Batting Seventh ​,="21-76",.276,.395,0.119,1,4,1,9,12.5,18,.417,.812
Jake Mangum SHB,Batting Eighth ​,="20-49",.408,.510,0.102,1,2,0,4,12.7,4,.463,.973
Jared Triolo RHB,Batting Ninth ​,="9-48",.188,.229,0.041,0,2,0,3,29.6,5,.264,.493
Henry Davis RHB,Batting Ninth ​,="15-118",.127,.280,0.153,5,3,0,16,23.0,12,.224,.504
Billy Cook RHB,Batting Ninth ​,="2-13",.154,.154,0.000,0,0,0,0,46.2,0,.154,.308
Esmerlyn Valdez RHB,Batting Ninth ​,="0-8",.000,.000,0.000,0,0,0,0,37.5,0,.000,.000
