Split,Season
Range,L10
Dates,="6/18/2026"
Games,11

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
6:40 PM,Aaron Nola,vs,47.1,216,5.00,0.291,0.366,1.58,0.219,0.510,10,1.90,100,24.1%,21.8%,17.0%,11.0%,8.94,18,8.3%,63.6%,5.3%,151,38.4%,15,9.9%,31.1%,19.1%,18.5%
7:40 PM,Matthew Liberatore,@,48.1,213,4.51,0.283,0.352,1.51,0.188,0.471,9,1.68,90,24.5%,24.9%,20.2%,11.7%,9.87,19,8.9%,61.6%,8.1%,141,44.7%,16,11.3%,27.0%,18.4%,20.6%
6:40 PM,Sean Manaea,@,33.0,144,3.58,0.256,0.325,1.30,0.163,0.419,4,1.09,54,24.4%,27.1%,21.1%,11.7%,10.64,10,6.9%,55.9%,7.1%,91,36.3%,7,7.7%,23.1%,19.0%,22.0%
1:35 PM,Sonny Gray,vs,50.0,214,3.76,0.250,0.306,1.28,0.138,0.388,5,0.90,76,23.4%,20.1%,20.2%,10.9%,7.74,15,7.0%,58.6%,8.3%,153,35.3%,11,7.2%,18.3%,17.9%,19.6%
7:15 PM,Landen Roupp,@,51.1,223,3.35,0.250,0.322,1.44,0.153,0.403,4,0.70,79,27.2%,25.6%,18.8%,11.3%,9.99,25,11.2%,56.2%,5.1%,140,31.4%,7,5.0%,20.7%,13.8%,16.4%
4:10 PM,Shane Baz,@,60.2,258,4.04,0.249,0.318,1.32,0.164,0.413,6,0.89,93,20.3%,18.6%,17.7%,9.6%,7.12,24,9.3%,58.8%,6.4%,185,43.2%,16,8.6%,24.9%,10.9%,16.2%
7:40 PM,Noah Cameron,vs,55.1,228,3.41,0.245,0.297,1.17,0.156,0.401,6,0.98,85,24.2%,21.9%,17.7%,11.8%,8.13,13,5.7%,59.6%,7.1%,165,38.2%,15,9.1%,23.6%,12.8%,16.4%
2:10 PM,Parker Messick,@,53.2,227,3.73,0.243,0.306,1.27,0.165,0.408,7,1.17,84,28.1%,25.1%,20.1%,13.5%,9.56,18,7.9%,57.3%,7.1%,151,35.8%,11,7.3%,28.5%,16.3%,21.2%
2:35 PM,Jack Leiter,vs,56.1,245,4.66,0.241,0.327,1.35,0.190,0.431,9,1.44,93,23.3%,22.4%,20.4%,11.2%,8.79,24,9.8%,55.1%,6.2%,163,36.8%,13,8.0%,30.7%,16.0%,17.8%
4:10 PM,Bryan Woo,vs,57.0,232,3.71,0.239,0.287,1.09,0.156,0.394,9,1.42,86,24.0%,25.4%,20.1%,12.9%,9.32,10,4.3%,74.6%,8.3%,161,46.6%,14,8.7%,28.0%,17.8%,16.8%
9:40 PM,Gage Jump,vs,23.0,94,2.49,0.238,0.259,1.13,0.024,0.262,0,-,22,24.2%,20.2%,19.8%,12.8%,7.43,6,6.4%,67.4%,7.8%,67,29.9%,2,3.0%,22.4%,-,10.4%
2:10 PM,Shane Drohan,vs,31.1,124,2.69,0.231,0.283,1.05,0.162,0.393,3,0.86,46,31.6%,28.2%,26.5%,16.1%,10.05,6,4.8%,70.2%,8.6%,83,39.8%,9,10.8%,33.7%,10.7%,9.6%
2:35 PM,Joe Ryan,@,54.2,225,3.14,0.227,0.278,1.06,0.142,0.370,7,1.15,78,25.0%,28.4%,21.4%,12.5%,10.54,10,4.4%,67.8%,8.1%,148,46.6%,15,10.1%,29.1%,16.3%,19.6%
7:05 PM,Sean Burke,@,52.0,226,4.20,0.225,0.310,1.29,0.170,0.395,7,1.21,79,23.7%,24.8%,19.7%,10.8%,9.69,22,9.7%,62.6%,7.0%,144,36.1%,11,7.6%,31.9%,10.9%,20.8%
7:05 PM,Ryan Weathers,vs,57.2,237,5.18,0.223,0.309,1.13,0.223,0.445,15,2.34,98,26.7%,26.6%,23.4%,11.6%,9.83,16,6.8%,58.6%,5.6%,157,41.4%,21,13.4%,30.6%,27.1%,17.8%
7:15 PM,Martin Perez,vs,42.0,166,3.77,0.208,0.288,1.10,0.174,0.383,5,1.07,57,24.6%,24.7%,22.0%,10.7%,8.79,15,9.0%,63.3%,7.5%,110,37.3%,10,9.1%,21.8%,20.8%,18.2%
1:35 PM,Trey Yesavage,@,47.0,198,3.59,0.206,0.292,1.28,0.135,0.341,3,0.57,58,29.1%,23.7%,19.4%,14.1%,9.00,25,12.6%,57.6%,6.3%,125,33.6%,6,4.8%,26.4%,9.1%,15.2%
