Matchup,LAA @ PIT
Pitcher,Ryan Johnson
Pitcher Team,LAA
Opposing Team,PIT

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,72.1,316,0.245,0.341,0.443,0.198,1.42,16,1.99,11.4%,22.7%,16.5%,14.5%,10.3%,6.47,59.4%,7.8%,10.7%,37.9%,35.7%,20.0%,17.9%
vsLHB,41.2,184,0.238,0.332,0.425,0.188,1.49,9,1.94,13.0%,21.2%,16.3%,15.0%,9.3%,6.48,58.6%,8.4%,10.8%,34.6%,34.6%,20.0%,10.8%
vsRHB,30.1,132,0.257,0.354,0.469,0.212,1.35,7,2.08,9.1%,24.7%,16.7%,13.9%,11.7%,6.53,60.6%,7.1%,10.6%,42.6%,37.2%,20.0%,27.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Rafael Flores RHB,,+650,21,3.80,8,2,2,88.6,391.0,3,2,25.0%,25.0%,37.5%,50.0%,37.5%,73.6,30.0%,40.0%,20.0%,83.3%,37.5%,25.0%,100.0%,12.5%,62.5%,62.5%,25.0%,12.5%,0.0%
Oneil Cruz LHB,,+340,31,5.00,8,1,1,93.4,324.9,2,2,25.0%,12.5%,12.5%,37.5%,12.5%,80.2,88.9%,55.6%,33.3%,100.0%,25.0%,25.0%,50.0%,-,62.5%,50.0%,12.5%,37.5%,50.0%
Esmerlyn Valdez RHB,,+570,34,4.40,8,0,1,83.8,318.3,1,1,-,-,12.5%,25.0%,12.5%,73.8,61.5%,23.1%,15.4%,92.9%,25.0%,12.5%,0.0%,12.5%,75.0%,50.0%,50.0%,-,60.0%
Jacob Gonzalez LHB,—,N/A,24,2.40,8,0,1,86.2,193.4,1,1,12.5%,-,-,37.5%,12.5%,74.0,45.5%,27.3%,18.2%,100.0%,12.5%,12.5%,0.0%,-,62.5%,50.0%,37.5%,12.5%,16.7%
Bryan Reynolds SHB,,+550,24,5.00,8,0,1,93.4,268.5,2,1,12.5%,-,12.5%,50.0%,62.5%,72.9,14.3%,71.4%,57.1%,77.8%,75.0%,37.5%,0.0%,37.5%,25.0%,12.5%,50.0%,37.5%,42.9%
Jared Triolo RHB,,+1100,24,4.20,8,0,0,66.3,210.6,0,0,-,-,-,-,12.5%,70.1,-,-,-,87.5%,37.5%,25.0%,0.0%,12.5%,37.5%,37.5%,12.5%,50.0%,40.0%
Jake Mangum SHB,—,N/A,11,3.40,8,0,0,78.7,336.3,4,1,-,-,-,37.5%,50.0%,70.0,8.3%,33.3%,16.7%,100.0%,50.0%,25.0%,0.0%,25.0%,50.0%,-,62.5%,37.5%,71.4%
Brandon Lowe LHB,,+410,26,4.80,8,0,0,87.8,275.3,2,1,-,-,12.5%,25.0%,25.0%,76.4,70.0%,40.0%,20.0%,90.9%,87.5%,62.5%,0.0%,25.0%,12.5%,25.0%,50.0%,25.0%,50.0%
Henry Davis RHB,,+570,28,2.40,8,0,0,78.2,213.5,0,0,-,-,-,12.5%,25.0%,72.1,27.3%,45.5%,9.1%,100.0%,12.5%,-,-,12.5%,62.5%,37.5%,37.5%,25.0%,20.0%
Spencer Horwitz LHB,,+740,14,5.00,8,0,0,89.3,273.5,1,0,-,-,-,37.5%,37.5%,72.0,9.1%,27.3%,18.2%,91.7%,50.0%,25.0%,0.0%,25.0%,50.0%,37.5%,50.0%,12.5%,0.0%
Nick Gonzales RHB,,+1040,17,4.80,8,0,0,89.6,235.9,0,0,-,-,25.0%,37.5%,50.0%,71.9,11.1%,66.7%,22.2%,100.0%,37.5%,-,-,37.5%,62.5%,37.5%,37.5%,25.0%,50.0%
Nick Yorke RHB,—,N/A,15,2.20,8,0,0,77.4,171.0,0,0,-,-,-,37.5%,12.5%,72.1,-,57.1%,14.3%,87.5%,12.5%,-,-,12.5%,62.5%,12.5%,75.0%,12.5%,42.9%
Billy Cook RHB,—,N/A,3,2.00,4,0,0,77.4,140.7,0,0,-,-,-,-,50.0%,73.4,25.0%,50.0%,-,100.0%,-,-,-,-,50.0%,-,100.0%,-,33.3%
