Matchup,HOU @ KC
Pitcher,Stephen Kolek
Pitcher Team,KC
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,43.0,172,0.228,0.277,0.364,0.136,1.07,5,1.05,5.2%,20.7%,17.4%,18.2%,9.8%,6.28,59.0%,6.1%,6.8%,36.4%,22.7%,13.3%,12.1%
vsLHB,25.2,101,0.216,0.243,0.309,0.093,0.97,2,0.70,4.0%,18.7%,21.8%,19.8%,9.4%,7.71,65.3%,4.7%,5.3%,32.0%,22.7%,11.8%,10.7%
vsRHB,17.1,71,0.246,0.325,0.446,0.200,1.21,3,1.56,7.0%,24.1%,11.3%,14.8%,10.5%,4.15,50.0%,8.2%,8.8%,42.1%,22.8%,15.4%,14.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jose Altuve RHB,,N/A,22,33,3.60,2,2,0.179,0.273,0.393,0.214,0.287,12.1%,34.6%,30.3%,14.6%,88.3,267.1,6,2,-,-,36.8%,31.6%,42.1%,69.5,9.3%,27.9%,7.0%,89.6%,31.6%,33.3%,31.6%,31.6%,63.2%,26.3%,10.5%,34.5%
Isaac Paredes RHB,,N/A,17,30,4.40,2,2,0.292,0.400,0.667,0.375,0.439,10.0%,19.2%,13.3%,8.1%,91.9,278.5,8,3,14.3%,14.3%,38.1%,66.7%,47.6%,68.3,8.6%,34.3%,14.3%,85.4%,23.8%,40.0%,33.3%,28.6%,57.1%,23.8%,19.0%,16.7%
Yordan Alvarez LHB,,N/A,23,24,4.20,2,3,0.500,0.583,0.800,0.300,0.580,16.7%,12.2%,4.2%,5.5%,95.7,266.8,3,3,10.5%,5.3%,15.8%,57.9%,42.1%,75.7,56.5%,28.3%,21.7%,93.9%,31.6%,33.3%,36.8%,26.3%,31.6%,31.6%,36.8%,37.5%
Christian Walker RHB,,N/A,23,31,4.20,1,2,0.310,0.355,0.586,0.276,0.400,6.5%,29.8%,32.3%,14.2%,96.4,275.0,4,2,-,-,21.1%,57.9%,31.6%,74.2,41.7%,29.2%,18.8%,88.9%,21.1%,25.0%,26.3%,47.4%,42.1%,15.8%,42.1%,28.6%
Jeremy Pena RHB,,N/A,18,34,4.40,0,0,0.357,0.471,0.429,0.071,0.399,17.6%,20.0%,8.8%,9.7%,86.9,227.3,0,0,-,-,16.0%,40.0%,20.0%,71.9,14.0%,22.8%,12.3%,87.7%,12.0%,0.0%,20.0%,64.0%,64.0%,12.0%,24.0%,36.7%
Cam Smith RHB,,N/A,26,27,4.40,0,1,0.120,0.185,0.160,0.040,0.161,7.4%,34.6%,33.3%,16.2%,93.0,254.0,2,1,12.5%,6.2%,6.2%,43.8%,25.0%,76.2,67.4%,23.9%,15.2%,90.2%,37.5%,0.0%,12.5%,43.8%,37.5%,37.5%,25.0%,26.7%
Taylor Trammell LHB,—,N/A,6,26,2.00,0,1,0.261,0.346,0.304,0.043,0.298,7.7%,36.2%,34.6%,17.5%,88.1,250.2,2,1,7.1%,-,14.3%,35.7%,28.6%,73.9,33.3%,13.3%,8.9%,95.7%,21.4%,0.0%,28.6%,50.0%,57.1%,21.4%,21.4%,22.7%
Jake Meyers RHB,,N/A,18,25,2.80,0,0,0.348,0.400,0.435,0.087,0.367,8.0%,18.2%,20.0%,8.4%,87.1,228.0,0,0,-,-,16.7%,38.9%,16.7%,66.4,2.7%,24.3%,5.4%,90.2%,33.3%,0.0%,16.7%,38.9%,33.3%,44.4%,22.2%,16.0%
Christian Vazquez RHB,,N/A,6,22,3.40,0,0,0.100,0.182,0.100,-,0.140,9.1%,16.7%,13.6%,8.1%,82.9,264.8,4,1,-,-,-,17.6%,29.4%,65.2,-,20.0%,2.5%,85.1%,35.3%,0.0%,17.6%,41.2%,17.6%,35.3%,47.1%,16.7%
Joey Loperfido LHB,—,N/A,14,19,3.40,0,0,0.267,0.421,0.333,0.067,0.344,21.1%,36.4%,31.6%,13.5%,92.2,325.3,2,0,-,-,-,22.2%,33.3%,72.0,24.1%,24.1%,6.9%,90.6%,11.1%,0.0%,11.1%,77.8%,22.2%,33.3%,44.4%,35.7%
Brice Matthews RHB,,N/A,14,16,1.80,0,0,0.286,0.375,0.286,-,0.304,12.5%,30.8%,18.8%,13.1%,87.3,255.9,2,1,-,-,9.1%,45.5%,27.3%,73.8,34.8%,21.7%,13.0%,95.8%,27.3%,0.0%,18.2%,54.5%,45.5%,36.4%,18.2%,17.6%
Collin Price RHB,—,N/A,-,9,2.75,0,0,0.125,0.222,0.250,0.125,0.213,11.1%,62.5%,44.4%,32.3%,94.8,334.7,2,0,-,-,-,50.0%,25.0%,74.2,37.5%,25.0%,-,100.0%,50.0%,0.0%,-,50.0%,25.0%,25.0%,50.0%,33.3%
