Matchup,SF @ SEA
Pitcher,Bryce Miller
Pitcher Team,SEA
Opposing Team,SF

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,57.2,215,0.189,0.240,0.345,0.155,0.83,8,1.25,4.2%,28.8%,30.2%,24.3%,16.4%,10.14,64.5%,7.3%,6.4%,28.4%,32.6%,17.4%,20.6%
vsLHB,30.1,112,0.189,0.234,0.321,0.132,0.86,3,0.89,5.4%,27.3%,27.7%,21.7%,16.1%,9.20,64.9%,6.7%,5.3%,28.0%,30.7%,13.0%,22.7%
vsRHB,27.0,103,0.190,0.247,0.370,0.180,0.81,5,1.67,2.9%,30.7%,33.0%,27.2%,16.8%,11.33,64.1%,8.0%,7.6%,28.8%,34.8%,21.7%,18.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Rafael Devers LHB,,+393,14,4.40,10,2,2,98.7,340.7,6,4,20.0%,20.0%,20.0%,60.0%,20.0%,74.2,46.2%,76.9%,38.5%,92.9%,80.0%,60.0%,33.3%,20.0%,20.0%,30.0%,50.0%,20.0%,14.3%
Willy Adames RHB,,+538,21,4.20,10,2,2,90.1,266.5,3,2,20.0%,10.0%,40.0%,40.0%,60.0%,73.3,44.4%,38.9%,22.2%,90.0%,70.0%,40.0%,50.0%,30.0%,20.0%,60.0%,30.0%,10.0%,14.3%
Bryce Eldridge LHB,,+552,43,4.00,10,1,1,98.3,262.0,3,1,10.0%,10.0%,20.0%,60.0%,30.0%,73.2,33.3%,55.6%,44.4%,100.0%,60.0%,30.0%,33.3%,30.0%,30.0%,20.0%,20.0%,60.0%,12.5%
Heliot Ramos RHB,,+525,35,4.20,10,1,3,97.8,303.3,5,5,30.0%,10.0%,10.0%,70.0%,50.0%,71.9,14.3%,64.3%,50.0%,100.0%,80.0%,50.0%,20.0%,30.0%,20.0%,20.0%,50.0%,30.0%,0.0%
Eric Haase RHB,—,N/A,29,3.60,10,1,1,80.0,234.8,2,1,10.0%,-,10.0%,40.0%,20.0%,72.6,18.2%,45.5%,18.2%,84.6%,30.0%,20.0%,50.0%,10.0%,20.0%,30.0%,50.0%,20.0%,16.7%
Casey Schmitt RHB,,+483,27,4.40,10,1,1,93.4,273.7,3,3,20.0%,-,20.0%,50.0%,40.0%,72.4,28.6%,57.1%,21.4%,93.3%,70.0%,40.0%,25.0%,30.0%,20.0%,30.0%,40.0%,30.0%,80.0%
Luis Arraez LHB,,+1060,8,4.40,10,0,0,85.8,197.2,0,0,-,-,-,-,30.0%,62.8,-,77.8%,-,81.8%,40.0%,10.0%,0.0%,30.0%,50.0%,30.0%,20.0%,50.0%,0.0%
Drew Cavanaugh LHB,—,N/A,11,3.20,10,0,1,86.7,278.8,5,1,20.0%,20.0%,30.0%,30.0%,40.0%,70.5,-,60.0%,30.0%,83.3%,60.0%,30.0%,0.0%,30.0%,30.0%,30.0%,40.0%,30.0%,25.0%
Drew Gilbert LHB,,+1220,13,3.60,10,0,1,82.4,239.8,2,0,-,-,20.0%,-,50.0%,69.9,-,38.5%,-,100.0%,40.0%,10.0%,0.0%,30.0%,50.0%,40.0%,50.0%,10.0%,25.0%
Jung Hoo Lee LHB,,+1220,11,3.20,10,0,0,86.8,203.5,0,0,-,-,20.0%,30.0%,30.0%,67.9,6.7%,40.0%,6.7%,88.2%,30.0%,-,-,30.0%,60.0%,50.0%,30.0%,20.0%,66.7%
Jesus Rodriguez RHB,—,N/A,6,2.60,6,0,0,84.7,277.6,2,1,-,-,16.7%,-,50.0%,68.8,-,30.0%,-,90.9%,83.3%,50.0%,0.0%,33.3%,16.7%,16.7%,50.0%,33.3%,66.7%
Christian Koss RHB,—,N/A,7,1.60,5,0,0,87.0,248.7,0,0,-,-,-,-,-,72.8,16.7%,50.0%,-,100.0%,60.0%,60.0%,0.0%,-,20.0%,20.0%,60.0%,20.0%,66.7%
Grant McCray LHB,—,N/A,-,1.00,1,0,0,84.8,-,0,0,-,-,-,-,-,59.7,-,33.3%,-,100.0%,-,-,-,-,100.0%,100.0%,-,-,100.0%
