Matchup,KC @ TB
Pitcher,Shane McClanahan
Pitcher Team,TB
Opposing Team,KC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,67.2,286,0.218,0.270,0.304,0.086,1.23,3,0.40,9.4%,27.7%,24.1%,22.3%,13.4%,9.18,59.9%,8.0%,8.5%,42.0%,26.1%,6.1%,16.5%
vsLHB,13.2,51,0.133,0.199,0.178,0.044,0.80,0,-,9.8%,33.3%,21.6%,23.4%,15.8%,7.24,60.8%,8.7%,5.9%,41.2%,17.6%,-,14.7%
vsRHB,53.2,235,0.236,0.286,0.330,0.094,1.34,3,0.50,9.4%,26.6%,24.7%,22.1%,12.9%,9.73,59.7%,7.9%,9.1%,42.2%,27.9%,7.0%,16.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jac Caglianone LHB,,+570,24,16,4.60,2,3,0.467,0.500,0.867,0.400,0.586,-,29.6%,25.0%,16.7%,91.0,280.9,4,3,18.2%,-,18.2%,36.4%,54.5%,77.0,73.9%,17.4%,13.0%,85.2%,36.4%,50.0%,36.4%,27.3%,36.4%,45.5%,18.2%,50.0%
Bobby Witt Jr. RHB,—,N/A,36,16,4.00,1,1,0.438,0.438,0.688,0.250,0.489,-,7.1%,12.5%,4.0%,97.2,295.4,5,5,15.4%,7.7%,7.7%,61.5%,69.2%,73.2,29.2%,45.8%,29.2%,88.9%,23.1%,33.3%,61.5%,7.7%,7.7%,69.2%,23.1%,28.6%
Michael Massey LHB,—,N/A,21,16,4.40,1,1,0.375,0.375,0.688,0.312,0.457,-,19.4%,12.5%,10.9%,79.8,246.0,4,2,14.3%,14.3%,28.6%,21.4%,28.6%,71.3,7.4%,22.2%,11.1%,96.4%,14.3%,50.0%,21.4%,21.4%,50.0%,21.4%,28.6%,40.0%
Starling Marte RHB,,+820,13,21,3.60,0,1,0.211,0.286,0.263,0.053,0.253,4.8%,29.4%,28.6%,15.6%,84.5,294.6,3,2,15.4%,-,7.7%,53.8%,30.8%,72.4,29.0%,25.8%,22.6%,91.2%,15.4%,0.0%,15.4%,53.8%,46.2%,30.8%,23.1%,26.3%
Nick Loftin RHB,,+1120,11,21,4.00,0,0,0.312,0.429,0.375,0.062,0.354,19.0%,14.7%,4.8%,6.8%,87.1,244.1,3,1,-,-,12.5%,25.0%,56.2%,68.1,-,32.1%,7.1%,84.8%,18.8%,0.0%,37.5%,43.8%,18.8%,56.2%,25.0%,21.1%
Maikel Garcia RHB,,+790,17,17,3.80,0,1,0.200,0.294,0.200,-,0.233,11.8%,11.1%,5.9%,4.8%,92.8,301.5,4,2,14.3%,-,28.6%,57.1%,35.7%,72.2,12.1%,27.3%,24.2%,91.7%,35.7%,0.0%,21.4%,42.9%,57.1%,28.6%,14.3%,16.7%
Lane Thomas RHB,,+680,11,15,4.60,0,0,0.154,0.267,0.231,0.077,0.231,13.3%,27.8%,40.0%,8.8%,94.4,212.1,1,0,-,-,28.6%,42.9%,14.3%,72.5,22.2%,27.8%,5.6%,100.0%,28.6%,0.0%,14.3%,42.9%,42.9%,57.1%,-,30.8%
Salvador Perez RHB,,+390,25,15,4.60,0,2,0.133,0.133,0.200,0.067,0.144,-,25.0%,20.0%,17.4%,89.4,298.9,4,2,8.3%,-,8.3%,50.0%,8.3%,73.3,31.0%,24.1%,13.8%,90.6%,41.7%,0.0%,-,50.0%,41.7%,41.7%,16.7%,56.2%
Isaac Collins SHB,,+790,10,12,4.20,0,0,0.273,0.333,0.273,-,0.282,-,26.3%,16.7%,11.1%,81.9,252.1,1,0,-,-,-,33.3%,11.1%,73.0,46.7%,33.3%,20.0%,83.3%,11.1%,0.0%,11.1%,55.6%,44.4%,33.3%,22.2%,23.1%
Carter Jensen LHB,,+880,22,11,4.60,0,0,0.400,0.455,0.400,-,0.383,9.1%,23.5%,18.2%,10.5%,98.5,285.4,1,0,14.3%,14.3%,28.6%,71.4%,42.9%,73.4,25.0%,37.5%,31.2%,94.1%,14.3%,0.0%,42.9%,42.9%,57.1%,14.3%,28.6%,30.0%
Tyler Tolbert RHB,,+1300,-,8,2.80,0,0,0.333,0.500,0.333,-,0.385,25.0%,50.0%,37.5%,21.9%,62.4,251.0,0,0,-,-,-,-,33.3%,69.8,-,9.1%,-,78.6%,-,-,33.3%,33.3%,66.7%,-,33.3%,33.3%
Kameron Misner LHB,—,N/A,-,3,3.80,0,1,0.333,0.333,0.333,-,0.297,-,42.9%,33.3%,25.0%,82.4,290.4,1,0,-,-,-,50.0%,-,73.2,16.7%,16.7%,-,85.7%,100.0%,0.0%,-,-,-,50.0%,50.0%,0.0%
John Rave LHB,—,N/A,-,1,2.60,0,1,1.000,1.000,3.000,2.000,1.620,-,0.0%,-,-,102.8,375.6,1,1,100.0%,100.0%,100.0%,100.0%,100.0%,75.5,100.0%,100.0%,100.0%,100.0%,100.0%,0.0%,-,-,100.0%,-,-,0.0%
