Matchup,PIT @ MIL
Pitcher,Paul Skenes
Pitcher Team,PIT
Opposing Team,MIL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,124.2,511,0.229,0.291,0.379,0.150,1.11,13,0.94,6.3%,28.5%,30.3%,22.6%,14.7%,11.19,60.5%,6.3%,7.0%,38.0%,23.4%,16.2%,14.2%
vsLHB,76.0,305,0.219,0.286,0.374,0.155,1.09,7,0.83,7.2%,28.3%,28.5%,21.2%,14.8%,10.30,58.4%,5.4%,7.8%,38.3%,25.9%,12.0%,14.5%
vsRHB,48.0,206,0.243,0.299,0.386,0.143,1.17,6,1.12,4.9%,29.0%,33.0%,24.5%,14.6%,12.75,63.6%,7.6%,5.7%,37.4%,19.5%,25.0%,13.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Cooper Pratt RHB,,+1100,16,3.40,10,1,1,89.0,297.8,1,1,10.0%,10.0%,30.0%,40.0%,50.0%,69.2,-,50.0%,21.4%,87.5%,40.0%,10.0%,100.0%,30.0%,60.0%,50.0%,40.0%,10.0%,50.0%
Gary Sanchez RHB,—,N/A,28,3.00,10,1,1,94.6,307.1,2,1,10.0%,10.0%,10.0%,40.0%,40.0%,71.0,25.0%,100.0%,12.5%,88.9%,60.0%,30.0%,33.3%,30.0%,40.0%,40.0%,40.0%,20.0%,11.1%
Andrew Vaughn RHB,,+660,15,3.40,10,1,2,95.6,324.3,4,3,20.0%,-,-,60.0%,50.0%,71.1,14.3%,64.3%,21.4%,100.0%,60.0%,20.0%,50.0%,40.0%,40.0%,20.0%,70.0%,10.0%,0.0%
Jackson Chourio RHB,,+450,22,4.40,10,1,1,91.9,270.8,3,2,10.0%,-,10.0%,60.0%,40.0%,74.6,33.3%,50.0%,33.3%,100.0%,50.0%,20.0%,50.0%,30.0%,40.0%,10.0%,70.0%,20.0%,28.6%
Brandon Lockridge RHB,—,N/A,11,2.40,11,0,0,85.8,280.9,1,0,-,-,-,45.5%,18.2%,71.6,12.5%,43.8%,18.8%,88.9%,27.3%,9.1%,0.0%,18.2%,63.6%,18.2%,45.5%,36.4%,16.7%
Luis Lara SHB,,+940,15,4.40,10,0,0,89.3,274.4,3,1,10.0%,-,10.0%,40.0%,50.0%,69.6,10.5%,36.8%,10.5%,100.0%,70.0%,30.0%,0.0%,40.0%,30.0%,20.0%,20.0%,60.0%,25.0%
Christian Yelich LHB,,+750,26,4.20,10,0,0,87.2,316.3,1,1,10.0%,-,-,30.0%,20.0%,70.5,-,46.2%,15.4%,81.2%,20.0%,-,-,20.0%,80.0%,40.0%,50.0%,10.0%,50.0%
Garrett Mitchell LHB,,+610,26,4.20,10,0,0,86.9,341.4,1,1,10.0%,-,-,40.0%,20.0%,77.0,86.7%,33.3%,26.7%,100.0%,20.0%,10.0%,0.0%,10.0%,80.0%,30.0%,70.0%,-,28.6%
Jake Bauers LHB,—,N/A,24,4.40,10,0,1,96.8,272.3,4,0,-,-,30.0%,60.0%,60.0%,78.1,91.7%,58.3%,33.3%,100.0%,80.0%,20.0%,0.0%,60.0%,20.0%,30.0%,40.0%,30.0%,20.0%
William Contreras RHB,,+536,25,4.20,10,0,1,88.8,270.4,4,1,10.0%,-,-,50.0%,70.0%,73.9,41.7%,41.7%,33.3%,92.3%,70.0%,10.0%,0.0%,60.0%,20.0%,20.0%,60.0%,20.0%,50.0%
David Hamilton LHB,,+1000,8,3.20,10,0,0,74.4,266.8,2,0,-,-,10.0%,10.0%,40.0%,68.6,-,50.0%,-,85.7%,60.0%,20.0%,0.0%,40.0%,20.0%,40.0%,50.0%,10.0%,28.6%
Brice Turang LHB,,+630,12,4.60,10,0,0,77.8,256.3,1,0,-,-,10.0%,10.0%,30.0%,71.7,30.8%,23.1%,7.7%,92.9%,40.0%,10.0%,0.0%,30.0%,50.0%,40.0%,30.0%,30.0%,25.0%
Joey Ortiz RHB,—,N/A,8,3.80,10,0,1,95.8,225.9,2,0,-,-,20.0%,70.0%,40.0%,74.7,43.8%,50.0%,31.2%,94.1%,40.0%,10.0%,0.0%,30.0%,50.0%,40.0%,30.0%,30.0%,16.7%
