Split,Season
Range,L10
Dates,="7/19/2026"
Games,18

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
4:05 PM,Jacob Lopez,vs,36.2,172,5.85,0.303,0.381,1.72,0.217,0.520,8,1.96,79,17.7%,15.7%,13.0%,8.0%,6.63,17,9.9%,65.1%,7.7%,128,31.2%,5,3.9%,30.5%,15.4%,23.4%
4:07 PM,Ryan Johnson,vs,34.0,149,6.31,0.280,0.368,1.47,0.235,0.515,9,2.38,68,24.6%,16.8%,13.2%,12.7%,6.62,13,8.7%,62.9%,7.8%,110,39.1%,9,8.2%,35.5%,23.1%,16.4%
2:20 PM,Shota Imanaga,vs,52.1,227,6.54,0.276,0.374,1.38,0.281,0.557,17,2.92,117,27.5%,20.3%,16.8%,14.3%,7.91,14,6.2%,64.0%,6.2%,164,34.8%,18,11.0%,31.1%,29.4%,19.5%
1:40 PM,Paul Skenes,@,53.2,232,3.12,0.267,0.329,1.34,0.167,0.433,6,1.01,91,29.1%,28.9%,21.8%,14.8%,11.24,16,6.9%,61.2%,6.2%,146,41.1%,11,7.5%,25.3%,13.5%,15.8%
2:10 PM,German Marquez,@,40.0,181,6.52,0.266,0.368,1.55,0.247,0.513,10,2.25,81,20.1%,15.5%,13.6%,9.8%,6.30,20,11.0%,62.6%,8.0%,132,44.7%,13,9.8%,35.6%,21.3%,18.9%
2:20 PM,Zebby Matthews,@,58.2,250,5.50,0.262,0.344,1.31,0.227,0.489,14,2.15,112,23.8%,19.6%,18.8%,11.0%,7.52,17,6.8%,65.6%,8.3%,182,40.7%,25,13.7%,30.2%,21.8%,22.0%
2:10 PM,Brandon Young,@,57.1,247,3.66,0.260,0.312,1.36,0.130,0.390,5,0.78,87,24.5%,19.4%,18.8%,12.1%,7.53,20,8.1%,67.5%,8.2%,178,42.7%,9,5.1%,25.3%,11.1%,20.2%
4:10 PM,Andre Pallante,@,57.2,237,3.55,0.260,0.296,1.18,0.121,0.381,5,0.78,85,18.3%,16.5%,13.5%,8.4%,6.09,10,4.2%,64.1%,6.6%,185,31.9%,8,4.3%,15.7%,13.8%,13.5%
2:10 PM,Noah Cameron,vs,54.1,236,4.09,0.257,0.320,1.34,0.168,0.425,8,1.33,91,24.9%,23.3%,17.3%,11.6%,9.11,18,7.6%,59.3%,8.2%,161,34.2%,14,8.7%,24.8%,17.5%,19.9%
3:10 PM,Hunter Greene,@,10.0,45,2.10,0.250,0.321,1.50,0.150,0.400,1,0.90,16,30.9%,42.2%,32.2%,15.9%,17.10,5,11.1%,64.4%,11.0%,21,47.6%,1,4.8%,19.0%,25.0%,19.0%
1:40 PM,Joey Cantillo,vs,49.2,220,3.82,0.249,0.319,1.47,0.135,0.383,6,1.09,74,31.8%,27.3%,22.8%,14.5%,10.87,25,11.4%,54.3%,5.9%,134,29.9%,10,7.5%,29.1%,15.4%,19.4%
2:10 PM,Robert Gasser,vs,46.2,201,5.26,0.249,0.344,1.26,0.238,0.486,10,1.93,88,23.2%,21.4%,16.7%,11.9%,8.29,14,7.0%,67.2%,9.2%,139,29.5%,10,7.2%,30.9%,20.9%,23.0%
