Matchup,HOU @ DET
Pitcher,Troy Melton
Pitcher Team,DET
Opposing Team,HOU

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,3.2,1.36,="4-15",.267,.667,0.400,2,0,0,2,17.6,1,.353,1.020
Batting Second,4.1,0.69,="3-16",.188,.375,0.187,1,0,0,1,31.3,0,.188,.563
Batting Third,3.0,2.00,="2-11",.182,.545,0.363,1,1,0,2,0.0,4,.400,.945
Batting Fourth,4.1,0.69,="3-15",.200,.400,0.200,1,0,0,2,13.3,0,.200,.600
Batting Fifth,3.2,0.55,="2-12",.167,.250,0.083,0,1,0,1,21.4,0,.214,.464
Batting Sixth,3.2,0.27,="0-11",.000,.000,0.000,0,0,0,0,16.7,1,.083,.083
Batting Seventh,2.1,2.14,="3-10",.300,.700,0.400,1,1,0,1,0.0,2,.417,1.117
Batting Eighth,2.2,1.50,="3-11",.273,.273,0.000,0,0,0,0,8.3,1,.333,.606
Batting Ninth,3.2,0.27,="1-12",.083,.167,0.084,0,1,0,0,25.0,0,.083,.250

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jose Altuve RHB,Batting First ​,="25-89",.281,.472,0.191,4,5,0,7,20.8,10,.356,.828
Jeremy Pena RHB,Batting First ​,="45-156",.288,.462,0.174,6,9,0,16,14.5,12,.349,.811
Yordan Alvarez LHB,Batting Second ​,="84-255",.329,.624,0.295,20,15,0,48,16.3,46,.440,1.064
Isaac Paredes RHB,Batting Third ​,="30-114",.263,.377,0.114,2,7,0,15,15.4,13,.354,.731
Christian Walker RHB,Batting Fourth ​,="29-133",.218,.466,0.248,10,3,0,23,21.8,12,.286,.752
Yainer Diaz RHB,Batting Sixth ​,="12-53",.226,.283,0.057,0,3,0,3,16.4,2,.255,.538
Joey Loperfido LHB,Batting Sixth ​,="8-30",.267,.367,0.100,0,3,0,4,22.2,5,.389,.756
Cam Smith RHB,Batting Sixth ​,="20-109",.183,.303,0.120,3,4,0,7,27.8,13,.272,.575
Taylor Trammell LHB,Batting Seventh ​,="7-19",.368,.579,0.211,1,1,0,2,25.0,1,.400,.979
Jake Meyers RHB,Batting Seventh ​,="11-40",.275,.475,0.200,2,2,0,4,13.3,4,.333,.808
Brice Matthews RHB,Batting Eighth ​,="10-61",.164,.230,0.066,1,1,0,4,32.8,4,.215,.445
Christian Vazquez RHB,Batting Ninth ​,="26-110",.236,.345,0.109,2,6,0,17,15.6,9,.294,.639
Raynel Delgado LHB,Batting Ninth ​,="4-14",.286,.286,0.000,0,0,0,2,6.7,0,.286,.572
