Matchup,SF @ PIT
Pitcher,Logan Webb
Pitcher Team,SF
Opposing Team,PIT

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,147.2,602,0.228,0.275,0.340,0.112,1.10,11,0.67,6.0%,20.7%,19.6%,17.7%,9.9%,7.19,63.2%,5.8%,5.7%,38.3%,20.7%,12.1%,12.1%
vsLHB,86.2,363,0.238,0.285,0.354,0.116,1.17,7,0.73,5.8%,19.8%,19.6%,17.3%,9.3%,7.37,61.0%,5.4%,6.4%,36.6%,22.3%,11.9%,14.7%
vsRHB,59.2,239,0.214,0.261,0.318,0.105,1.04,4,0.60,6.3%,22.1%,19.7%,18.4%,10.7%,7.09,66.7%,6.5%,4.6%,40.8%,18.4%,12.5%,8.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Oneil Cruz LHB,,+475,23,4.40,8,2,2,89.8,289.8,3,3,37.5%,12.5%,25.0%,37.5%,37.5%,78.6,91.7%,25.0%,25.0%,85.7%,62.5%,25.0%,50.0%,37.5%,25.0%,25.0%,50.0%,25.0%,57.1%
Rafael Flores RHB,,+900,19,3.60,8,2,2,94.4,385.4,4,3,37.5%,25.0%,37.5%,62.5%,37.5%,74.4,42.9%,28.6%,21.4%,82.4%,50.0%,37.5%,66.7%,12.5%,50.0%,50.0%,25.0%,25.0%,28.6%
Brandon Lowe LHB,,+565,19,3.60,8,1,1,91.4,307.7,3,2,-,-,12.5%,50.0%,37.5%,73.8,45.5%,36.4%,18.2%,91.7%,50.0%,37.5%,33.3%,12.5%,50.0%,50.0%,37.5%,12.5%,33.3%
Esmerlyn Valdez RHB,,+600,35,4.00,8,0,0,90.0,306.5,2,1,12.5%,12.5%,25.0%,37.5%,25.0%,74.2,50.0%,18.8%,12.5%,100.0%,37.5%,12.5%,0.0%,25.0%,62.5%,75.0%,25.0%,-,71.4%
Jacob Gonzalez LHB,,+1100,12,2.60,8,0,0,90.5,288.6,1,1,-,-,-,37.5%,25.0%,72.3,21.4%,35.7%,21.4%,100.0%,37.5%,12.5%,0.0%,25.0%,62.5%,37.5%,37.5%,25.0%,16.7%
Bryan Reynolds SHB,,+875,14,4.40,8,0,1,96.0,268.6,2,2,-,-,-,75.0%,25.0%,73.6,33.3%,58.3%,33.3%,92.3%,62.5%,37.5%,0.0%,25.0%,25.0%,12.5%,62.5%,25.0%,62.5%
Jared Triolo RHB,—,N/A,23,3.40,8,0,0,73.2,176.7,0,0,-,-,12.5%,12.5%,12.5%,70.6,11.1%,11.1%,11.1%,81.8%,50.0%,25.0%,0.0%,25.0%,25.0%,25.0%,12.5%,62.5%,50.0%
Jake Mangum SHB,,+2500,6,4.00,8,0,0,78.6,278.5,1,0,-,-,-,37.5%,12.5%,67.0,-,50.0%,30.0%,100.0%,25.0%,12.5%,0.0%,12.5%,50.0%,25.0%,50.0%,25.0%,42.9%
Henry Davis RHB,,+1140,29,2.00,8,0,0,78.4,165.8,0,0,-,-,12.5%,25.0%,37.5%,72.5,23.1%,38.5%,-,92.9%,25.0%,-,-,25.0%,25.0%,37.5%,37.5%,25.0%,20.0%
Spencer Horwitz LHB,,+880,15,3.80,8,0,0,88.2,246.5,1,0,-,-,-,37.5%,37.5%,69.8,22.2%,66.7%,22.2%,100.0%,50.0%,25.0%,0.0%,25.0%,37.5%,12.5%,75.0%,12.5%,14.3%
Nick Gonzales RHB,,+1500,15,4.60,8,0,0,84.8,287.9,2,1,12.5%,-,12.5%,25.0%,37.5%,71.4,11.1%,55.6%,11.1%,90.0%,62.5%,50.0%,0.0%,12.5%,37.5%,25.0%,50.0%,25.0%,37.5%
Nick Yorke RHB,—,N/A,15,3.20,8,0,0,81.7,152.3,0,0,-,-,-,37.5%,25.0%,71.2,-,50.0%,12.5%,100.0%,25.0%,-,-,25.0%,62.5%,25.0%,50.0%,25.0%,37.5%
Billy Cook RHB,—,N/A,3,2.00,8,0,0,75.9,162.1,0,0,-,-,12.5%,12.5%,25.0%,73.0,33.3%,33.3%,11.1%,90.0%,25.0%,12.5%,0.0%,12.5%,37.5%,25.0%,75.0%,-,57.1%
