Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Francisco Alvarez,RHB,NYM,Bryce Elder,R,40.3,6.4,18.4,25.2,18.1
Gabriel Moreno,RHB,ARI,Gabriel Hughes,R,27.6,12,10.6,31.6,18
Blaze Jordan,RHB,STL,Andrew Painter,R,34.6,17.8,,31.9,17.7
David Hamilton,LHB,MIL,Casey Mize,R,41.8,8.3,12.9,26.9,17.7
Tyler Soderstrom,LHB,ATH,Freddy Peralta,R,25.1,8.8,8.8,37.3,17.6
Cam Smith,RHB,HOU,Blade Tidwell,R,42.6,9.9,9.9,27.7,17.6
Luis Lara,SHB,MIL,Casey Mize,R,31.7,10.6,,42.6,17.5
Mauricio Dubon,RHB,ATL,Christian Scott,R,23.7,7.6,19.5,25.5,17.3
Nolan Schanuel,LHB,LAA,MacKenzie Gore,L,33.1,12.5,14,21.6,17.3
Joc Pederson,LHB,TEX,Reid Detmers,L,20.2,10.9,10.9,32.3,17.2
Masataka Yoshida,LHB,BOS,Jameson Taillon,R,27.4,,9.5,45.5,17
Jim Jarvis,LHB,ATL,Christian Scott,R,31.7,17.5,11.2,16.9,16.9
Wilyer Abreu,LHB,BOS,Jameson Taillon,R,14.3,12.8,6.3,36.4,16.9
Bryson Stott,LHB,PHI,Hunter Dobbins,R,20,22.6,,27.9,16.9
Mike Trout,RHB,LAA,MacKenzie Gore,L,21.1,7,8.8,38.3,16.8
Alec Burleson,LHB,STL,Andrew Painter,R,24,17.9,11.6,17.6,16.5
Luke Keaschall,RHB,MIN,Trevor Rogers,L,29.5,8.2,8.2,32.8,16.5
Corey Seager,LHB,TEX,Reid Detmers,L,41.6,8.3,8.3,27.5,16.4
William Contreras,RHB,MIL,Casey Mize,R,29.1,17.7,5.5,22.7,16.4
Ivan Herrera,RHB,STL,Andrew Painter,R,33.2,9.2,11.8,25.4,16.4
Max Muncy,RHB,ATH,Freddy Peralta,R,25.7,15.1,6.1,26.4,16.3
Ryan Kreidler,RHB,MIN,Trevor Rogers,L,28,8.2,8.2,31.5,16
Henry Bolte,RHB,ATH,Freddy Peralta,R,42.4,8.1,7.5,26.4,15.9
Mookie Betts,RHB,LAD,Noah Cameron,L,22.9,14.7,5.1,27.8,15.9
Troy Johnston,LHB,COL,Michael Soroka,R,27.9,3.4,7,39.3,15.9
Bryan Torres,LHB,STL,Andrew Painter,R,17.7,8.1,,44.6,15.8
Christian Vazquez,RHB,HOU,Blade Tidwell,R,35.3,5.7,17.8,19.8,15.8
Ildemaro Vargas,SHB,ARI,Gabriel Hughes,R,28.2,8.9,9,28.5,15.8
Jeff McNeil,LHB,ATH,Freddy Peralta,R,14.2,12.2,5.8,33.5,15.8
Luis Robert,RHB,NYM,Bryce Elder,R,35.8,10.7,10.7,20.9,15.8
Alejandro Kirk,RHB,TOR,Sonny Gray,R,16,10.2,14.2,25.3,15.8
Tommy White,RHB,ATH,Freddy Peralta,R,26.4,18.3,,26.4,15.6
Jonah Heim,SHB,ATH,Freddy Peralta,R,20.7,7.5,7.2,34.8,15.6
Dylan Beavers,LHB,BAL,Dean Kremer,R,34.1,5.8,6.9,31.9,15.5
Austin Martin,RHB,MIN,Trevor Rogers,L,33.1,12.4,,31.3,15.5
Jose Altuve,RHB,HOU,Blade Tidwell,R,21.4,9.9,15.3,20.9,15.4
Trea Turner,RHB,PHI,Hunter Dobbins,R,36.1,13.6,15,10,15.4
LaMonte Wade Jr.,LHB,HOU,Blade Tidwell,R,29.7,4.9,9.3,31.4,15.3
Wyatt Langford,RHB,TEX,Reid Detmers,L,29,10.8,10.8,21,15.2
Donovan Walton,LHB,ATH,Freddy Peralta,R,14.9,16.2,7.9,22,15
Jose Fermin,RHB,STL,Andrew Painter,R,22.7,7.3,9.2,29.4,14.9
Marcus Semien,RHB,NYM,Bryce Elder,R,36.7,8.9,9.4,20.9,14.8
Jake Meyers,RHB,HOU,Blade Tidwell,R,39.9,3.3,7.1,30,14.8
Jorge Barrosa,SHB,ARI,Gabriel Hughes,R,33.2,10.8,,31,14.8
Yainer Diaz,RHB,HOU,Blade Tidwell,R,34.3,8.9,14.5,15.1,14.7
Jake Cronenworth,LHB,SD,Logan Henderson,R,45.4,3.8,,34.9,14.6
Oswald Peraza,RHB,LAA,MacKenzie Gore,L,14,13.6,9.6,22.3,14.6
Alec Bohm,RHB,PHI,Hunter Dobbins,R,28.8,10,10,20.5,14.5
Leody Taveras,SHB,BAL,Dean Kremer,R,27.4,2.9,7,34.1,14.4
Isaac Collins,SHB,KC,Tarik Skubal,L,24.3,9.1,6.4,26.4,14.1
Taylor Walls,SHB,TB,Jacob Lopez,L,21.7,,,47.2,14
Tyler O'Neill,RHB,BAL,Dean Kremer,R,30.9,9.2,14.5,12.9,13.9
Ernie Clement,RHB,TOR,Sonny Gray,R,29.2,7,6.5,26.4,13.9
Jake Rogers,RHB,BOS,Jameson Taillon,R,37.5,8.2,8.2,18.7,13.8
Jonathan Aranda,LHB,TB,Jacob Lopez,L,25.7,8.2,7.5,24,13.7
Andy Pages,RHB,LAD,Noah Cameron,L,26.9,,9,33.4,13.7
Ceddanne Rafaela,RHB,BOS,Jameson Taillon,R,38.1,3.8,8.2,23.6,13.5
Brett Sullivan,LHB,COL,Michael Soroka,R,23.9,3.3,9.6,28.2,13.5
Jacob Wilson,RHB,ATH,Freddy Peralta,R,18.7,9.7,5.4,26.4,13.5
Carlos Narvaez,RHB,BAL,Dean Kremer,R,35.2,5.8,5.8,24.4,13.4
Jonny DeLuca,RHB,TB,Jacob Lopez,L,24.4,8.3,8.9,21.6,13.4
Tyler Locklear,RHB,ARI,Gabriel Hughes,R,19.5,17.3,,21,13.3
Victor Mesa Jr.,LHB,TB,Jacob Lopez,L,24,12,12,12,13.2
Jung Hoo Lee,LHB,SF,Hayden Wesneski,R,27.4,,12.2,27.2,13.2
Andruw Monasterio,RHB,BOS,Jameson Taillon,R,36.9,7.6,9.4,15.3,13
Starling Marte,RHB,KC,Tarik Skubal,L,29.7,15.5,,17.3,12.7
Willy Adames,RHB,SF,Hayden Wesneski,R,27.9,7,10.2,17.4,12.6
Geraldo Perdomo,SHB,ARI,Gabriel Hughes,R,32.6,9.8,18.9,,12.4
Alex Call,RHB,LAD,Noah Cameron,L,24,8.4,8.4,17.9,12.3
Alika Williams,RHB,ATH,Freddy Peralta,R,23.6,,9.7,26.4,11.9
George Springer,RHB,TOR,Sonny Gray,R,33.7,5.2,2.9,22.4,11.7
JJ Wetherholt,LHB,STL,Andrew Painter,R,19.6,5.7,,30.7,11.6
Tyler Freeman,RHB,COL,Michael Soroka,R,22.7,,,37.5,11.6
Bo Bichette,RHB,NYM,Bryce Elder,R,32.6,,,33.1,11.5
César Prieto,LHB,STL,Andrew Painter,R,26.3,14.6,,14.6,11.4
Isaac Paredes,RHB,HOU,Blade Tidwell,R,29.1,6.6,13.4,8.8,11.4
Jordan Beck,RHB,COL,Michael Soroka,R,32.1,9.9,,18.2,11.2
Drew Gilbert,LHB,SF,Hayden Wesneski,R,39.4,6.2,12.2,4.9,11
Nick Loftin,RHB,KC,Tarik Skubal,L,27.7,5.5,,25.2,11
Jorge Polanco,SHB,NYM,Bryce Elder,R,12.1,9,,26.1,10.9
Christian Koss,RHB,SF,Hayden Wesneski,R,5.6,,,41.3,10.9
Luis Torrens,RHB,NYM,Bryce Elder,R,40.1,,8.2,17.1,10.7
Everson Pereira,RHB,STL,Andrew Painter,R,31.9,9.2,,17,10.7
Caleb Durbin,RHB,BOS,Jameson Taillon,R,27.3,,7.4,22.5,10.6
Tyler Tolbert,RHB,KC,Tarik Skubal,L,38.1,,8.8,15.6,10.4
Brandon Lockridge,RHB,MIL,Casey Mize,R,33.1,8.4,,16,10.2
Vladimir Guerrero Jr.,RHB,TOR,Sonny Gray,R,22.7,9.9,,16.8,9.9
Tyler Heineman,SHB,LAA,MacKenzie Gore,L,52.9,,,17.9,9.8
Hunter Feduccia,LHB,LAD,Noah Cameron,L,43.9,,,21.5,9.8
Andrew Vaughn,RHB,MIL,Casey Mize,R,47.7,,5.2,13.7,9.8
Moisés Ballesteros,LHB,LAA,MacKenzie Gore,L,26.9,7.8,,17.2,9.7
Evan Carter,LHB,TEX,Reid Detmers,L,24,,,28.5,9.5
Denzer Guzman,RHB,LAA,MacKenzie Gore,L,9.6,8.3,8.3,11.7,9.3
Chandler Simpson,LHB,TB,Jacob Lopez,L,43.2,,,19.5,9.2
Nick Sogard,SHB,BOS,Jameson Taillon,R,20.8,,,28,9.1
Christian Encarnacion-Strand,RHB,BAL,Dean Kremer,R,19.2,6.7,,17.9,8.7
Alex Jackson,RHB,MIN,Trevor Rogers,L,47.8,,,15.5,8.7
Victor Caratini,SHB,MIN,Trevor Rogers,L,32.1,,,21.7,8.6
Daniel Susac,RHB,SF,Hayden Wesneski,R,20.9,,,25.6,8.5
Ha-Seong Kim,RHB,ATL,Christian Scott,R,60.1,,,10.1,8.5
Anthony Seigler,SHB,BOS,Jameson Taillon,R,26.6,,,23.2,8.5
Cedric Mullins,LHB,TB,Jacob Lopez,L,15.4,,,26.7,8.2
Garrett Stubbs,LHB,PHI,Hunter Dobbins,R,35.9,,,17.8,8
Joey Ortiz,RHB,MIL,Casey Mize,R,24.8,,3.4,16.1,7.5
Eli White,RHB,BOS,Jameson Taillon,R,11.7,10.4,,10.4,7.4
Nick Allen,RHB,HOU,Blade Tidwell,R,31.9,,,15.7,7.1
Josh Lowe,LHB,LAA,MacKenzie Gore,L,35.1,,,14,7
Tommy Edman,SHB,LAD,Noah Cameron,L,23.4,,,17.9,6.8
Travis d'Arnaud,RHB,LAA,MacKenzie Gore,L,9.6,9.6,,9.6,6.7
Austin Wynns,RHB,TEX,Reid Detmers,L,20.4,9.8,,5,6.7
Richie Palacios,LHB,TB,Jacob Lopez,L,36.6,,,12,6.7
Ezequiel Tovar,RHB,COL,Michael Soroka,R,19,2.8,,14.7,6.6
J.T. Realmuto,RHB,PHI,Hunter Dobbins,R,26.9,,,14.8,6.4
Osleivis Basabe,RHB,SF,Hayden Wesneski,R,13.3,,,19.8,6.3
Drew Cavanaugh,LHB,SF,Hayden Wesneski,R,25.4,,,12.2,5.6
Nicky Lopez,LHB,TEX,Reid Detmers,L,27.8,,,10.9,5.5
Liam Hicks,LHB,TB,Jacob Lopez,L,24.6,,,12,5.5
Austin Hays,RHB,SD,Logan Henderson,R,53.9,,,,5.4
Enrique Hernandez,RHB,LAD,Noah Cameron,L,28.3,,,9,5.1
Yohel Pozo,RHB,BAL,Dean Kremer,R,22.3,,,11.2,5
Adam Frazier,LHB,LAA,MacKenzie Gore,L,37.5,,,,3.8
Jahmai Jones,RHB,BOS,Jameson Taillon,R,10.4,,,10.4,3.6
Bryan De La Cruz,RHB,PHI,Hunter Dobbins,R,10,,,10,3.5
Luis Arraez,LHB,PHI,Hunter Dobbins,R,,,,13.4,3.4
Carson Williams,RHB,TB,Jacob Lopez,L,23.5,,,3.9,3.3
Brian Serven,RHB,ATH,Freddy Peralta,R,33.1,,,,3.3
Myles Straw,RHB,TOR,Sonny Gray,R,11.9,,,7.9,3.2
Justin Crawford,LHB,PHI,Hunter Dobbins,R,6.5,,,9.7,3.1
Wade Meckler,LHB,LAA,MacKenzie Gore,L,29.3,,,,2.9
Sean Murphy,RHB,ATL,Christian Scott,R,26.4,,,,2.6
Josh Rojas,LHB,KC,Tarik Skubal,L,14.1,,,,1.4
John Rave,LHB,KC,Tarik Skubal,L,13.2,,,,1.3
Luke Maile,RHB,KC,Tarik Skubal,L,8.8,,,,0.9
Alan Roden,LHB,MIN,Trevor Rogers,L,9.2,,,,0.9
Christian Franklin,RHB,BAL,Dean Kremer,R,,,,,
Brett Bateman,LHB,TOR,Sonny Gray,R,,,,,
Eddys Leonard,RHB,SF,Hayden Wesneski,R,,,,,
Kaelen Culpepper,RHB,MIN,Trevor Rogers,L,,,,,
Nate Furman,LHB,SF,Hayden Wesneski,R,,,,,
Buddy Kennedy,RHB,SF,Hayden Wesneski,R,,,,,
Ji Hwan Bae,LHB,MIL,Casey Mize,R,,,,,
Jonathan Ornelas,RHB,ATH,Freddy Peralta,R,,,,,
Jonah Bride,RHB,TEX,Reid Detmers,L,,,,,
Ben Rortvedt,LHB,LAD,Noah Cameron,L,,,,,
Cristian Pache,RHB,NYM,Bryce Elder,R,,,,,
