Matchup,TB @ TOR
Pitcher,Kevin Gausman
Pitcher Team,TOR
Opposing Team,TB

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,11.2,2.06,="18-54",.333,.593,0.260,3,3,1,5,16.7,6,.400,.993
Batting Second,12.1,1.86,="14-49",.286,.490,0.204,3,1,0,7,17.2,9,.397,.887
Batting Third,14.1,1.05,="14-55",.255,.473,0.218,3,3,0,9,24.6,1,.263,.736
Batting Fourth,15.0,0.80,="8-50",.160,.180,0.020,0,1,0,5,16.1,4,.214,.394
Batting Fifth,12.2,1.11,="10-50",.200,.360,0.160,2,2,0,7,31.5,4,.259,.619
Batting Sixth,12.1,1.30,="12-48",.250,.375,0.125,2,0,0,4,28.3,4,.321,.696
Batting Seventh,12.2,0.79,="10-47",.213,.340,0.127,1,3,0,2,39.6,0,.213,.553
Batting Eighth,10.1,1.26,="10-40",.250,.425,0.175,1,2,1,7,30.2,3,.302,.727
Batting Ninth,10.2,0.94,="9-37",.243,.378,0.135,0,3,1,5,22.0,1,.263,.641

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Yandy Diaz RHB,Batting First ​,="83-253",.328,.470,0.142,7,13,1,41,14.8,27,.403,.873
Chandler Simpson LHB,Batting First ​,="36-143",.252,.301,0.049,0,3,2,6,13.8,7,.285,.586
Jonathan Aranda LHB,Batting Second ​,="58-195",.297,.472,0.175,8,10,0,33,19.7,24,.386,.858
Junior Caminero RHB,Batting Third ​,="45-157",.287,.631,0.344,15,9,0,33,20.3,24,.385,1.016
Ryan Vilade RHB,Batting Fourth ​,="24-74",.324,.568,0.244,4,4,1,18,15.9,10,.402,.970
Jonny DeLuca RHB,Batting Fifth ​,="17-70",.243,.386,0.143,1,7,0,12,18.4,5,.293,.679
Richie Palacios LHB,Batting Fifth ​,="13-55",.236,.309,0.073,0,2,1,8,16.7,5,.300,.609
Cedric Mullins LHB,Batting Sixth ​,="19-83",.229,.434,0.205,5,0,1,14,19.1,6,.286,.720
Victor Mesa Jr. LHB,Batting Sixth ​,="9-32",.281,.656,0.375,4,0,0,5,31.4,3,.343,.999
Ben Williamson RHB,Batting Sixth ​,="16-86",.186,.244,0.058,0,3,1,5,23.7,6,.247,.491
Nick Fortes RHB,Batting Eighth ​,="28-118",.237,.297,0.060,1,4,0,11,14.2,2,.272,.569
Hunter Feduccia LHB,Batting Eighth ​,="14-68",.206,.294,0.088,1,3,0,7,29.9,6,.276,.570
Taylor Walls SHB,Batting Ninth ​,="32-153",.209,.275,0.066,0,6,2,16,26.4,21,.305,.580
