Matchup,SD @ STL
Pitcher,Dustin May
Pitcher Team,STL
Opposing Team,SD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,72.2,300,0.260,0.308,0.381,0.121,1.25,5,0.62,6.7%,21.2%,22.0%,19.6%,10.1%,8.17,58.2%,7.2%,6.7%,47.1%,21.9%,8.7%,14.8%
vsLHB,43.2,190,0.292,0.350,0.435,0.143,1.51,4,0.82,8.9%,19.9%,21.1%,19.2%,9.1%,8.24,54.9%,7.2%,6.9%,45.8%,22.1%,10.3%,17.6%
vsRHB,28.1,110,0.210,0.238,0.295,0.086,0.88,1,0.32,2.7%,23.4%,23.6%,20.3%,11.9%,8.26,64.0%,7.3%,6.3%,49.4%,21.5%,5.9%,10.1%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Rodolfo Durán RHB,,+910,25,18,2.80,3,4,0.267,0.389,0.867,0.600,0.508,16.7%,12.5%,5.6%,4.6%,89.8,302.2,4,4,28.6%,14.3%,28.6%,42.9%,50.0%,74.4,52.4%,28.6%,19.0%,91.3%,28.6%,75.0%,14.3%,42.9%,50.0%,42.9%,7.1%,25.0%
Manny Machado RHB,,+610,27,22,4.60,2,2,0.238,0.273,0.619,0.381,0.376,4.5%,24.4%,9.1%,11.1%,88.3,297.0,6,2,11.1%,5.6%,33.3%,33.3%,38.9%,75.6,52.6%,21.1%,15.8%,95.0%,38.9%,28.6%,22.2%,33.3%,55.6%,33.3%,11.1%,25.9%
Samad Taylor RHB,,+1400,16,20,4.40,1,1,0.278,0.350,0.444,0.167,0.348,10.0%,25.9%,25.0%,9.5%,75.0,235.0,1,1,7.7%,-,7.7%,23.1%,30.8%,68.7,4.2%,33.3%,4.2%,88.9%,7.7%,100.0%,23.1%,53.8%,23.1%,69.2%,7.7%,16.7%
Gavin Sheets LHB,,+630,16,18,4.40,1,1,0.133,0.278,0.333,0.200,0.274,16.7%,15.4%,16.7%,6.8%,83.8,237.2,3,3,8.3%,-,16.7%,41.7%,41.7%,74.3,45.5%,15.2%,6.1%,84.6%,33.3%,25.0%,25.0%,25.0%,16.7%,33.3%,50.0%,14.3%
Fernando Tatis Jr. RHB,,+600,26,33,5.20,0,1,0.200,0.242,0.267,0.067,0.224,6.1%,27.5%,21.2%,13.1%,96.0,276.3,6,3,16.7%,4.2%,8.3%,58.3%,29.2%,75.2,56.8%,38.6%,25.0%,88.0%,29.2%,0.0%,29.2%,37.5%,20.8%,37.5%,41.7%,37.1%
Xander Bogaerts RHB,,+980,22,19,3.80,0,1,0.077,0.368,0.077,-,0.259,21.1%,16.0%,21.1%,5.3%,93.5,301.2,5,2,11.1%,11.1%,22.2%,44.4%,33.3%,71.4,23.8%,28.6%,9.5%,95.5%,22.2%,0.0%,33.3%,33.3%,44.4%,55.6%,-,9.5%
Sung-Mun Song LHB,,+628,7,18,3.40,0,0,0.267,0.389,0.267,-,0.306,16.7%,12.8%,5.6%,5.3%,81.7,222.1,2,0,-,-,21.4%,28.6%,35.7%,71.0,12.5%,18.8%,12.5%,86.5%,28.6%,0.0%,14.3%,35.7%,42.9%,28.6%,28.6%,17.4%
Ty France RHB,,+508,26,18,3.00,0,0,0.067,0.222,0.067,-,0.162,11.1%,42.9%,33.3%,20.9%,88.2,285.1,1,0,-,-,-,44.4%,22.2%,71.1,13.2%,15.8%,7.9%,90.5%,11.1%,0.0%,11.1%,77.8%,22.2%,55.6%,22.2%,20.0%
Jackson Merrill LHB,,+600,32,18,5.00,0,0,0.118,0.167,0.235,0.118,0.176,5.6%,22.9%,16.7%,12.4%,84.9,314.7,4,3,14.3%,7.1%,14.3%,35.7%,28.6%,73.7,38.5%,20.5%,10.3%,88.6%,35.7%,0.0%,21.4%,35.7%,28.6%,28.6%,42.9%,43.5%
Jase Bowen RHB,,+1060,1,9,3.60,0,0,0.333,0.333,0.333,-,0.297,-,37.5%,33.3%,15.4%,61.8,196.5,0,0,-,-,-,-,33.3%,71.3,18.2%,9.1%,-,78.6%,33.3%,0.0%,33.3%,16.7%,16.7%,50.0%,33.3%,30.8%
Will Wagner LHB,,+1650,1,8,2.80,0,0,0.750,0.875,0.750,-,0.658,50.0%,8.3%,-,2.5%,80.9,234.4,0,0,-,-,-,-,25.0%,67.8,-,16.7%,-,100.0%,25.0%,0.0%,25.0%,50.0%,-,50.0%,50.0%,25.0%
Nick Solak RHB,—,N/A,-,2,2.50,0,0,0.500,0.500,0.500,-,0.445,-,0.0%,-,-,88.5,309.5,1,0,-,-,-,50.0%,50.0%,72.7,33.3%,33.3%,33.3%,100.0%,-,-,50.0%,50.0%,50.0%,-,50.0%,50.0%
