Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-06-10,Las Vegas Ballpark,MIL @ ATH,9:05,+80%,+22%,+8%,+47%,+1.80,+0.75,+0.85,+4.12,+66%,+14%,+1%,+33%,+1.48,+0.48,+0.13,+2.86,+14%,+8%,+7%,+14%,+0.32,+0.28,+0.72,+1.25
2026-06-10,Coors Field,CHC @ COL,8:40,+24%,+45%,+16%,+41%,+0.55,+1.56,+1.72,+3.59,+21%,+31%,+16%,+33%,+0.48,+1.08,+1.67,+2.91,+3%,+14%,+0%,+8%,+0.07,+0.48,+0.05,+0.68
2026-06-10,Kauffman Stadium,TEX @ KC,7:40,+39%,+4%,+11%,+26%,+0.88,+0.14,+1.22,+2.25,+12%,+3%,-1%,+4%,+0.26,+0.11,-0.10,+0.35,+28%,+1%,+12%,+22%,+0.62,+0.03,+1.33,+1.90
2026-06-10,Comerica Park,MIN @ DET,6:40,+10%,+3%,+13%,+13%,+0.22,+0.10,+1.38,+1.17,-10%,+2%,+6%,-1%,-0.22,+0.08,+0.64,-0.04,+19%,+1%,+7%,+14%,+0.44,+0.02,+0.73,+1.21
2026-06-10,Oracle Park,WAS @ SF,3:45,-2%,+23%,+9%,+13%,-0.04,+0.80,+0.97,+1.12,-15%,+10%,+6%,+0%,-0.33,+0.36,+0.65,+0.01,+13%,+13%,+3%,+13%,+0.29,+0.44,+0.33,+1.11
2026-06-10,Oriole Park,SEA @ BAL,6:35,+13%,+11%,+4%,+11%,+0.28,+0.40,+0.43,+1.01,-1%,+5%,+7%,+5%,-0.03,+0.19,+0.69,+0.46,+14%,+6%,-2%,+6%,+0.31,+0.21,-0.26,+0.55
2026-06-10,Rate Field,ATL @ CHW,7:40,+25%,-11%,+6%,+11%,+0.56,-0.39,+0.64,+0.96,+3%,-8%,+3%,+1%,+0.08,-0.27,+0.31,+0.10,+21%,-3%,+3%,+10%,+0.48,-0.11,+0.33,+0.86
2026-06-10,Rogers Centre,PHI @ TOR,7:07,+18%,+11%,-2%,+9%,+0.41,+0.38,-0.26,+0.81,+7%,-2%,-2%,-1%,+0.15,-0.07,-0.24,-0.13,+12%,+13%,0%,+11%,+0.27,+0.44,-0.02,+0.94
2026-06-10,Progressive Field,NYY @ CLE,1:10,+18%,-4%,-2%,+5%,+0.40,-0.14,-0.24,+0.48,-5%,+2%,-3%,-1%,-0.10,+0.09,-0.30,-0.09,+22%,-7%,+1%,+6%,+0.50,-0.23,+0.06,+0.57
2026-06-10,PNC Park,LAD @ PIT,6:40,-8%,+10%,+1%,+3%,-0.18,+0.35,+0.16,+0.24,-15%,+12%,+0%,0%,-0.33,+0.40,+0.03,-0.02,+6%,-1%,+1%,+3%,+0.15,-0.05,+0.12,+0.26
2026-06-10,Angel Stadium,HOU @ LAA,9:38,+7%,-1%,-2%,+1%,+0.15,-0.04,-0.26,+0.05,+7%,-4%,+1%,+2%,+0.16,-0.14,+0.08,+0.16,0%,+3%,-3%,-1%,-0.01,+0.10,-0.34,-0.10
2026-06-10,Citi Field,STL @ NYM,7:10,+17%,-18%,-9%,-3%,+0.38,-0.62,-0.91,-0.25,-1%,-18%,-4%,-8%,-0.03,-0.64,-0.47,-0.66,+18%,+1%,-4%,+5%,+0.41,+0.02,-0.44,+0.41
2026-06-10,LoanDepot Park,ARI @ MIA,6:40,-14%,+3%,-2%,-5%,-0.31,+0.09,-0.22,-0.46,-13%,+2%,-1%,-5%,-0.30,+0.06,-0.12,-0.41,-1%,+1%,-1%,0%,-0.01,+0.03,-0.10,-0.04
2026-06-10,Tropicana Field,BOS @ TB,1:10,-3%,-7%,-7%,-6%,-0.06,-0.23,-0.80,-0.49,-3%,-7%,-7%,-6%,-0.08,-0.23,-0.78,-0.50,+1%,0%,0%,+0%,+0.01,0.00,-0.02,+0.01
2026-06-10,Petco Park,CIN @ SD,4:10,+1%,-22%,-3%,-8%,+0.03,-0.75,-0.27,-0.68,-5%,-12%,-4%,-7%,-0.10,-0.40,-0.46,-0.64,+6%,-10%,+2%,0%,+0.13,-0.35,+0.19,-0.04
