Matchup,CHC @ NYM
Pitcher,Matthew Boyd
Pitcher Team,CHC
Opposing Team,NYM

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,24.0,100,0.266,0.309,0.404,0.138,1.29,2,0.75,6.0%,31.2%,31.0%,19.9%,15.8%,11.62,66.0%,4.9%,9.5%,50.8%,17.5%,18.2%,23.8%
vsLHB,5.2,19,0.167,0.175,0.167,-,0.71,0,-,5.3%,43.6%,36.8%,28.0%,23.3%,11.12,73.7%,-,9.1%,54.5%,-,-,27.3%
vsRHB,18.0,81,0.289,0.340,0.461,0.171,1.50,2,1.00,6.2%,28.5%,29.6%,18.3%,14.3%,12.00,64.2%,5.9%,9.6%,50.0%,21.2%,18.2%,23.1%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Mark Vientos RHB,,+409,15,10,3.00,3,3,0.556,0.500,1.556,1.000,0.808,-,4.8%,-,2.6%,85.0,324.7,3,3,20.0%,20.0%,30.0%,40.0%,40.0%,73.9,35.0%,30.0%,15.0%,95.2%,40.0%,50.0%,20.0%,40.0%,50.0%,10.0%,40.0%,40.0%
Carson Benge LHB,,+940,8,6,4.40,2,2,0.500,0.500,1.500,1.000,0.848,-,14.3%,16.7%,4.3%,95.9,320.4,2,2,40.0%,20.0%,20.0%,60.0%,40.0%,73.8,16.7%,50.0%,50.0%,85.7%,80.0%,50.0%,-,20.0%,40.0%,20.0%,40.0%,0.0%
A.J. Ewing LHB,,+980,14,11,3.40,1,2,0.200,0.182,0.500,0.300,0.272,-,23.8%,27.3%,11.1%,89.5,254.9,2,1,12.5%,12.5%,37.5%,25.0%,37.5%,72.0,15.8%,21.1%,10.5%,90.5%,37.5%,33.3%,25.0%,12.5%,50.0%,25.0%,25.0%,33.3%
Eric Wagaman RHB,,+480,2,11,2.20,1,1,0.333,0.455,0.667,0.333,0.471,18.2%,25.0%,18.2%,9.7%,84.4,278.2,2,1,14.3%,14.3%,28.6%,28.6%,42.9%,74.0,36.4%,27.3%,18.2%,91.7%,28.6%,50.0%,28.6%,42.9%,42.9%,28.6%,28.6%,66.7%
Francisco Alvarez RHB,,+465,38,10,3.80,1,1,0.444,0.500,0.778,0.333,0.542,10.0%,33.3%,10.0%,18.5%,87.9,251.5,1,1,12.5%,12.5%,12.5%,25.0%,37.5%,73.5,50.0%,28.6%,14.3%,93.3%,25.0%,50.0%,37.5%,37.5%,50.0%,37.5%,12.5%,50.0%
Francisco Lindor SHB,,+441,12,14,3.80,0,0,0.154,0.214,0.154,-,0.174,7.1%,17.9%,7.1%,9.6%,88.4,254.6,1,0,8.3%,8.3%,8.3%,16.7%,33.3%,71.1,12.5%,25.0%,8.3%,85.7%,33.3%,0.0%,16.7%,50.0%,41.7%,8.3%,50.0%,42.9%
Juan Soto LHB,,+350,28,11,3.80,0,0,0.273,0.273,0.273,-,0.243,-,31.2%,18.2%,14.7%,97.5,281.4,3,0,-,-,-,55.6%,44.4%,69.6,21.4%,64.3%,28.6%,87.5%,55.6%,0.0%,22.2%,22.2%,22.2%,44.4%,33.3%,28.6%
Bo Bichette RHB,,+516,26,11,4.00,0,0,0.455,0.455,0.545,0.091,0.439,-,25.0%,9.1%,13.8%,81.7,242.4,3,0,-,-,30.0%,10.0%,70.0%,70.9,14.3%,35.7%,7.1%,93.3%,20.0%,0.0%,60.0%,20.0%,50.0%,20.0%,30.0%,62.5%
Marcus Semien RHB,,+560,14,9,4.00,0,1,0.125,0.222,0.125,-,0.171,11.1%,27.8%,22.2%,13.5%,91.3,239.8,1,1,-,-,50.0%,50.0%,50.0%,70.3,-,27.8%,5.6%,100.0%,50.0%,0.0%,33.3%,16.7%,50.0%,16.7%,33.3%,50.0%
Luis Torrens RHB,,+426,8,9,3.20,0,0,0.250,0.333,0.250,-,0.278,-,8.7%,22.2%,5.4%,88.0,-,0,0,-,-,-,40.0%,20.0%,69.5,15.0%,15.0%,5.0%,87.0%,-,-,-,100.0%,20.0%,40.0%,40.0%,66.7%
Brett Baty LHB,—,N/A,15,9,2.20,0,0,0.250,0.333,0.375,0.125,0.312,11.1%,38.5%,22.2%,13.5%,85.5,275.5,2,0,-,-,-,16.7%,50.0%,72.5,22.2%,22.2%,11.1%,69.2%,33.3%,0.0%,16.7%,50.0%,-,33.3%,66.7%,12.5%
MJ Melendez LHB,—,N/A,4,3,2.20,0,0,-,-,-,-,-,-,30.8%,33.3%,21.1%,69.5,213.8,0,0,-,-,-,-,-,75.8,63.6%,9.1%,-,91.7%,-,-,-,-,-,100.0%,-,50.0%
Jared Young LHB,—,N/A,3,2,2.60,0,0,-,-,-,-,-,-,25.0%,50.0%,10.0%,105.1,-,0,0,-,-,-,100.0%,-,71.8,-,50.0%,50.0%,50.0%,-,-,-,100.0%,100.0%,-,-,-
