Matchup,SF @ SEA
Pitcher,Bryce Miller
Pitcher Team,SEA
Opposing Team,SF

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,8.1,0.36,="3-28",.107,.250,0.143,1,1,0,2,25.0,0,.107,.357
Batting Second,6.1,1.26,="4-22",.182,.409,0.227,1,0,1,3,19.2,4,.308,.717
Batting Third,6.0,1.17,="6-24",.250,.375,0.125,1,0,0,1,20.0,1,.280,.655
Batting Fourth,7.0,0.57,="3-24",.125,.250,0.125,1,0,0,2,52.0,1,.160,.410
Batting Fifth,6.2,0.75,="3-22",.136,.364,0.228,1,2,0,1,37.5,2,.208,.572
Batting Sixth,6.1,0.95,="6-24",.250,.500,0.250,2,0,0,2,29.2,0,.250,.750
Batting Seventh,7.0,0.43,="3-23",.130,.217,0.087,0,0,1,0,47.8,0,.130,.347
Batting Eighth,4.2,1.50,="6-20",.300,.350,0.050,0,1,0,0,14.3,1,.333,.683
Batting Ninth,5.0,1.00,="5-18",.278,.444,0.166,1,0,0,2,26.3,0,.278,.722

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Willy Adames RHB,Batting First ​,="29-131",.221,.450,0.229,5,13,1,10,28.1,7,.259,.709
Heliot Ramos RHB,Batting First ​,="16-56",.286,.482,0.196,2,3,1,6,31.0,1,.293,.775
Grant McCray LHB,Batting First ​,="0-1",.000,.000,0.000,0,0,0,0,0.0,0,.000,.000
Luis Arraez LHB,Batting Second ​,="71-190",.374,.474,0.100,2,9,2,16,2.3,16,.425,.899
Casey Schmitt RHB,Batting Third ​,="37-154",.240,.416,0.176,7,6,0,19,18.6,4,.261,.677
Rafael Devers LHB,Batting Fourth ​,="69-251",.275,.546,0.271,16,18,1,43,24.9,24,.339,.885
Jung Hoo Lee LHB,Batting Fifth ​,="40-135",.296,.415,0.119,2,8,1,11,7.8,4,.319,.734
Bryce Eldridge LHB,Batting Seventh ​,="18-67",.269,.463,0.194,2,7,0,5,29.7,7,.338,.801
Drew Gilbert LHB,Batting Eighth ​,="23-111",.207,.297,0.090,2,4,0,13,16.0,14,.315,.612
Daniel Susac RHB,Batting Eighth ​,="16-48",.333,.438,0.105,0,3,1,5,20.0,4,.407,.845
Eric Haase RHB,Batting Ninth ​,="6-40",.150,.350,0.200,2,2,0,4,32.6,3,.227,.577
Jesus Rodriguez RHB,Batting Ninth ​,="4-22",.182,.318,0.136,1,0,0,4,16.7,1,.250,.568
Christian Koss RHB,Batting Ninth ​,="1-11",.091,.091,0.000,0,0,0,0,0.0,0,.091,.182
Drew Cavanaugh LHB,Batting Ninth ​,="3-24",.125,.125,0.000,0,0,0,0,24.1,4,.250,.375
