Matchup,HOU @ LAA
Pitcher,Spencer Arrighetti
Pitcher Team,HOU
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,51.0,217,0.183,0.275,0.261,0.078,1.18,3,0.53,12.4%,25.4%,21.2%,23.7%,10.7%,8.12,52.3%,6.7%,5.9%,29.6%,30.4%,7.3%,20.7%
vsLHB,28.1,126,0.182,0.286,0.222,0.040,1.38,0,-,16.7%,28.3%,21.4%,22.5%,10.5%,8.58,48.8%,6.1%,4.2%,29.2%,31.9%,-,18.1%
vsRHB,22.1,91,0.185,0.258,0.309,0.123,0.94,3,1.21,6.6%,22.1%,20.9%,25.7%,10.9%,7.66,57.1%,7.6%,7.9%,30.2%,28.6%,16.7%,23.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Vaughn Grissom RHB,—,N/A,24,22,4.60,2,4,0.526,0.545,1.053,0.526,0.643,9.1%,11.4%,9.1%,5.2%,93.7,297.6,8,5,22.2%,5.6%,11.1%,66.7%,44.4%,72.0,31.7%,36.6%,17.1%,93.2%,38.9%,28.6%,27.8%,27.8%,11.1%,55.6%,33.3%,12.0%
Jo Adell RHB,,+440,10,21,3.60,2,2,0.190,0.190,0.476,0.286,0.285,-,29.5%,19.0%,17.3%,84.2,266.7,3,2,11.8%,5.9%,17.6%,35.3%,29.4%,77.8,68.3%,14.6%,9.8%,93.2%,29.4%,40.0%,23.5%,41.2%,29.4%,58.8%,11.8%,45.0%
Mike Trout RHB,,+320,20,24,4.40,1,4,0.263,0.417,0.474,0.211,0.387,20.8%,24.5%,25.0%,9.8%,96.1,318.8,6,5,30.8%,15.4%,23.1%,76.9%,53.8%,75.0,52.2%,23.9%,15.2%,97.9%,38.5%,20.0%,38.5%,23.1%,38.5%,30.8%,30.8%,6.5%
Oswald Peraza RHB,,+680,10,24,4.20,1,2,0.333,0.333,0.500,0.167,0.363,-,26.7%,25.0%,17.4%,92.4,279.5,3,3,11.1%,-,5.6%,61.1%,27.8%,71.8,27.5%,32.5%,20.0%,88.9%,33.3%,16.7%,11.1%,50.0%,33.3%,38.9%,27.8%,60.9%
Zach Neto RHB,,+410,16,20,4.40,1,2,0.375,0.500,0.625,0.250,0.480,15.0%,22.0%,25.0%,11.2%,85.6,279.9,3,2,9.1%,-,9.1%,36.4%,45.5%,71.4,11.1%,22.2%,5.6%,90.0%,27.3%,33.3%,27.3%,27.3%,27.3%,54.5%,18.2%,41.7%
Wade Meckler LHB,,+980,5,24,4.40,0,0,0.318,0.375,0.409,0.091,0.345,8.3%,16.1%,16.7%,8.1%,82.5,277.5,5,0,-,-,27.8%,22.2%,38.9%,70.2,3.7%,44.4%,11.1%,87.1%,22.2%,0.0%,33.3%,38.9%,50.0%,22.2%,27.8%,33.3%
Logan O'Hoppe RHB,,+610,13,17,3.60,0,1,0.200,0.294,0.267,0.067,0.256,11.8%,29.6%,17.6%,13.1%,85.2,233.3,3,1,16.7%,-,8.3%,25.0%,16.7%,70.5,7.7%,26.9%,7.7%,96.3%,25.0%,0.0%,-,58.3%,25.0%,33.3%,41.7%,6.2%
Jose Siri RHB,—,N/A,2,16,3.40,0,0,0.267,0.312,0.333,0.067,0.287,6.2%,41.9%,31.2%,25.5%,74.1,158.8,0,0,-,-,10.0%,-,30.0%,73.5,34.6%,7.7%,-,86.7%,10.0%,0.0%,30.0%,50.0%,40.0%,30.0%,30.0%,46.2%
Sebastián Rivero RHB,—,N/A,4,16,4.00,0,0,0.267,0.312,0.333,0.067,0.287,6.2%,30.6%,25.0%,16.4%,71.6,216.8,1,0,-,-,-,9.1%,45.5%,69.1,9.7%,6.5%,3.2%,86.1%,36.4%,0.0%,27.3%,18.2%,9.1%,72.7%,18.2%,25.0%
Nick Madrigal RHB,—,N/A,6,15,3.40,0,0,0.385,0.467,0.385,-,0.388,6.7%,8.0%,-,4.1%,87.1,228.1,1,0,-,-,15.4%,23.1%,23.1%,65.3,-,50.0%,13.6%,88.0%,23.1%,0.0%,23.1%,53.8%,38.5%,30.8%,30.8%,20.0%
Donovan Walton LHB,—,N/A,7,15,4.00,0,0,0.200,0.200,0.200,-,0.178,-,30.3%,20.0%,14.7%,85.9,239.4,3,1,8.3%,-,8.3%,33.3%,25.0%,66.8,-,27.3%,6.1%,100.0%,33.3%,0.0%,16.7%,41.7%,33.3%,16.7%,50.0%,33.3%
Nolan Schanuel LHB,,+920,20,13,4.00,0,0,0.250,0.308,0.333,0.083,0.285,7.7%,27.6%,23.1%,15.4%,84.7,241.8,1,0,-,-,11.1%,11.1%,44.4%,67.0,-,23.1%,-,92.9%,11.1%,0.0%,44.4%,33.3%,33.3%,44.4%,22.2%,42.9%
Adam Frazier LHB,—,N/A,18,10,2.20,0,0,-,0.100,-,-,0.065,10.0%,42.1%,50.0%,20.5%,75.6,288.7,0,0,-,-,25.0%,-,-,66.1,-,-,-,83.3%,25.0%,0.0%,-,75.0%,75.0%,25.0%,-,14.3%
