Matchup,LAD @ MIN
Pitcher,Shohei Ohtani
Pitcher Team,LAD
Opposing Team,MIN

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,="4-33",.121,.121,0.000,0,0,0,1,37.8,.194,.315
Batting Second,="6-33",.182,.212,0.030,0,1,0,3,22.2,.250,.462
Batting Third,="8-29",.276,.379,0.103,0,3,0,0,17.6,.382,.761
Batting Fourth,="8-31",.258,.419,0.161,1,2,0,3,20.6,.324,.743
Batting Fifth,="2-30",.067,.100,0.033,0,1,0,1,39.4,.152,.252
Batting Sixth,="2-30",.067,.067,0.000,0,0,0,1,36.7,.067,.134
Batting Seventh,="5-23",.217,.348,0.131,1,0,0,2,17.2,.345,.693
Batting Eighth,="6-26",.231,.385,0.154,0,4,0,1,20.7,.310,.695
Batting Ninth,="2-23",.087,.217,0.130,1,0,0,2,29.6,.185,.402

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Byron Buxton RHB,Batting First ​,="55-201",.274,.602,0.328,19,9,0,28,26.4,17,.336,.938
Austin Martin RHB,Batting First ​,="11-62",.177,.226,0.049,0,3,0,6,20.0,10,.320,.546
Trevor Larnach LHB,Batting Second ​,="25-89",.281,.337,0.056,0,5,0,5,18.6,13,.373,.710
Brooks Lee SHB,Batting Second ​,="15-97",.155,.340,0.185,5,3,0,14,15.1,7,.217,.557
Kody Clemens LHB,Batting Third ​,="18-78",.231,.513,0.282,6,4,0,13,20.7,4,.268,.781
Luke Keaschall RHB,Batting Third ​,="15-70",.214,.286,0.072,1,2,0,9,11.7,6,.273,.559
Josh Bell SHB,Batting Fourth ​,="27-133",.203,.293,0.090,2,6,0,12,25.5,10,.262,.555
Victor Caratini SHB,Batting Sixth ​,="13-82",.159,.341,0.182,4,3,0,11,21.2,8,.273,.614
Kyler Fedko RHB,Batting Sixth ​,="0-4",.000,.000,0.000,0,0,0,0,50.0,0,.000,.000
Royce Lewis RHB,Batting Eighth ​,="8-43",.186,.372,0.186,2,2,0,8,34.7,5,.286,.658
Ryan Kreidler RHB,Batting Eighth ​,="11-34",.324,.588,0.264,2,1,1,6,15.4,4,.410,.998
Tristan Gray LHB,Batting Ninth ​,="15-61",.246,.426,0.180,3,2,0,20,40.9,2,.262,.688
Alex Jackson RHB,Batting Ninth ​,="13-40",.325,.400,0.075,0,3,0,3,31.0,0,.357,.757
