Matchup,PHI @ NYM
Pitcher,Nolan McLean
Pitcher Team,NYM
Opposing Team,PHI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,166.2,695,0.213,0.288,0.338,0.125,1.18,17,0.92,9.5%,24.3%,26.5%,22.6%,10.7%,9.94,59.1%,6.2%,6.7%,35.8%,23.3%,15.0%,16.0%
vsLHB,96.2,423,0.243,0.321,0.395,0.151,1.36,13,1.21,9.7%,24.5%,26.0%,24.3%,11.0%,10.24,59.7%,6.5%,8.0%,41.8%,26.6%,15.7%,17.5%
vsRHB,68.2,272,0.167,0.237,0.250,0.083,0.95,4,0.52,9.2%,23.9%,27.2%,20.4%,10.2%,9.70,58.2%,5.7%,4.8%,26.3%,18.0%,13.3%,13.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Derek Hill RHB,—,N/A,34,2.80,8,1,1,88.3,279.6,3,1,12.5%,12.5%,25.0%,25.0%,37.5%,70.6,9.1%,45.5%,18.2%,84.6%,62.5%,37.5%,33.3%,25.0%,37.5%,37.5%,50.0%,12.5%,42.9%
Bryce Harper LHB,,+465,26,4.40,8,1,1,92.5,264.1,2,1,12.5%,-,-,50.0%,37.5%,75.6,57.1%,35.7%,28.6%,100.0%,50.0%,25.0%,50.0%,25.0%,25.0%,25.0%,37.5%,37.5%,57.1%
J.T. Realmuto RHB,,+860,17,4.20,8,1,2,86.6,222.7,2,2,25.0%,12.5%,25.0%,50.0%,62.5%,72.9,12.5%,62.5%,37.5%,100.0%,75.0%,25.0%,50.0%,50.0%,25.0%,37.5%,62.5%,-,33.3%
Kyle Schwarber LHB,,+295,34,4.60,8,1,1,99.5,210.2,1,1,12.5%,12.5%,37.5%,62.5%,62.5%,78.4,91.7%,50.0%,41.7%,92.3%,75.0%,25.0%,50.0%,50.0%,12.5%,37.5%,50.0%,12.5%,0.0%
Justin Crawford LHB,,+1450,6,3.20,8,0,1,82.7,247.2,1,0,-,-,12.5%,25.0%,37.5%,70.9,18.2%,36.4%,-,100.0%,37.5%,12.5%,0.0%,25.0%,62.5%,37.5%,50.0%,12.5%,50.0%
Luis Arraez LHB,,+1440,6,4.60,8,0,0,86.6,261.8,1,1,12.5%,-,12.5%,25.0%,37.5%,63.8,-,66.7%,-,90.0%,75.0%,50.0%,0.0%,25.0%,25.0%,25.0%,25.0%,50.0%,14.3%
Edmundo Sosa RHB,—,N/A,20,1.60,8,0,0,89.5,253.7,2,0,-,-,12.5%,37.5%,50.0%,71.7,21.4%,28.6%,14.3%,93.3%,62.5%,25.0%,0.0%,37.5%,37.5%,37.5%,37.5%,25.0%,42.9%
Trea Turner RHB,,+680,24,4.40,8,0,1,89.0,277.7,3,2,-,-,12.5%,37.5%,37.5%,70.4,9.1%,45.5%,18.2%,91.7%,62.5%,25.0%,0.0%,37.5%,25.0%,12.5%,37.5%,50.0%,25.0%
Brandon Marsh LHB,,+860,14,2.60,8,0,1,89.5,296.2,1,1,12.5%,-,12.5%,50.0%,25.0%,72.5,9.1%,36.4%,27.3%,84.6%,50.0%,25.0%,0.0%,25.0%,50.0%,50.0%,37.5%,12.5%,0.0%
Bryson Stott LHB,,+825,18,3.80,8,0,1,89.7,283.9,2,1,12.5%,-,-,37.5%,37.5%,73.7,25.0%,37.5%,25.0%,100.0%,37.5%,12.5%,0.0%,25.0%,50.0%,50.0%,37.5%,12.5%,28.6%
Alec Bohm RHB,,+970,17,4.60,8,0,0,90.4,263.0,2,1,-,-,-,50.0%,12.5%,71.1,9.1%,45.5%,27.3%,100.0%,50.0%,37.5%,0.0%,12.5%,50.0%,25.0%,50.0%,25.0%,50.0%
Rafael Marchan SHB,—,N/A,15,2.20,8,0,1,83.3,272.4,1,1,-,-,12.5%,12.5%,62.5%,67.0,-,35.3%,-,100.0%,50.0%,12.5%,0.0%,37.5%,37.5%,50.0%,12.5%,37.5%,16.7%
Garrett Stubbs LHB,—,N/A,5,3.40,8,0,0,81.2,232.7,1,0,-,-,-,-,12.5%,63.9,-,33.3%,-,85.7%,37.5%,37.5%,0.0%,-,50.0%,12.5%,37.5%,50.0%,40.0%
Bryan De La Cruz RHB,—,N/A,4,3.20,8,0,0,89.7,231.2,1,0,-,-,37.5%,25.0%,37.5%,69.9,8.3%,50.0%,8.3%,92.3%,62.5%,25.0%,0.0%,37.5%,37.5%,62.5%,12.5%,25.0%,0.0%
