Matchup,TB @ NYY
Pitcher,Cam Schlittler
Pitcher Team,NYY
Opposing Team,TB

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,190.2,745,0.183,0.239,0.299,0.116,0.91,16,0.76,6.3%,29.1%,31.3%,24.7%,15.1%,11.00,61.2%,7.9%,7.4%,37.9%,25.7%,9.3%,10.9%
vsLHB,113.2,448,0.188,0.248,0.311,0.122,0.96,9,0.71,7.1%,31.0%,34.4%,25.6%,16.0%,12.19,59.3%,8.0%,7.7%,42.5%,31.7%,7.3%,10.4%
vsRHB,76.2,297,0.176,0.224,0.283,0.108,0.83,7,0.82,5.1%,26.2%,26.6%,23.0%,13.7%,9.27,64.1%,7.9%,7.0%,32.0%,18.0%,13.9%,11.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jonathan Aranda LHB,,+650,26,3.40,8,2,3,95.9,289.4,4,2,12.5%,-,25.0%,75.0%,50.0%,75.4,33.3%,66.7%,44.4%,100.0%,75.0%,37.5%,66.7%,37.5%,12.5%,25.0%,25.0%,50.0%,16.7%
Victor Mesa Jr. LHB,,+541,38,3.60,8,2,3,100.4,313.7,3,3,37.5%,25.0%,50.0%,87.5%,62.5%,76.1,54.5%,54.5%,54.5%,100.0%,75.0%,50.0%,50.0%,25.0%,25.0%,75.0%,25.0%,-,50.0%
Ryan Vilade RHB,—,N/A,33,4.00,8,1,1,91.4,276.0,2,1,12.5%,-,-,50.0%,25.0%,76.4,77.8%,44.4%,33.3%,90.0%,50.0%,25.0%,50.0%,25.0%,50.0%,12.5%,87.5%,-,87.5%
Cedric Mullins LHB,,+830,20,2.60,8,1,1,79.7,272.6,1,1,12.5%,12.5%,12.5%,50.0%,12.5%,71.5,11.1%,66.7%,22.2%,90.0%,37.5%,37.5%,33.3%,-,37.5%,50.0%,25.0%,25.0%,42.9%
Richie Palacios LHB,,+1200,28,3.20,8,1,1,90.2,255.4,1,1,-,-,37.5%,50.0%,12.5%,69.1,8.3%,50.0%,8.3%,100.0%,50.0%,37.5%,33.3%,12.5%,37.5%,50.0%,50.0%,-,50.0%
Junior Caminero RHB,,+377,40,3.60,8,1,2,98.8,282.1,3,1,12.5%,-,25.0%,62.5%,50.0%,80.8,100.0%,75.0%,50.0%,80.0%,62.5%,37.5%,33.3%,25.0%,25.0%,37.5%,25.0%,37.5%,14.3%
Ben Williamson RHB,—,N/A,24,3.20,8,1,1,75.1,334.3,1,1,-,-,12.5%,12.5%,25.0%,67.5,-,36.4%,9.1%,73.3%,25.0%,-,-,25.0%,62.5%,37.5%,25.0%,37.5%,33.3%
Yandy Diaz RHB,,+900,27,4.60,8,0,0,92.4,292.6,1,1,12.5%,-,-,62.5%,25.0%,74.8,36.4%,54.5%,45.5%,91.7%,25.0%,12.5%,0.0%,12.5%,75.0%,37.5%,62.5%,-,37.5%
Jorge Mateo RHB,—,N/A,30,2.40,8,0,0,83.5,272.7,3,0,-,-,-,37.5%,62.5%,73.3,30.0%,40.0%,20.0%,100.0%,62.5%,12.5%,0.0%,50.0%,37.5%,12.5%,50.0%,37.5%,0.0%
Taylor Walls SHB,,+1280,9,2.80,8,0,1,82.6,222.6,2,0,-,-,37.5%,12.5%,37.5%,70.3,9.1%,36.4%,9.1%,100.0%,50.0%,37.5%,0.0%,12.5%,25.0%,50.0%,37.5%,12.5%,28.6%
Nick Fortes RHB,,+1086,20,2.60,8,0,0,84.6,187.1,2,0,-,-,37.5%,37.5%,25.0%,74.0,46.2%,23.1%,15.4%,100.0%,37.5%,12.5%,0.0%,25.0%,25.0%,62.5%,12.5%,25.0%,40.0%
Liam Hicks LHB,,+1080,17,3.40,8,0,0,71.0,236.9,1,0,-,-,-,-,37.5%,68.5,11.1%,11.1%,-,90.0%,50.0%,25.0%,0.0%,25.0%,37.5%,-,62.5%,37.5%,33.3%
Jonny DeLuca RHB,—,N/A,19,3.20,8,0,0,86.4,181.5,1,0,-,-,37.5%,25.0%,12.5%,70.0,12.5%,62.5%,25.0%,80.0%,50.0%,25.0%,0.0%,25.0%,12.5%,37.5%,25.0%,37.5%,33.3%
Chandler Simpson LHB,,+1800,9,3.80,8,0,1,89.9,269.6,2,1,-,-,12.5%,25.0%,37.5%,66.8,-,58.3%,8.3%,100.0%,62.5%,25.0%,0.0%,37.5%,37.5%,12.5%,50.0%,37.5%,16.7%
