Matchup,CIN @ ARI
Pitcher,Michael Soroka
Pitcher Team,ARI
Opposing Team,CIN

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
TJ Friedl LHB,Batting First ​,="26-137",.190,.277,0.087,2,6,0,7,22.6,12,.270,.547
Elly De La Cruz SHB,Batting First ​,="45-190",.237,.426,0.189,8,6,3,19,24.9,30,.339,.765
Matt McLain RHB,Batting Second ​,="23-118",.195,.297,0.102,2,6,0,9,27.3,19,.317,.614
JJ Bleday LHB,Batting Third ​,="35-172",.203,.366,0.163,8,4,0,14,23.8,29,.322,.688
Sal Stewart RHB,Batting Fourth ​,="56-203",.276,.502,0.226,11,13,0,37,20.5,28,.363,.865
Eugenio Suarez RHB,Batting Fifth ​,="42-192",.219,.443,0.224,11,10,0,33,32.9,17,.286,.729
Michael Toglia SHB,Batting Sixth ​,="1-12",.083,.167,0.084,0,1,0,0,42.9,2,.214,.381
Tyler Stephenson RHB,Batting Seventh ​,="22-101",.218,.386,0.168,4,5,0,15,31.0,13,.310,.696
Dane Myers RHB,Batting Seventh ​,="13-50",.260,.260,0.000,0,0,0,3,18.5,3,.296,.556
Will Banfield RHB,Batting Seventh ​,="0-1",.000,.000,0.000,0,0,0,0,100.0,0,.000,.000
Héctor Rodríguez LHB,Batting Seventh ​,="1-15",.067,.067,0.000,0,0,0,2,23.5,2,.176,.243
Jose Trevino RHB,Batting Eighth ​,="17-68",.250,.412,0.162,3,2,0,9,14.1,1,.261,.673
Ke'Bryan Hayes RHB,Batting Ninth ​,="26-170",.153,.247,0.094,4,2,1,7,18.1,10,.209,.456
