Matchup,BOS @ CWS
Pitcher,Jake Bennett
Pitcher Team,BOS
Opposing Team,CWS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,40.2,157,0.226,0.251,0.315,0.089,0.98,3,0.66,4.5%,24.3%,19.7%,17.6%,13.2%,6.86,65.4%,7.3%,6.8%,35.6%,22.0%,11.5%,11.0%
vsLHB,11.0,38,0.162,0.157,0.162,-,0.64,0,-,2.6%,13.6%,18.4%,19.4%,7.3%,5.73,76.3%,7.3%,-,23.3%,6.7%,-,13.3%
vsRHB,29.2,119,0.248,0.282,0.367,0.119,1.11,3,0.91,5.0%,27.1%,20.2%,17.1%,14.8%,7.28,61.9%,7.3%,9.1%,39.8%,27.3%,12.5%,10.2%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Junior Perez RHB,,+760,7,15,2.80,1,2,0.200,0.200,0.400,0.200,0.259,-,27.8%,20.0%,18.9%,85.8,255.9,4,3,-,-,8.3%,41.7%,25.0%,75.5,61.8%,17.6%,8.8%,97.1%,50.0%,33.3%,0.0%,16.7%,25.0%,16.7%,41.7%,41.7%,16.7%
Randal Grichuk RHB,,+423,36,14,2.00,1,2,0.231,0.286,0.615,0.385,0.378,7.1%,16.7%,14.3%,10.3%,89.5,266.4,3,2,18.2%,9.1%,36.4%,45.5%,36.4%,73.8,45.5%,18.2%,15.2%,91.7%,63.7%,45.5%,20.0%,18.2%,18.2%,54.5%,27.3%,18.2%,22.2%
Colson Montgomery LHB,,+350,28,14,4.40,1,1,0.214,0.214,0.500,0.286,0.304,-,25.0%,28.6%,14.6%,79.8,254.6,2,1,10.0%,10.0%,30.0%,20.0%,30.0%,76.2,71.4%,14.3%,4.8%,87.5%,60.0%,60.0%,16.7%,-,30.0%,60.0%,-,40.0%,35.7%
Miguel Vargas RHB,,+340,21,19,4.60,0,0,0.059,0.158,0.118,0.059,0.135,10.5%,16.7%,26.3%,7.0%,94.2,274.9,4,2,16.7%,-,16.7%,50.0%,16.7%,75.2,58.6%,34.5%,10.3%,96.7%,50.0%,41.7%,0.0%,8.3%,33.3%,50.0%,33.3%,16.7%,17.6%
Luisangel Acuna RHB,,+1200,9,17,2.00,0,1,0.312,0.353,0.375,0.062,0.322,5.9%,31.2%,23.5%,17.5%,94.1,315.6,4,2,8.3%,-,8.3%,58.3%,33.3%,71.6,27.6%,31.0%,17.2%,93.5%,50.0%,16.7%,0.0%,33.3%,50.0%,33.3%,58.3%,8.3%,46.7%
Braden Montgomery SHB,,+770,2,15,4.20,0,0,0.231,0.267,0.308,0.077,0.247,6.7%,34.8%,33.3%,19.5%,80.5,283.4,1,0,-,-,-,33.3%,11.1%,70.0,15.0%,25.0%,15.0%,87.0%,33.3%,33.3%,0.0%,-,55.6%,44.4%,22.2%,33.3%,50.0%
Chase Meidroth RHB,,+1140,9,15,4.20,0,0,0.067,0.067,0.067,-,0.059,-,10.3%,26.7%,5.4%,89.5,305.5,2,0,-,-,9.1%,45.5%,27.3%,67.1,-,29.6%,7.4%,93.1%,36.4%,27.3%,0.0%,9.1%,63.6%,45.5%,45.5%,9.1%,33.3%
Sam Antonacci LHB,,+1060,11,13,4.00,0,0,0.250,0.308,0.250,-,0.261,-,10.7%,15.4%,5.6%,87.9,238.0,1,1,-,-,20.0%,40.0%,40.0%,70.1,3.8%,23.1%,11.5%,96.3%,30.0%,10.0%,0.0%,20.0%,60.0%,80.0%,-,20.0%,31.2%
Tristan Peters LHB,,+950,5,13,3.60,0,0,0.273,0.385,0.273,-,0.311,7.7%,28.6%,15.4%,11.8%,71.0,155.3,0,0,-,-,11.1%,11.1%,33.3%,68.2,6.2%,12.5%,-,76.2%,22.2%,-,-,22.2%,55.6%,44.4%,44.4%,11.1%,21.4%
Andrew Benintendi LHB,—,N/A,9,11,3.40,0,0,0.400,0.455,0.400,-,0.383,9.1%,19.0%,27.3%,11.8%,72.7,253.4,1,1,14.3%,-,14.3%,28.6%,57.1%,68.9,-,11.1%,11.1%,85.7%,57.2%,14.3%,0.0%,42.9%,28.6%,57.1%,42.9%,-,63.6%
Drew Romo SHB,,+800,5,11,3.20,0,0,0.125,0.364,0.125,-,0.258,27.3%,23.5%,18.2%,10.3%,88.0,210.9,0,0,-,-,-,50.0%,16.7%,67.9,-,23.5%,11.8%,100.0%,33.4%,16.7%,0.0%,16.7%,66.7%,50.0%,50.0%,-,50.0%
Jacob Gonzalez LHB,—,N/A,2,8,2.60,0,0,0.400,0.625,0.600,0.200,0.531,12.5%,18.2%,25.0%,6.7%,93.9,315.4,1,1,-,-,-,66.7%,33.3%,72.9,33.3%,22.2%,-,81.8%,66.6%,33.3%,0.0%,33.3%,33.3%,33.3%,33.3%,33.3%,22.2%
Kyle Teel LHB,—,N/A,-,6,3.80,0,0,-,-,-,-,-,-,31.6%,33.3%,18.8%,81.9,70.5,0,0,-,-,25.0%,50.0%,-,74.2,41.2%,17.6%,-,89.5%,-,-,-,-,75.0%,75.0%,-,25.0%,33.3%
