Matchup,ATL @ SD
Pitcher,Martin Perez
Pitcher Team,ATL
Opposing Team,SD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,68.0,270,0.207,0.275,0.351,0.145,1.07,6,0.79,8.5%,23.1%,20.7%,18.9%,10.0%,7.41,62.6%,7.2%,6.3%,37.6%,21.2%,12.5%,21.2%
vsLHB,20.0,81,0.216,0.284,0.365,0.149,1.05,2,0.90,6.2%,21.8%,22.2%,15.8%,10.1%,8.10,65.4%,9.9%,7.1%,37.5%,23.2%,15.4%,16.1%
vsRHB,48.0,189,0.202,0.271,0.345,0.143,1.08,4,0.75,9.5%,23.7%,20.1%,20.9%,9.9%,7.12,61.4%,6.0%,6.0%,37.6%,20.3%,11.1%,23.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Xander Bogaerts RHB,,+775,12,15,4.20,1,1,0.143,0.200,0.357,0.214,0.243,6.7%,27.6%,13.3%,14.5%,93.8,360.8,3,1,16.7%,8.3%,8.3%,58.3%,25.0%,73.5,34.6%,34.6%,19.2%,96.3%,16.7%,50.0%,8.3%,75.0%,58.3%,33.3%,8.3%,11.1%
Jackson Merrill LHB,,+630,18,11,4.60,1,1,0.545,0.545,0.909,0.364,0.630,-,22.2%,27.3%,11.1%,91.8,289.9,2,1,12.5%,12.5%,25.0%,62.5%,62.5%,74.6,50.0%,37.5%,12.5%,88.9%,12.5%,100.0%,50.0%,37.5%,37.5%,25.0%,37.5%,50.0%
Ty France RHB,,+770,16,16,3.60,0,0,0.357,0.438,0.429,0.071,0.383,12.5%,30.6%,18.8%,17.7%,92.0,251.3,2,1,9.1%,9.1%,9.1%,54.5%,27.3%,72.0,15.2%,21.2%,9.1%,94.3%,9.1%,0.0%,27.3%,54.5%,36.4%,27.3%,36.4%,8.3%
Gavin Sheets LHB,,+725,8,12,3.00,0,0,0.167,0.167,0.250,0.083,0.180,-,24.0%,33.3%,12.2%,86.7,158.6,0,0,-,-,25.0%,25.0%,12.5%,75.1,58.3%,16.7%,4.2%,96.0%,-,-,25.0%,62.5%,62.5%,25.0%,12.5%,30.8%
Miguel Andujar RHB,,+900,12,12,1.00,0,0,0.083,0.083,0.083,-,0.074,-,28.1%,25.0%,18.4%,79.6,240.8,0,0,-,-,11.1%,-,-,72.2,22.6%,9.7%,-,96.9%,11.1%,0.0%,-,77.8%,44.4%,44.4%,11.1%,60.0%
Fernando Tatis Jr. RHB,,+504,18,12,4.00,0,0,0.455,0.500,0.636,0.182,0.488,8.3%,33.3%,25.0%,16.3%,87.2,329.3,2,1,-,-,12.5%,62.5%,37.5%,76.5,72.2%,27.8%,16.7%,90.0%,-,-,37.5%,50.0%,62.5%,25.0%,12.5%,30.0%
Manny Machado RHB,,+397,19,10,4.60,0,0,0.100,0.100,0.200,0.100,0.127,-,8.7%,10.0%,4.7%,94.4,272.4,3,2,11.1%,-,22.2%,44.4%,44.4%,75.7,63.6%,27.3%,18.2%,95.7%,33.3%,0.0%,44.4%,11.1%,33.3%,33.3%,33.3%,27.3%
Jase Bowen RHB,,+900,10,8,2.60,0,0,-,-,-,-,-,-,53.3%,62.5%,26.7%,86.5,304.5,2,0,-,-,33.3%,-,33.3%,73.7,35.7%,14.3%,-,93.3%,66.7%,0.0%,33.3%,-,33.3%,-,66.7%,44.4%
Rodolfo Durán RHB,,+650,5,7,3.00,0,0,-,0.143,-,-,0.093,14.3%,42.9%,28.6%,17.6%,90.2,289.8,0,0,-,-,-,33.3%,-,73.0,30.8%,7.7%,7.7%,92.9%,33.3%,0.0%,-,66.7%,-,33.3%,66.7%,42.9%
Freddy Fermin RHB,,+1080,13,6,4.00,0,0,0.167,0.167,0.167,-,0.148,-,13.3%,-,6.9%,90.5,195.2,1,0,-,-,16.7%,16.7%,50.0%,71.0,-,38.5%,-,86.7%,-,-,50.0%,50.0%,66.7%,33.3%,-,40.0%
Sung-Mun Song LHB,—,N/A,4,3,2.80,0,0,-,-,-,-,-,-,25.0%,-,16.7%,83.4,-,0,0,-,-,-,33.3%,-,69.6,-,50.0%,25.0%,100.0%,-,-,-,100.0%,-,66.7%,33.3%,50.0%
Samad Taylor RHB,,+1050,3,3,4.40,0,0,0.500,0.667,0.500,-,0.513,33.3%,14.3%,-,5.9%,70.7,212.7,0,0,-,-,-,-,-,68.6,16.7%,-,-,85.7%,50.0%,0.0%,-,50.0%,-,50.0%,50.0%,0.0%
