Split,Season
Range,L10
Dates,="7/3/2026"
Games,18

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
8:15 PM,Nick Martinez,@,56.1,240,3.81,0.281,0.324,1.28,0.167,0.447,6,0.96,102,18.4%,14.2%,16.7%,9.6%,5.43,8,3.3%,63.3%,6.9%,196,34.7%,14,7.1%,26.0%,11.8%,22.4%
6:45 PM,Mitch Keller,@,53.2,239,4.98,0.280,0.357,1.49,0.185,0.464,8,1.34,98,19.2%,17.6%,16.7%,9.3%,7.04,21,8.8%,59.6%,7.9%,170,42.4%,15,8.8%,25.9%,15.9%,17.6%
4:05 PM,David Peterson,vs,43.2,195,4.15,0.275,0.334,1.49,0.157,0.433,5,1.03,77,19.4%,17.9%,18.3%,9.1%,7.21,16,8.2%,66.8%,7.9%,142,35.9%,12,8.5%,24.6%,11.4%,8.5%
7:10 PM,Brady Singer,vs,48.1,219,6.33,0.274,0.375,1.49,0.264,0.538,14,2.61,106,26.4%,21.0%,19.7%,11.3%,8.57,18,8.2%,54.3%,6.1%,151,37.7%,19,12.6%,32.5%,28.6%,23.8%
7:10 PM,Gavin Williams,vs,57.0,243,3.78,0.264,0.328,1.32,0.189,0.454,9,1.42,103,30.3%,25.9%,20.1%,15.0%,9.95,15,6.2%,62.3%,9.3%,163,49.7%,18,11.0%,21.5%,22.9%,16.0%
9:45 PM,Jose Cabrera,vs,9.1,41,5.35,0.263,0.338,1.29,0.211,0.474,2,1.93,18,27.5%,17.1%,17.9%,13.4%,6.75,2,4.9%,61.0%,7.0%,31,38.7%,3,9.7%,25.8%,25.0%,22.6%
4:05 PM,Andre Pallante,@,57.0,236,3.61,0.260,0.301,1.21,0.119,0.379,5,0.79,83,19.6%,17.8%,14.7%,9.0%,6.63,12,5.1%,68.6%,7.4%,178,33.1%,8,4.5%,14.6%,19.2%,13.5%
7:10 PM,Trevor Rogers,@,51.0,215,4.16,0.253,0.317,1.29,0.177,0.429,6,1.06,85,21.4%,16.7%,13.0%,11.3%,6.35,16,7.4%,68.8%,9.2%,163,44.2%,12,7.4%,27.0%,11.4%,17.8%
7:15 PM,Grant Holmes,vs,44.2,199,5.43,0.250,0.347,1.48,0.209,0.459,9,1.81,79,26.7%,22.1%,20.2%,12.7%,8.87,23,11.6%,57.0%,6.6%,130,46.2%,14,10.8%,25.4%,21.2%,23.1%
9:40 PM,Jack Perkins,vs,34.0,150,4.36,0.248,0.334,1.32,0.203,0.451,6,1.59,60,25.5%,26.7%,24.2%,12.3%,10.59,12,8.0%,62.0%,6.3%,95,35.8%,7,7.4%,35.8%,14.7%,18.9%
