Matchup,TB @ TEX
Pitcher,Shane McClanahan
Pitcher Team,TB
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,113.0,465,0.206,0.263,0.314,0.109,1.11,9,0.72,8.2%,27.3%,21.9%,21.3%,13.3%,8.12,62.9%,8.2%,8.8%,40.9%,26.9%,10.5%,17.8%
vsLHB,27.1,105,0.140,0.234,0.280,0.140,0.84,3,0.99,9.5%,26.4%,21.9%,21.5%,11.8%,7.57,61.9%,8.5%,10.0%,41.4%,25.7%,16.7%,18.6%
vsRHB,85.0,360,0.224,0.272,0.324,0.100,1.20,6,0.64,7.8%,27.5%,21.9%,21.3%,13.7%,8.36,63.2%,8.2%,8.4%,40.8%,27.2%,8.8%,17.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jake Burger RHB,,+411,37,4.00,8,1,1,94.1,354.6,4,4,37.5%,-,-,62.5%,37.5%,76.2,62.5%,31.2%,25.0%,100.0%,75.0%,50.0%,25.0%,25.0%,25.0%,12.5%,62.5%,25.0%,33.3%
Cody Freeman RHB,,+1280,12,4.00,8,1,1,88.0,277.8,3,1,12.5%,12.5%,25.0%,37.5%,37.5%,70.0,-,41.7%,8.3%,100.0%,75.0%,50.0%,25.0%,25.0%,12.5%,25.0%,62.5%,12.5%,50.0%
Ezequiel Duran RHB,,+810,27,4.40,8,1,1,94.2,289.1,2,1,12.5%,12.5%,25.0%,50.0%,37.5%,73.1,33.3%,46.7%,20.0%,93.8%,62.5%,37.5%,33.3%,25.0%,37.5%,50.0%,37.5%,12.5%,50.0%
Justin Foscue RHB,,+800,35,2.40,8,1,1,89.3,296.5,3,1,12.5%,12.5%,25.0%,25.0%,25.0%,71.3,21.4%,21.4%,14.3%,87.5%,75.0%,62.5%,20.0%,12.5%,25.0%,50.0%,37.5%,12.5%,57.1%
Elias Diaz RHB,,+760,25,3.00,8,0,0,96.9,254.2,3,1,25.0%,12.5%,50.0%,50.0%,62.5%,76.4,66.7%,66.7%,44.4%,69.2%,75.0%,-,-,75.0%,12.5%,50.0%,37.5%,12.5%,42.9%
Danny Jansen RHB,,+800,16,3.60,8,0,0,72.9,171.5,1,0,-,-,25.0%,12.5%,37.5%,67.8,-,25.0%,-,92.3%,37.5%,12.5%,0.0%,25.0%,25.0%,25.0%,62.5%,12.5%,33.3%
Brandon Nimmo LHB,,+535,20,4.20,8,0,1,95.7,282.6,3,2,-,-,12.5%,50.0%,62.5%,73.3,20.0%,70.0%,30.0%,100.0%,87.5%,50.0%,0.0%,37.5%,12.5%,25.0%,62.5%,12.5%,80.0%
Corey Seager LHB,,+350,14,4.40,8,0,1,92.0,248.5,2,1,25.0%,25.0%,50.0%,50.0%,62.5%,71.1,10.0%,50.0%,30.0%,100.0%,62.5%,25.0%,0.0%,37.5%,25.0%,75.0%,-,25.0%,50.0%
Cameron Cauley RHB,—,N/A,18,2.40,8,0,0,83.0,276.5,1,0,-,-,12.5%,25.0%,-,69.0,14.3%,71.4%,14.3%,87.5%,37.5%,37.5%,0.0%,-,50.0%,50.0%,37.5%,12.5%,33.3%
Nicky Lopez LHB,—,N/A,5,1.40,8,0,0,81.0,319.7,2,2,-,-,12.5%,12.5%,37.5%,68.0,8.3%,41.7%,-,92.3%,37.5%,37.5%,0.0%,-,62.5%,25.0%,62.5%,12.5%,75.0%
Logan O'Hoppe RHB,—,N/A,13,1.60,8,0,1,83.9,280.4,3,1,-,-,25.0%,25.0%,25.0%,73.9,37.5%,50.0%,25.0%,88.9%,62.5%,25.0%,0.0%,37.5%,37.5%,37.5%,37.5%,25.0%,28.6%
Wyatt Langford RHB,,+557,19,4.40,8,0,0,92.8,271.1,2,1,-,-,12.5%,50.0%,37.5%,72.2,18.8%,37.5%,12.5%,100.0%,62.5%,50.0%,0.0%,12.5%,25.0%,25.0%,62.5%,12.5%,50.0%
Evan Carter LHB,—,N/A,11,2.80,8,0,0,77.5,228.1,1,0,-,-,-,25.0%,12.5%,69.0,-,83.3%,16.7%,75.0%,25.0%,12.5%,0.0%,12.5%,37.5%,37.5%,37.5%,25.0%,37.5%
Joc Pederson LHB,—,N/A,20,2.40,6,0,1,89.7,221.3,1,1,16.7%,-,16.7%,50.0%,-,71.7,10.0%,40.0%,30.0%,90.9%,33.3%,33.3%,0.0%,-,50.0%,33.3%,33.3%,33.3%,50.0%
