Split,Season
Range,L10
Dates,="9/8/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
6:45 PM,Patrick Sandoval,vs,48.1,227,4.26,0.303,0.363,1.76,0.146,0.449,6,1.12,89,24.9%,22.0%,24.4%,11.4%,9.31,25,11.0%,53.7%,6.6%,151,33.8%,11,7.3%,25.2%,15.8%,14.6%
10:10 PM,Nick Lodolo,@,47.0,212,5.19,0.292,0.372,1.57,0.200,0.492,8,1.53,91,22.4%,18.4%,16.1%,9.8%,7.47,20,9.4%,58.2%,7.2%,149,42.3%,14,9.4%,24.2%,16.7%,12.1%
7:15 PM,AJ Smith-Shawver,vs,18.0,84,4.71,0.278,0.352,1.72,0.153,0.431,2,1.00,31,24.5%,17.9%,17.0%,11.9%,7.50,11,13.1%,48.2%,5.3%,58,37.9%,4,6.9%,25.9%,13.3%,22.4%
9:45 PM,Quinn Mathews,@,24.2,112,3.26,0.278,0.321,1.58,0.072,0.351,1,0.36,34,27.2%,21.4%,14.1%,12.0%,8.76,12,10.7%,60.7%,4.7%,75,34.7%,1,1.3%,25.3%,5.3%,13.3%
6:40 PM,Sean Manaea,@,58.1,259,5.38,0.276,0.367,1.41,0.246,0.522,13,2.01,121,22.5%,20.8%,21.1%,11.5%,8.33,18,6.9%,64.4%,8.5%,181,43.1%,27,14.9%,35.9%,16.9%,19.9%
6:40 PM,Dean Kremer,@,48.2,215,5.22,0.267,0.361,1.48,0.246,0.513,10,1.85,98,27.3%,20.9%,17.1%,12.3%,8.32,21,9.8%,59.3%,6.9%,148,37.8%,12,8.1%,31.8%,21.3%,18.9%
7:05 PM,Gabriel Hughes,@,49.0,220,4.10,0.267,0.327,1.47,0.149,0.415,5,0.92,81,18.8%,18.6%,16.9%,8.7%,7.53,20,9.1%,60.5%,7.6%,157,29.3%,8,5.1%,26.8%,11.9%,25.5%
9:40 PM,Jack Perkins,vs,43.2,201,5.96,0.267,0.372,1.65,0.244,0.512,10,2.06,88,26.4%,22.9%,20.4%,12.2%,9.48,26,12.9%,59.8%,7.5%,126,34.9%,12,9.5%,37.3%,21.3%,19.0%
9:40 PM,Casey Mize,vs,48.2,211,5.11,0.260,0.330,1.32,0.198,0.458,9,1.66,88,17.8%,15.2%,12.9%,8.8%,5.92,14,6.6%,63.4%,8.9%,164,41.5%,15,9.1%,33.5%,16.4%,17.7%
7:15 PM,Freddy Peralta,@,51.0,221,4.94,0.255,0.338,1.31,0.210,0.465,10,1.76,93,26.9%,21.7%,17.3%,13.4%,8.47,16,7.2%,56.1%,4.9%,153,35.9%,13,8.5%,35.3%,14.8%,21.6%
6:35 PM,Brandon Young,vs,58.1,246,5.16,0.252,0.327,1.29,0.195,0.447,12,1.85,101,23.4%,19.5%,16.4%,11.8%,7.41,18,7.3%,66.5%,6.4%,178,36.5%,13,7.3%,25.3%,24.4%,20.2%
6:35 PM,Tanner Bibee,@,58.2,254,4.07,0.242,0.305,1.30,0.132,0.374,6,0.92,85,21.3%,18.9%,17.0%,9.8%,7.36,21,8.3%,68.2%,6.4%,181,33.1%,8,4.4%,28.7%,11.5%,19.9%
7:40 PM,David Peterson,@,50.2,217,4.28,0.238,0.302,1.36,0.119,0.358,6,1.07,69,22.9%,20.7%,17.3%,10.5%,7.99,23,10.6%,59.4%,5.6%,148,39.2%,9,6.1%,20.3%,20.0%,14.9%
9:40 PM,Jose Soriano,@,54.0,231,3.53,0.238,0.284,1.30,0.068,0.306,2,0.33,63,23.1%,16.9%,13.7%,10.9%,6.50,21,9.1%,61.5%,7.4%,166,37.3%,9,5.4%,18.7%,6.5%,9.6%
7:40 PM,Bubba Chandler,@,50.1,213,3.68,0.235,0.296,1.33,0.107,0.342,3,0.54,64,19.1%,19.2%,14.3%,8.6%,7.33,23,10.8%,54.0%,6.6%,147,40.1%,5,3.4%,23.8%,8.6%,12.2%
9:40 PM,Riley Cornelio,@,18.1,84,4.52,0.232,0.318,1.64,0.130,0.362,2,0.98,25,34.6%,25.0%,16.4%,17.2%,10.31,14,16.7%,59.5%,6.4%,49,46.9%,3,6.1%,26.5%,15.4%,18.4%
6:40 PM,Drew Anderson,vs,33.2,139,4.41,0.228,0.305,1.25,0.146,0.374,4,1.07,46,23.2%,20.1%,16.5%,11.3%,7.49,14,10.1%,62.6%,7.5%,95,37.9%,8,8.4%,27.4%,15.4%,15.8%
10:10 PM,Tarik Skubal,vs,61.1,245,1.76,0.221,0.252,1.03,0.087,0.307,2,0.29,71,32.2%,30.6%,24.8%,17.4%,11.01,12,4.9%,66.9%,7.8%,156,34.6%,10,6.4%,26.3%,2.4%,13.5%
6:40 PM,Sandy Alcantara,vs,64.2,264,3.87,0.220,0.271,1.11,0.130,0.350,6,0.84,86,19.8%,15.5%,14.4%,9.8%,5.71,18,6.8%,60.2%,8.6%,205,35.6%,9,4.4%,24.9%,11.8%,15.1%
6:45 PM,Reid Detmers,@,56.1,219,3.17,0.220,0.265,0.99,0.139,0.359,8,1.28,75,29.3%,29.7%,22.8%,14.7%,10.38,10,4.6%,67.6%,8.5%,144,40.3%,12,8.3%,29.9%,16.3%,13.9%
6:40 PM,Andrew Painter,vs,52.1,220,4.57,0.218,0.298,1.20,0.162,0.381,8,1.38,75,27.2%,21.8%,18.0%,13.7%,8.25,20,9.1%,66.1%,6.9%,149,33.6%,9,6.0%,25.5%,18.4%,18.1%
