Split,vsRHB
Range,L10
Dates,="8/22/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
7:05 PM,Brandon Young,vs,22.1,99,5.11,0.319,0.388,1.52,0.245,0.564,6,2.42,53,24.8%,24.2%,18.2%,13.2%,9.67,4,4.0%,71.7%,6.6%,70,44.3%,8,11.4%,34.3%,25.0%,24.3%
4:10 PM,Jake Irvin,@,16.2,78,5.62,0.304,0.389,1.68,0.232,0.536,4,2.16,37,20.2%,21.8%,13.4%,9.5%,9.18,7,9.0%,62.8%,6.6%,53,28.3%,6,11.3%,30.2%,25.0%,18.9%
8:10 PM,Rhett Lowder,@,16.1,68,3.22,0.292,0.314,1.29,0.108,0.400,1,0.55,26,17.0%,14.7%,15.6%,8.3%,5.51,2,2.9%,72.5%,9.1%,55,32.7%,4,7.3%,20.0%,9.1%,18.2%
7:15 PM,Patrick Sandoval,vs,27.1,121,3.28,0.279,0.329,1.57,0.096,0.375,1,0.33,39,25.9%,20.7%,22.7%,12.5%,8.23,14,11.6%,57.0%,6.4%,82,30.5%,4,4.9%,20.7%,5.9%,13.4%
7:15 PM,David Peterson,@,34.0,150,4.57,0.273,0.333,1.56,0.129,0.402,3,0.79,53,18.5%,13.3%,12.6%,8.2%,5.29,17,11.3%,55.3%,4.5%,113,37.2%,5,4.4%,23.9%,7.4%,14.2%
7:05 PM,Shane McClanahan,@,33.0,146,4.10,0.271,0.324,1.42,0.135,0.406,4,1.09,54,27.6%,19.9%,20.7%,13.9%,7.91,11,7.5%,68.5%,7.7%,103,41.7%,6,5.8%,25.2%,15.4%,18.4%
1:35 PM,Ryan Weathers,vs,37.0,159,3.32,0.270,0.318,1.41,0.106,0.376,2,0.49,53,25.8%,20.8%,16.8%,11.1%,8.03,14,8.8%,60.4%,6.4%,110,45.5%,5,4.5%,14.5%,12.5%,13.6%
7:10 PM,Jacob Lopez,@,30.2,140,4.21,0.268,0.339,1.50,0.154,0.423,4,1.17,52,30.1%,23.6%,17.0%,14.4%,9.68,13,9.3%,65.7%,5.6%,91,23.1%,6,6.6%,35.2%,9.4%,15.4%
7:15 PM,Jared Jones,@,17.0,74,5.81,0.265,0.351,1.29,0.250,0.515,5,2.65,35,28.2%,23.0%,20.5%,14.1%,9.00,4,5.4%,61.3%,5.3%,52,38.5%,7,13.5%,28.8%,33.3%,17.3%
7:10 PM,Luis Castillo,vs,21.0,85,3.86,0.262,0.310,1.14,0.175,0.438,3,1.29,35,27.9%,18.8%,16.5%,14.4%,6.86,3,3.5%,71.8%,9.0%,66,39.4%,4,6.1%,18.2%,25.0%,9.1%
7:05 PM,Cody Bradford,vs,10.1,42,2.42,0.256,0.285,1.16,0.077,0.333,0,-,13,26.2%,19.0%,15.7%,14.3%,6.97,2,4.8%,69.0%,6.5%,31,38.7%,4,12.9%,25.8%,-,32.3%
7:15 PM,Michael Wacha,vs,25.2,105,6.68,0.253,0.367,1.13,0.343,0.596,9,3.16,59,21.3%,19.0%,17.5%,9.8%,7.01,4,3.8%,56.2%,8.1%,80,51.2%,10,12.5%,33.8%,25.9%,26.2%
8:10 PM,Gabriel Hughes,vs,14.2,61,2.90,0.236,0.309,1.23,0.164,0.400,1,0.61,22,24.8%,27.9%,23.3%,12.8%,10.43,5,8.2%,68.9%,5.7%,38,28.9%,2,5.3%,34.2%,7.7%,23.7%
8:40 PM,Casey Mize,vs,23.2,97,3.61,0.233,0.285,1.10,0.156,0.389,3,1.14,35,26.8%,21.6%,18.9%,12.9%,7.99,5,5.2%,58.6%,7.7%,71,39.4%,6,8.5%,28.2%,10.0%,21.1%
4:10 PM,Eury Perez,vs,23.0,100,3.40,0.227,0.278,1.26,0.057,0.284,1,0.39,25,26.3%,21.0%,16.8%,13.4%,8.22,9,9.0%,65.0%,7.2%,66,42.4%,2,3.0%,21.2%,7.1%,18.2%
8:40 PM,Dean Kremer,@,21.1,85,4.97,0.225,0.318,1.03,0.275,0.500,6,2.53,40,32.1%,29.4%,24.5%,15.3%,10.55,4,4.7%,60.0%,7.8%,55,38.2%,6,10.9%,41.8%,26.1%,21.8%
7:05 PM,Ryan Johnson,@,19.1,82,5.79,0.217,0.331,1.24,0.203,0.420,4,1.86,29,25.0%,22.0%,14.4%,11.7%,8.38,9,11.0%,62.2%,6.6%,52,42.3%,5,9.6%,32.7%,23.5%,28.8%
7:15 PM,Bryan Woo,vs,23.2,91,3.10,0.216,0.263,0.89,0.159,0.375,3,1.14,33,26.8%,26.4%,21.4%,14.5%,9.13,2,2.2%,70.3%,7.9%,64,31.2%,6,9.4%,20.3%,23.1%,23.4%
6:05 PM,Andrew Painter,vs,18.0,77,4.38,0.215,0.296,1.39,0.092,0.308,1,0.50,20,25.2%,16.9%,18.8%,11.7%,6.50,11,14.3%,49.4%,6.4%,52,28.8%,2,3.8%,21.2%,9.1%,13.5%
8:10 PM,Tanner Bibee,@,23.2,99,2.89,0.211,0.246,1.14,0.044,0.256,0,-,23,16.6%,16.2%,13.8%,7.3%,6.08,8,8.1%,70.7%,6.3%,74,28.4%,1,1.4%,23.0%,-,12.2%
2:10 PM,Martin Perez,@,36.2,154,4.95,0.208,0.290,1.36,0.115,0.323,3,0.74,42,21.2%,13.0%,17.2%,8.2%,4.91,23,14.9%,61.7%,4.6%,111,31.5%,3,2.7%,19.8%,13.6%,19.8%
2:10 PM,Logan Henderson,vs,18.2,71,3.15,0.203,0.256,0.86,0.174,0.377,3,1.45,26,28.1%,31.0%,26.2%,14.9%,10.61,2,2.8%,69.0%,11.5%,47,29.8%,3,6.4%,23.4%,18.2%,23.4%
1:35 PM,Dylan Cease,@,26.2,109,2.39,0.188,0.247,1.12,0.073,0.260,1,0.34,25,30.0%,31.2%,23.6%,14.2%,11.48,12,11.0%,66.4%,5.0%,63,27.0%,3,4.8%,25.4%,6.2%,23.8%
7:10 PM,Hunter Brown,vs,23.1,93,4.77,0.185,0.276,1.07,0.136,0.321,3,1.16,26,19.9%,19.4%,16.4%,8.5%,6.94,10,10.8%,60.2%,6.0%,63,27.0%,2,3.2%,20.6%,23.1%,11.1%
7:10 PM,Christian Scott,@,18.2,77,1.87,0.176,0.236,1.07,0.059,0.235,0,-,16,32.4%,32.5%,31.2%,15.2%,12.05,8,10.4%,55.8%,3.7%,43,39.5%,4,9.3%,23.3%,-,9.3%
7:15 PM,Tarik Skubal,vs,45.1,173,3.08,0.176,0.246,0.86,0.138,0.314,5,0.99,50,33.8%,31.2%,24.5%,18.2%,10.72,11,6.4%,69.4%,6.8%,105,33.3%,10,9.5%,34.3%,13.9%,12.4%
8:10 PM,Michael Soroka,vs,20.0,75,1.60,0.155,0.185,0.75,0.056,0.211,0,-,15,31.6%,28.0%,20.8%,16.3%,9.45,4,5.3%,66.7%,6.1%,49,36.7%,4,8.2%,22.4%,-,22.4%
7:15 PM,Blade Tidwell,@,12.1,43,1.48,0.150,0.167,0.65,0.025,0.175,0,-,7,39.5%,30.2%,22.8%,18.4%,9.49,2,4.7%,69.8%,6.3%,28,50.0%,0,-,21.4%,-,17.9%
7:15 PM,Drew Anderson,@,8.2,32,2.87,0.107,0.190,0.81,0.071,0.179,0,-,5,25.9%,21.9%,17.1%,11.1%,7.27,4,12.5%,46.9%,8.1%,21,19.0%,1,4.8%,33.3%,-,-
