Matchup,LAA @ LAD
Pitcher,Jack Kochanowicz
Pitcher Team,LAA
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,63.2,288,0.242,0.313,0.352,0.111,1.48,6,0.85,12.2%,23.5%,16.0%,18.9%,10.6%,6.50,53.1%,6.9%,6.9%,42.6%,19.8%,15.0%,10.9%
vsLHB,30.2,154,0.272,0.346,0.384,0.112,1.86,2,0.59,14.9%,21.7%,15.6%,17.9%,10.2%,7.04,59.1%,6.8%,3.8%,46.2%,19.2%,10.0%,16.3%
vsRHB,33.0,134,0.210,0.275,0.319,0.109,1.12,4,1.09,9.0%,26.0%,16.4%,20.0%,10.9%,6.00,46.3%,7.1%,10.2%,38.8%,20.4%,20.0%,5.1%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Freddie Freeman LHB,+500,21,4.60,3,3,0.474,0.476,0.947,0.474,0.585,4.8%,17.5%,9.5%,9.1%,87.9,11.1%,5.6%,16.7%,44.4%,33.3%,69.8,5.7%,31.4%,14.3%,87.5%,33.3%,50.0%,22.2%,33.3%,33.3%,33.3%,33.3%,18.8%
Will Smith RHB,+575,23,4.00,2,3,0.312,0.522,0.750,0.438,0.516,26.1%,8.3%,4.3%,3.5%,90.2,13.3%,-,6.7%,33.3%,40.0%,70.6,8.8%,29.4%,11.8%,94.4%,46.7%,28.6%,20.0%,33.3%,26.7%,46.7%,26.7%,21.1%
Max Muncy LHB,+350,14,3.00,2,2,0.286,0.286,0.714,0.429,0.427,-,29.2%,21.4%,15.9%,92.4,9.1%,9.1%,27.3%,45.5%,18.2%,72.1,13.0%,26.1%,21.7%,95.8%,27.3%,66.7%,9.1%,45.5%,63.6%,27.3%,9.1%,25.0%
Mookie Betts RHB,+520,23,4.00,1,1,0.143,0.217,0.286,0.143,0.225,8.7%,12.9%,8.7%,5.4%,85.8,-,-,15.8%,31.6%,21.1%,69.9,10.7%,42.9%,7.1%,93.3%,21.1%,25.0%,26.3%,47.4%,31.6%,36.8%,31.6%,19.0%
Kyle Tucker LHB,+504,16,4.00,1,1,0.067,0.125,0.267,0.200,0.172,6.2%,30.6%,18.8%,15.7%,85.7,8.3%,8.3%,8.3%,16.7%,50.0%,70.7,25.8%,29.0%,6.5%,86.1%,25.0%,33.3%,41.7%,33.3%,25.0%,25.0%,50.0%,47.1%
Shohei Ohtani LHB,+265,13,4.80,1,1,0.455,0.538,0.909,0.455,0.591,15.4%,28.6%,15.4%,11.8%,97.4,11.1%,-,33.3%,66.7%,66.7%,73.5,39.1%,34.8%,21.7%,82.1%,22.2%,50.0%,44.4%,33.3%,66.7%,11.1%,22.2%,53.3%
Andy Pages RHB,+440,25,4.60,0,1,0.261,0.320,0.391,0.130,0.311,8.0%,23.4%,16.0%,12.1%,89.2,10.5%,5.3%,15.8%,42.1%,36.8%,73.0,17.8%,24.4%,11.1%,95.7%,21.1%,0.0%,31.6%,21.1%,31.6%,42.1%,26.3%,33.3%
Alex Call RHB,+1200,21,3.40,0,1,0.118,0.286,0.118,-,0.212,14.3%,15.2%,14.3%,6.8%,78.5,7.1%,-,7.1%,14.3%,28.6%,67.8,6.7%,16.7%,3.3%,93.8%,21.4%,0.0%,7.1%,50.0%,50.0%,14.3%,35.7%,20.0%
Dalton Rushing LHB,N/A,17,2.80,0,1,0.200,0.294,0.200,-,0.233,11.8%,34.9%,29.4%,19.2%,81.9,10.0%,-,10.0%,30.0%,20.0%,72.1,10.0%,12.5%,5.0%,93.0%,20.0%,0.0%,20.0%,50.0%,30.0%,60.0%,10.0%,47.4%
Alex Freeland SHB,+880,15,2.60,0,0,0.154,0.267,0.154,-,0.205,13.3%,25.0%,13.3%,10.5%,86.0,-,-,-,18.2%,36.4%,70.4,13.6%,36.4%,9.1%,95.7%,45.5%,0.0%,18.2%,18.2%,9.1%,45.5%,45.5%,26.7%
Miguel Rojas RHB,N/A,15,1.80,0,0,0.154,0.200,0.154,-,0.167,-,14.8%,6.7%,7.0%,84.1,-,-,-,30.8%,7.7%,67.9,-,39.1%,13.0%,92.0%,7.7%,0.0%,7.7%,76.9%,23.1%,61.5%,15.4%,23.5%
Santiago Espinal RHB,N/A,14,2.60,0,0,0.357,0.357,0.500,0.143,0.372,-,16.0%,7.1%,9.5%,77.3,-,-,15.4%,23.1%,38.5%,67.6,-,27.3%,-,91.7%,7.7%,0.0%,38.5%,46.2%,23.1%,61.5%,15.4%,50.0%
Ryan Ward LHB,+540,8,3.00,0,0,0.286,0.375,0.286,-,0.304,12.5%,27.8%,25.0%,14.3%,89.5,-,-,20.0%,40.0%,60.0%,72.0,11.8%,11.8%,11.8%,94.4%,-,-,60.0%,40.0%,40.0%,60.0%,-,33.3%
