Matchup,COL @ ATL
Pitcher,Grant Holmes
Pitcher Team,ATL
Opposing Team,COL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,15.1,1.63,="17-64",.266,.406,0.140,2,3,0,3,13.9,8,.347,.753
Batting Second,15.0,1.60,="16-61",.262,.574,0.312,5,4,0,11,24.6,8,.348,.922
Batting Third,16.2,1.08,="11-58",.190,.414,0.224,4,1,0,8,20.9,7,.269,.683
Batting Fourth,15.2,1.02,="10-54",.185,.296,0.111,1,3,0,4,16.4,6,.262,.558
Batting Fifth,11.0,1.91,="16-48",.333,.604,0.271,4,1,0,8,16.4,5,.400,1.004
Batting Sixth,12.2,1.34,="9-45",.200,.400,0.200,2,1,1,5,20.4,8,.321,.721
Batting Seventh,13.1,1.05,="10-47",.213,.213,0.000,0,0,0,5,13.5,4,.269,.482
Batting Eighth,12.1,1.05,="10-46",.217,.348,0.131,1,3,0,4,22.0,3,.280,.628
Batting Ninth,11.1,1.32,="10-43",.233,.302,0.069,0,3,0,1,22.4,5,.327,.629

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jake McCarthy LHB,Batting First ​,="90-316",.285,.481,0.196,11,21,4,42,16.6,16,.321,.802
Mickey Moniak LHB,Batting Second ​,="50-193",.259,.560,0.301,14,12,2,36,24.5,9,.294,.854
Cole Carrigg SHB,Batting Second ​,="12-62",.194,.274,0.080,1,2,0,7,25.4,7,.296,.570
Hunter Goodman RHB,Batting Third ​,="44-197",.223,.528,0.305,17,9,0,31,35.5,11,.270,.798
TJ Rumfield LHB,Batting Fourth ​,="54-176",.307,.472,0.165,6,11,0,17,14.6,27,.408,.880
Troy Johnston LHB,Batting Fifth ​,="33-120",.275,.342,0.067,0,6,1,15,14.2,15,.369,.711
Willi Castro SHB,Batting Sixth ​,="33-99",.333,.545,0.212,4,7,1,17,25.5,9,.391,.936
Connor Norby RHB,Batting Sixth ​,="16-62",.258,.355,0.097,1,3,0,4,27.4,8,.370,.725
Jordan Beck RHB,Batting Sixth ​,="7-29",.241,.379,0.138,0,2,1,5,36.7,1,.267,.646
Zac Veen LHB,Batting Seventh ​,="2-6",.333,1.333,1.000,2,0,0,4,28.6,1,.429,1.762
Ezequiel Tovar RHB,Batting Eighth ​,="15-99",.152,.202,0.050,1,2,0,7,26.6,8,.211,.413
Brett Sullivan LHB,Batting Ninth ​,="17-75",.227,.373,0.146,3,2,0,8,22.8,2,.253,.626
Ryan Ritter RHB,Batting Ninth ​,="1-7",.143,.143,0.000,0,0,0,0,25.0,1,.250,.393
