Matchup,CIN @ SD
Pitcher,Lucas Giolito
Pitcher Team,SD
Opposing Team,CIN

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,1.2,3.00,="2-6",.333,.333,0.000,0,0,0,0,0.0,3,.600,.933
Batting Second,2.2,1.50,="3-9",.333,.333,0.000,0,0,0,0,10.0,1,.400,.733
Batting Third,2.2,0.75,="1-8",.125,.500,0.375,1,0,0,2,0.0,1,.222,.722
Batting Fourth,1.1,3.00,="1-5",.200,.200,0.000,0,0,0,0,37.5,3,.500,.700
Batting Fifth,1.2,1.80,="2-7",.286,.286,0.000,0,0,0,1,37.5,1,.375,.661
Batting Sixth,1.2,1.80,="3-8",.375,.375,0.000,0,0,0,1,12.5,0,.375,.750
Batting Seventh,2.0,1.00,="0-6",.000,.000,0.000,0,0,0,0,25.0,2,.250,.250
Batting Eighth,1.2,1.80,="2-6",.333,1.333,1.000,2,0,0,2,14.3,1,.429,1.762
Batting Ninth,1.1,2.25,="2-6",.333,.500,0.167,0,1,0,0,0.0,1,.429,.929

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Dane Myers RHB,Batting First ​,="10-42",.238,.476,0.238,3,1,0,6,28.0,7,.360,.836
Blake Dunn RHB,Batting First ​,="13-56",.232,.304,0.072,1,1,0,3,23.7,2,.271,.575
JJ Bleday LHB,Batting Second ​,="12-57",.211,.456,0.245,4,2,0,7,24.2,5,.274,.730
Matt McLain RHB,Batting Second ​,="23-118",.195,.297,0.102,2,6,0,9,27.3,19,.317,.614
Sal Stewart RHB,Batting Fourth ​,="53-192",.276,.510,0.234,11,12,0,36,19.4,27,.365,.875
Eugenio Suarez RHB,Batting Fifth ​,="26-124",.210,.347,0.137,4,5,0,15,30.4,13,.283,.630
Nathaniel Lowe LHB,Batting Sixth ​,="18-65",.277,.508,0.231,3,6,0,13,18.7,10,.373,.881
Spencer Steer RHB,Batting Sixth ​,="20-97",.206,.330,0.124,3,3,0,6,27.7,11,.304,.634
Tyler Stephenson RHB,Batting Seventh ​,="11-72",.153,.250,0.097,2,1,0,10,32.1,11,.262,.512
Will Benson LHB,Batting Seventh ​,="9-35",.257,.429,0.172,1,1,1,2,27.9,7,.381,.810
Noelvi Marte RHB,Batting Eighth ​,="4-22",.182,.182,0.000,0,0,0,0,27.3,0,.182,.364
P.J. Higgins RHB,Batting Ninth ​,="5-21",.238,.286,0.048,0,1,0,4,26.1,1,.261,.547
Edwin Arroyo SHB,Batting Ninth ​,="3-9",.333,.333,0.000,0,0,0,1,8.3,2,.417,.750
