Matchup,WSH @ NYM
Pitcher,Robert Stock
Pitcher Team,NYM
Opposing Team,WSH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,8.0,41,0.343,0.422,0.543,0.200,2.12,1,1.12,12.2%,30.3%,19.5%,23.5%,15.2%,9.00,57.1%,7.3%,11.1%,25.9%,29.6%,12.5%,22.2%
vsLHB,4.2,28,0.391,0.486,0.652,0.261,2.79,1,1.93,14.3%,34.0%,25.0%,35.0%,16.0%,13.50,50.0%,7.0%,18.8%,25.0%,37.5%,16.7%,25.0%
vsRHB,3.1,13,0.250,0.284,0.333,0.083,1.20,0,-,7.7%,24.1%,7.7%,7.1%,13.7%,2.70,71.4%,7.8%,-,27.3%,18.2%,-,18.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Abimelec Ortiz LHB,,+562,21,3.00,10,3,3,97.2,344.1,5,4,30.0%,10.0%,30.0%,70.0%,50.0%,77.1,73.3%,60.0%,40.0%,88.2%,70.0%,40.0%,75.0%,30.0%,30.0%,50.0%,30.0%,20.0%,57.1%
Andres Chaparro RHB,—,N/A,34,3.00,10,2,2,86.6,266.1,4,3,20.0%,20.0%,40.0%,40.0%,60.0%,74.1,31.6%,21.1%,15.8%,90.5%,70.0%,30.0%,33.3%,40.0%,20.0%,50.0%,40.0%,10.0%,50.0%
Harry Ford RHB,—,N/A,8,3.60,10,1,1,87.3,266.9,2,1,10.0%,-,10.0%,30.0%,20.0%,70.5,7.7%,53.8%,15.4%,92.9%,40.0%,30.0%,33.3%,10.0%,50.0%,60.0%,30.0%,10.0%,33.3%
Jose Tena LHB,,+880,22,2.40,10,1,1,90.5,262.5,3,1,10.0%,-,-,40.0%,30.0%,74.2,47.4%,42.1%,15.8%,100.0%,40.0%,20.0%,50.0%,20.0%,40.0%,30.0%,50.0%,20.0%,33.3%
Jorbit Vivas LHB,,+1260,13,3.00,10,0,0,71.3,212.2,0,0,-,-,10.0%,-,40.0%,68.3,-,21.4%,-,100.0%,30.0%,10.0%,0.0%,20.0%,50.0%,20.0%,50.0%,30.0%,62.5%
CJ Abrams LHB,,+390,18,4.80,10,0,0,88.2,245.2,0,0,-,-,-,40.0%,30.0%,72.9,37.5%,20.8%,4.2%,96.0%,30.0%,-,-,30.0%,60.0%,20.0%,30.0%,50.0%,30.0%
Dylan Crews RHB,,+525,29,4.40,10,0,1,90.9,292.9,4,1,-,-,10.0%,50.0%,60.0%,75.4,50.0%,35.7%,21.4%,100.0%,70.0%,20.0%,0.0%,50.0%,20.0%,20.0%,40.0%,40.0%,66.7%
Keibert Ruiz SHB,,+920,7,4.00,10,0,0,91.3,237.9,1,1,-,-,30.0%,60.0%,70.0%,68.7,-,77.8%,33.3%,100.0%,70.0%,-,-,70.0%,20.0%,40.0%,60.0%,-,42.9%
Nasim Nuñez SHB,,+1600,8,3.80,10,0,0,88.7,254.6,0,0,-,-,-,40.0%,20.0%,68.7,-,47.1%,11.8%,94.4%,30.0%,10.0%,0.0%,20.0%,70.0%,30.0%,60.0%,10.0%,30.0%
Brady House RHB,,+490,34,4.00,10,0,0,88.1,243.4,1,1,10.0%,-,10.0%,50.0%,30.0%,73.6,38.5%,38.5%,23.1%,100.0%,30.0%,10.0%,0.0%,20.0%,50.0%,50.0%,40.0%,10.0%,70.0%
Daylen Lile LHB,,+569,22,4.00,10,0,1,95.8,294.4,5,1,10.0%,10.0%,40.0%,70.0%,70.0%,73.0,27.8%,44.4%,22.2%,94.7%,90.0%,40.0%,0.0%,50.0%,10.0%,40.0%,20.0%,40.0%,0.0%
Jacob Young RHB,,+1500,16,3.80,10,0,0,86.8,285.5,3,1,-,-,10.0%,10.0%,30.0%,70.0,-,61.5%,-,86.7%,80.0%,50.0%,0.0%,30.0%,20.0%,30.0%,10.0%,60.0%,10.0%
Andrew Pinckney RHB,—,N/A,-,2.50,2,0,0,93.4,297.3,0,0,-,-,-,50.0%,50.0%,71.4,33.3%,66.7%,-,100.0%,50.0%,-,-,50.0%,50.0%,50.0%,-,50.0%,50.0%
