Split,vsRHB
Range,L10
Dates,="8/3/2026"
Games,20

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
8:40 PM,Michael Lorenzen,vs,17.0,84,3.98,0.364,0.407,2.00,0.169,0.532,2,1.06,41,17.4%,19.0%,17.0%,7.7%,8.47,6,7.1%,66.7%,9.8%,61,41.0%,7,11.5%,29.5%,11.1%,16.4%
8:10 PM,Shane Bieber,@,13.2,64,6.54,0.356,0.435,1.90,0.271,0.627,4,2.63,37,25.2%,15.6%,18.2%,11.7%,6.59,5,7.8%,53.1%,7.5%,49,46.9%,5,10.2%,20.4%,40.0%,22.4%
6:40 PM,Aaron Nola,vs,16.0,67,5.85,0.281,0.362,1.31,0.266,0.547,5,2.81,35,27.4%,22.4%,20.3%,13.2%,8.44,3,4.5%,70.1%,7.0%,49,30.6%,5,10.2%,26.5%,30.8%,14.3%
8:10 PM,Cristian Javier,vs,11.1,56,7.42,0.273,0.416,2.03,0.273,0.545,3,2.38,24,32.0%,23.2%,16.0%,16.5%,10.32,11,19.6%,64.3%,5.9%,31,48.4%,5,16.1%,38.7%,8.3%,32.3%
8:05 PM,Matthew Boyd,vs,40.2,177,3.99,0.264,0.315,1.30,0.135,0.399,4,0.89,65,18.3%,16.4%,13.5%,8.9%,6.42,10,5.6%,68.9%,8.0%,134,37.3%,13,9.7%,25.4%,11.8%,23.1%
7:05 PM,Michael McGreevy,@,23.1,92,4.34,0.256,0.324,1.07,0.233,0.488,4,1.54,42,16.2%,17.4%,15.5%,7.7%,6.17,3,3.3%,66.3%,6.5%,73,43.8%,8,11.0%,30.1%,13.6%,16.4%
7:05 PM,Cam Schlittler,vs,22.1,94,4.17,0.250,0.314,1.12,0.182,0.432,4,1.61,38,23.2%,24.5%,23.7%,12.1%,9.27,3,3.2%,61.7%,8.1%,65,38.5%,7,10.8%,21.5%,21.4%,16.9%
7:40 PM,Brandon Sproat,vs,19.2,89,6.00,0.247,0.356,1.53,0.234,0.481,5,2.29,37,28.1%,24.7%,16.7%,13.2%,10.07,11,12.4%,57.3%,8.7%,55,41.8%,6,10.9%,27.3%,20.0%,14.5%
7:40 PM,Bubba Chandler,@,24.2,98,2.90,0.225,0.251,1.09,0.022,0.247,0,-,22,19.7%,16.3%,13.6%,9.6%,5.84,7,7.1%,63.3%,7.2%,73,34.2%,1,1.4%,24.7%,-,8.2%
9:40 PM,Michael King,@,24.0,97,3.85,0.222,0.289,0.96,0.167,0.389,3,1.12,35,26.3%,21.6%,19.4%,12.8%,7.88,3,3.1%,72.2%,7.8%,69,37.7%,6,8.7%,31.9%,13.6%,14.5%
9:40 PM,Brandon Pfaadt,vs,17.0,71,3.34,0.215,0.248,1.06,0.046,0.262,0,-,17,12.6%,9.9%,12.1%,6.1%,3.71,4,5.6%,64.8%,9.8%,58,37.9%,6,10.3%,22.4%,-,10.3%
8:05 PM,Logan Webb,@,26.0,95,3.25,0.189,0.228,0.77,0.111,0.300,2,0.69,27,23.3%,17.9%,15.7%,12.0%,5.88,3,3.2%,69.5%,5.2%,74,32.4%,3,4.1%,24.3%,11.1%,10.8%
8:40 PM,Ian Seymour,@,33.1,126,2.44,0.157,0.214,0.84,0.096,0.252,2,0.54,29,29.0%,31.0%,24.4%,14.3%,10.53,10,7.9%,60.6%,11.0%,77,29.9%,4,5.2%,28.6%,9.1%,22.1%
