Matchup,MIL @ STL
Pitcher,Kyle Harrison
Pitcher Team,MIL
Opposing Team,STL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,10.2,1.13,="12-44",.273,.591,0.318,4,2,0,8,22.2,0,.289,.880
Batting Second,11.2,0.60,="5-39",.128,.154,0.026,0,1,0,0,45.2,2,.190,.344
Batting Third,9.1,1.29,="8-35",.229,.400,0.171,1,1,1,2,25.6,4,.308,.708
Batting Fourth,7.1,2.05,="10-32",.313,.531,0.218,2,1,0,4,10.8,5,.405,.936
Batting Fifth,9.1,0.96,="4-32",.125,.188,0.063,0,2,0,2,32.4,5,.243,.431
Batting Sixth,7.2,1.17,="7-30",.233,.367,0.134,1,1,0,5,30.3,2,.303,.670
Batting Seventh,7.1,1.23,="7-29",.241,.241,0.000,0,0,0,0,41.9,2,.290,.531
Batting Eighth,7.2,1.04,="8-30",.267,.433,0.166,1,2,0,1,22.6,0,.290,.723
Batting Ninth,8.1,0.60,="5-29",.172,.207,0.035,0,1,0,1,48.3,0,.172,.379

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
JJ Wetherholt LHB,Batting First ​,="89-336",.265,.408,0.143,13,9,0,36,15.4,38,.360,.768
Ivan Herrera RHB,Batting Second ​,="83-327",.254,.404,0.150,11,14,1,40,16.1,50,.390,.794
Alec Burleson LHB,Batting Third ​,="79-281",.281,.502,0.221,14,18,1,48,15.4,26,.349,.851
Nelson Velazquez RHB,Batting Fourth ​,="11-35",.314,.657,0.343,3,3,0,10,9.5,5,.405,1.062
Jordan Walker RHB,Batting Fourth ​,="68-242",.281,.517,0.236,15,12,0,53,27.2,18,.332,.849
Lars Nootbaar LHB,Batting Fifth ​,="16-65",.246,.354,0.108,1,4,0,5,25.0,10,.342,.696
Masyn Winn RHB,Batting Sixth ​,="63-237",.266,.367,0.101,4,8,2,33,19.4,23,.340,.707
Bryan Torres LHB,Batting Seventh ​,="8-26",.308,.500,0.192,1,0,1,3,10.3,2,.357,.857
Jose Fermin RHB,Batting Seventh ​,="12-48",.250,.333,0.083,0,4,0,5,11.8,2,.275,.608
Jimmy Crooks LHB,Batting Seventh ​,="4-31",.129,.258,0.129,1,1,0,4,20.0,3,.229,.487
Nathan Church LHB,Batting Seventh ​,="33-137",.241,.394,0.153,5,6,0,17,15.3,5,.271,.665
Pedro Pages RHB,Batting Eighth ​,="28-118",.237,.364,0.127,3,6,0,9,25.6,5,.278,.642
Blaze Jordan RHB,Batting Eighth ​,="10-51",.196,.235,0.039,0,2,0,10,13.8,3,.224,.459
