Matchup,ATL @ CHC
Pitcher,JR Ritchie
Pitcher Team,ATL
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,58.0,256,0.221,0.320,0.376,0.155,1.43,9,1.40,14.1%,23.3%,20.7%,20.0%,9.6%,8.22,53.1%,6.8%,9.3%,39.5%,29.6%,18.8%,17.9%
vsLHB,33.2,157,0.236,0.349,0.417,0.181,1.63,6,1.60,15.9%,23.5%,21.0%,19.0%,9.7%,8.82,51.6%,7.0%,9.5%,44.2%,31.6%,20.0%,21.1%
vsRHB,24.0,99,0.198,0.275,0.314,0.116,1.17,3,1.12,11.1%,23.1%,20.2%,22.0%,9.4%,7.50,55.6%,6.5%,9.0%,32.8%,26.9%,16.7%,13.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Pedro Ramirez SHB,,+1060,16,3.80,8,1,1,94.0,308.7,5,2,-,-,37.5%,37.5%,25.0%,73.4,33.3%,77.8%,22.2%,100.0%,75.0%,50.0%,25.0%,25.0%,12.5%,50.0%,37.5%,12.5%,0.0%
Miguel Amaya RHB,—,N/A,21,3.20,8,1,1,79.6,289.6,2,1,12.5%,12.5%,25.0%,25.0%,37.5%,69.4,-,55.6%,11.1%,90.0%,62.5%,50.0%,25.0%,12.5%,25.0%,62.5%,12.5%,25.0%,25.0%
Alex Bregman RHB,,+810,15,4.00,8,1,1,84.4,293.2,3,3,12.5%,12.5%,62.5%,25.0%,50.0%,70.0,-,60.0%,20.0%,100.0%,37.5%,25.0%,50.0%,12.5%,37.5%,87.5%,12.5%,-,40.0%
Michael Busch LHB,,+630,25,4.00,8,1,2,86.8,307.7,2,2,25.0%,12.5%,12.5%,37.5%,50.0%,65.6,-,41.7%,25.0%,100.0%,75.0%,62.5%,20.0%,12.5%,25.0%,25.0%,50.0%,25.0%,40.0%
Gabriel Arias RHB,—,N/A,26,2.20,8,1,1,96.3,308.2,1,1,12.5%,-,-,50.0%,25.0%,75.4,66.7%,66.7%,44.4%,90.0%,25.0%,12.5%,100.0%,12.5%,75.0%,37.5%,50.0%,12.5%,57.1%
Pete Crow-Armstrong LHB,,+420,27,4.60,8,1,1,91.6,214.9,3,2,12.5%,-,37.5%,37.5%,50.0%,76.1,64.7%,17.6%,11.8%,100.0%,50.0%,25.0%,50.0%,25.0%,12.5%,50.0%,12.5%,37.5%,85.7%
Carson Kelly RHB,,+910,11,2.60,8,0,0,88.4,173.9,0,0,-,-,25.0%,37.5%,50.0%,68.6,-,70.0%,20.0%,90.9%,37.5%,-,-,37.5%,62.5%,62.5%,25.0%,12.5%,20.0%
Tyrone Taylor RHB,—,N/A,19,2.40,8,0,0,90.8,294.1,1,0,-,-,25.0%,37.5%,37.5%,69.2,-,70.0%,30.0%,100.0%,37.5%,-,-,37.5%,62.5%,62.5%,37.5%,-,40.0%
Michael Conforto LHB,,+680,32,3.20,8,0,1,80.9,218.4,1,0,-,-,12.5%,12.5%,25.0%,74.2,45.5%,27.3%,9.1%,100.0%,25.0%,12.5%,0.0%,12.5%,62.5%,75.0%,-,25.0%,28.6%
Nico Hoerner RHB,,+1400,10,4.20,8,0,0,83.7,253.4,1,1,-,-,25.0%,37.5%,37.5%,69.7,-,66.7%,16.7%,75.0%,50.0%,12.5%,0.0%,37.5%,50.0%,50.0%,25.0%,25.0%,0.0%
Seiya Suzuki RHB,,+560,26,3.80,8,0,0,89.2,290.3,1,1,12.5%,-,-,37.5%,12.5%,73.1,22.2%,44.4%,33.3%,90.0%,25.0%,25.0%,0.0%,-,75.0%,50.0%,37.5%,12.5%,-
Ian Happ SHB,,+600,20,3.00,8,0,0,94.2,298.5,2,1,-,-,25.0%,50.0%,12.5%,69.0,-,47.1%,5.9%,94.4%,37.5%,25.0%,0.0%,12.5%,62.5%,75.0%,12.5%,12.5%,25.0%
Matt Shaw RHB,—,N/A,24,2.60,8,0,1,80.3,315.1,3,1,-,-,12.5%,25.0%,25.0%,71.1,11.1%,22.2%,-,100.0%,62.5%,50.0%,0.0%,12.5%,25.0%,25.0%,75.0%,-,50.0%
BJ Murray Jr. SHB,—,N/A,-,1.40,1,0,0,97.9,356.1,1,1,-,-,100.0%,100.0%,-,75.0,100.0%,100.0%,-,100.0%,100.0%,100.0%,0.0%,-,-,100.0%,-,-,-
