Matchup,BOS @ SEA
Pitcher,Ranger Suarez
Pitcher Team,BOS
Opposing Team,SEA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,70.0,286,0.234,0.281,0.341,0.107,1.17,4,0.51,7.3%,23.6%,24.5%,22.1%,10.9%,9.00,63.3%,6.3%,6.2%,32.1%,22.3%,9.3%,20.2%
vsLHB,16.2,74,0.290,0.335,0.435,0.145,1.38,2,1.08,4.1%,31.2%,32.4%,29.3%,15.0%,12.96,67.6%,7.7%,8.9%,28.9%,22.2%,20.0%,22.2%
vsRHB,53.1,212,0.214,0.262,0.307,0.094,1.11,2,0.34,8.5%,20.8%,21.7%,19.6%,9.4%,7.76,61.8%,5.9%,5.4%,33.1%,22.3%,6.1%,19.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Mitch Garver RHB,,+570,8,19,3.80,1,1,0.235,0.316,0.412,0.176,0.319,10.5%,22.9%,21.1%,9.5%,89.2,260.0,4,2,7.7%,7.7%,38.5%,38.5%,15.4%,72.0,17.2%,24.1%,6.9%,87.9%,53.8%,14.3%,15.4%,15.4%,38.5%,30.8%,30.8%,37.5%
Julio Rodriguez RHB,,+476,21,19,4.00,1,2,0.167,0.211,0.333,0.167,0.238,5.3%,20.6%,5.3%,11.7%,94.1,279.6,10,4,17.6%,5.9%,17.6%,58.8%,29.4%,77.5,73.5%,29.4%,23.5%,100.0%,52.9%,11.1%,17.6%,17.6%,17.6%,41.2%,41.2%,50.0%
Rob Refsnyder RHB,,+820,9,17,2.40,1,1,0.357,0.471,0.571,0.214,0.456,5.9%,27.3%,17.6%,12.5%,85.7,227.3,1,1,10.0%,10.0%,30.0%,40.0%,40.0%,73.1,21.9%,15.6%,3.1%,97.0%,20.0%,0.0%,40.0%,30.0%,50.0%,10.0%,40.0%,21.4%
Victor Robles RHB,,+1200,12,24,3.60,0,1,0.292,0.292,0.375,0.083,0.291,-,26.5%,20.8%,14.3%,84.1,246.3,4,1,5.3%,-,21.1%,31.6%,31.6%,69.3,2.3%,23.3%,9.3%,91.5%,21.1%,0.0%,26.3%,36.8%,47.4%,26.3%,26.3%,36.4%
Cal Raleigh SHB,,+390,5,17,4.20,0,1,0.067,0.118,0.067,-,0.091,5.9%,27.3%,29.4%,17.6%,88.6,290.7,2,1,9.1%,-,27.3%,9.1%,36.4%,74.9,47.4%,13.2%,2.6%,88.4%,45.5%,0.0%,18.2%,36.4%,54.5%,45.5%,-,64.3%
JP Crawford LHB,,+1100,22,16,3.60,0,0,0.333,0.500,0.333,-,0.394,12.5%,21.1%,25.0%,7.4%,86.0,178.9,0,0,-,-,-,25.0%,25.0%,70.8,-,18.8%,12.5%,84.2%,-,-,25.0%,62.5%,50.0%,25.0%,25.0%,21.4%
Connor Joe RHB,,+970,5,12,2.60,0,0,-,0.250,-,-,0.162,25.0%,26.9%,33.3%,10.8%,93.0,224.6,0,0,-,-,20.0%,40.0%,40.0%,73.4,39.1%,13.0%,8.7%,92.0%,20.0%,0.0%,40.0%,20.0%,20.0%,20.0%,60.0%,15.4%
Josh Naylor LHB,,+900,17,11,4.20,0,0,0.400,0.455,0.500,0.100,0.417,9.1%,5.6%,9.1%,2.1%,88.0,312.6,2,0,-,-,11.1%,22.2%,33.3%,70.1,11.8%,41.2%,11.8%,94.4%,11.1%,0.0%,22.2%,66.7%,55.6%,33.3%,11.1%,17.6%
Dominic Canzone LHB,—,N/A,1,8,3.80,0,0,0.200,0.500,0.200,-,0.364,25.0%,44.4%,25.0%,13.8%,91.2,160.9,0,0,-,-,-,33.3%,-,73.8,33.3%,16.7%,16.7%,66.7%,-,-,33.3%,66.7%,33.3%,66.7%,-,20.0%
Cole Young LHB,,+1100,28,8,4.00,0,0,0.375,0.375,0.375,-,0.334,-,5.9%,-,2.4%,84.0,273.3,2,0,-,-,-,37.5%,37.5%,71.7,18.8%,31.2%,12.5%,94.1%,25.0%,0.0%,25.0%,50.0%,37.5%,37.5%,25.0%,20.0%
Colt Emerson LHB,,+1040,8,7,3.40,0,0,-,0.143,-,-,0.103,-,23.5%,42.9%,9.1%,82.3,-,0,0,-,-,-,-,-,71.9,18.8%,6.2%,-,94.1%,-,-,-,100.0%,66.7%,-,33.3%,15.4%
Luke Raley LHB,—,N/A,8,7,3.80,0,0,-,-,-,-,-,-,11.1%,14.3%,5.0%,76.5,330.2,2,0,-,-,-,16.7%,33.3%,74.9,57.1%,42.9%,14.3%,77.8%,16.7%,0.0%,16.7%,50.0%,-,83.3%,16.7%,28.6%
Miles Mastrobuoni LHB,—,N/A,-,1,3.20,0,0,1.000,1.000,1.000,-,0.890,-,0.0%,-,-,90.9,-,0,0,-,-,-,-,-,65.0,-,-,-,50.0%,-,-,-,100.0%,-,100.0%,-,0.0%
