Matchup,LAA @ TB
Pitcher,Reid Detmers
Pitcher Team,LAA
Opposing Team,TB

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,7.0,1.43,="6-28",.214,.357,0.143,1,1,0,2,27.3,4,.313,.670
Batting Second,8.0,0.75,="5-29",.172,.379,0.207,1,1,1,3,27.3,1,.273,.652
Batting Third,7.0,1.71,="9-27",.333,.519,0.186,1,2,0,8,15.6,3,.375,.894
Batting Fourth,6.0,1.83,="8-27",.296,.556,0.260,2,1,0,5,26.7,3,.367,.923
Batting Fifth,7.0,1.14,="5-26",.192,.308,0.116,0,3,0,1,41.4,3,.276,.584
Batting Sixth,7.2,0.65,="5-26",.192,.231,0.039,0,1,0,5,31.0,0,.172,.403
Batting Seventh,7.1,0.95,="5-26",.192,.269,0.077,0,2,0,2,24.1,2,.276,.545
Batting Eighth,6.0,1.33,="7-25",.280,.360,0.080,0,2,0,2,19.2,1,.308,.668
Batting Ninth,6.2,0.75,="3-22",.136,.136,0.000,0,0,0,0,45.8,2,.208,.344

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Chandler Simpson LHB,Batting First ​,="36-133",.271,.323,0.052,0,3,2,6,13.4,7,.305,.628
Junior Caminero RHB,Batting Second ​,="32-113",.283,.522,0.239,8,3,0,16,14.8,14,.359,.881
Jonathan Aranda LHB,Batting Third ​,="30-104",.288,.519,0.231,6,6,0,27,23.6,18,.386,.905
Yandy Diaz RHB,Batting Fourth ​,="27-102",.265,.480,0.215,6,4,0,15,10.4,11,.348,.828
Ryan Vilade RHB,Batting Fourth ​,="14-30",.467,.700,0.233,1,2,1,9,15.8,6,.541,1.241
Richie Palacios LHB,Batting Fifth ​,="8-34",.235,.265,0.030,0,1,0,5,18.9,3,.297,.562
Ben Williamson RHB,Batting Sixth ​,="13-49",.265,.347,0.082,0,2,1,5,20.0,5,.345,.692
Cedric Mullins LHB,Batting Seventh ​,="12-59",.203,.322,0.119,2,1,0,5,15.9,2,.242,.564
Victor Mesa Jr. LHB,Batting Seventh ​,="2-8",.250,.625,0.375,1,0,0,2,20.0,1,.333,.958
Nick Fortes RHB,Batting Eighth ​,="19-73",.260,.288,0.028,0,2,0,6,15.4,1,.286,.574
Hunter Feduccia LHB,Batting Eighth ​,="11-46",.239,.348,0.109,1,2,0,6,28.8,3,.294,.642
Taylor Walls SHB,Batting Ninth ​,="19-109",.174,.239,0.065,0,3,2,13,25.2,15,.274,.513
Oliver Dunn LHB,Batting Ninth ​,="0-4",.000,.000,0.000,0,0,0,0,25.0,0,.000,.000
