Matchup,STL @ CIN
Pitcher,Chase Burns
Pitcher Team,CIN
Opposing Team,STL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,131.0,525,0.204,0.269,0.336,0.132,1.09,13,0.89,8.8%,31.6%,28.8%,22.9%,15.6%,10.37,59.7%,6.6%,7.3%,37.0%,28.7%,12.8%,17.1%
vsLHB,79.0,336,0.213,0.297,0.375,0.162,1.27,11,1.25,11.0%,31.4%,29.5%,22.9%,15.1%,11.28,60.2%,6.1%,8.0%,34.7%,29.1%,17.2%,20.1%
vsRHB,49.2,189,0.189,0.220,0.272,0.083,0.87,2,0.36,4.8%,32.1%,27.5%,22.8%,16.3%,9.42,58.7%,7.4%,6.2%,40.6%,28.1%,5.6%,12.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jimmy Crooks LHB,—,N/A,22,3.60,10,1,1,93.1,291.4,5,2,10.0%,10.0%,40.0%,50.0%,40.0%,73.4,36.4%,72.7%,27.3%,100.0%,90.0%,70.0%,14.3%,20.0%,-,40.0%,-,60.0%,75.0%
Alec Burleson LHB,,+179,9,4.40,10,1,1,95.0,262.9,3,2,10.0%,-,30.0%,70.0%,40.0%,74.2,41.7%,66.7%,25.0%,92.3%,50.0%,20.0%,50.0%,30.0%,30.0%,40.0%,30.0%,30.0%,100.0%
Everson Pereira RHB,—,N/A,12,2.60,7,1,1,89.5,326.6,2,1,14.3%,-,-,57.1%,42.9%,73.5,42.9%,85.7%,28.6%,87.5%,42.9%,28.6%,50.0%,14.3%,57.1%,28.6%,57.1%,14.3%,50.0%
JJ Wetherholt LHB,,+321,17,4.40,10,0,0,90.5,298.2,2,2,-,-,10.0%,60.0%,30.0%,69.6,8.3%,58.3%,33.3%,100.0%,50.0%,30.0%,0.0%,20.0%,50.0%,10.0%,60.0%,30.0%,0.0%
Blaze Jordan RHB,,+479,24,4.20,10,0,2,84.5,256.0,3,0,10.0%,-,10.0%,50.0%,50.0%,73.3,46.2%,30.8%,15.4%,81.2%,50.0%,30.0%,0.0%,20.0%,30.0%,20.0%,40.0%,40.0%,66.7%
Bryan Torres LHB,,+661,22,3.00,10,0,0,81.6,265.1,2,0,-,-,20.0%,40.0%,40.0%,66.2,-,53.8%,-,81.2%,60.0%,20.0%,0.0%,40.0%,40.0%,60.0%,30.0%,10.0%,33.3%
Nathan Church LHB,,+391,15,4.00,10,0,0,83.1,212.5,0,0,-,-,10.0%,30.0%,60.0%,67.8,-,53.8%,7.7%,92.9%,80.0%,20.0%,0.0%,60.0%,10.0%,20.0%,10.0%,70.0%,33.3%
Ivan Herrera RHB,,+322,22,4.80,10,0,0,96.3,259.5,0,0,-,-,30.0%,50.0%,40.0%,70.3,10.0%,80.0%,40.0%,90.9%,50.0%,20.0%,0.0%,30.0%,40.0%,50.0%,30.0%,20.0%,20.0%
Jose Fermin RHB,—,N/A,14,3.00,10,0,0,87.9,243.3,3,1,-,-,30.0%,40.0%,30.0%,68.7,-,66.7%,16.7%,92.3%,60.0%,30.0%,0.0%,30.0%,20.0%,40.0%,30.0%,30.0%,33.3%
Jordan Walker RHB,,+268,17,4.40,10,0,0,88.4,221.4,0,0,-,-,10.0%,40.0%,20.0%,78.8,80.0%,26.7%,26.7%,100.0%,30.0%,10.0%,0.0%,20.0%,60.0%,20.0%,70.0%,10.0%,75.0%
Pedro Pages RHB,—,N/A,22,3.20,10,0,0,74.5,185.1,0,0,-,-,20.0%,30.0%,40.0%,72.9,28.6%,21.4%,14.3%,77.8%,50.0%,30.0%,0.0%,20.0%,20.0%,30.0%,30.0%,40.0%,62.5%
Masyn Winn RHB,,+559,18,4.40,10,0,0,92.4,230.2,0,0,-,-,10.0%,40.0%,30.0%,71.1,18.8%,37.5%,25.0%,94.1%,50.0%,20.0%,0.0%,30.0%,40.0%,20.0%,30.0%,50.0%,22.2%
Joshua Baez RHB,,+344,1,4.60,3,0,0,93.8,315.8,1,1,33.3%,-,-,33.3%,-,80.2,100.0%,50.0%,50.0%,50.0%,66.7%,66.7%,0.0%,-,33.3%,33.3%,33.3%,33.3%,100.0%
