Matchup,CWS @ TB
Pitcher,Griffin Jax
Pitcher Team,TB
Opposing Team,CWS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,86.2,358,0.241,0.306,0.397,0.156,1.23,13,1.35,8.4%,31.3%,25.7%,25.7%,15.1%,9.55,66.4%,6.9%,9.8%,39.7%,25.2%,22.0%,15.4%
vsLHB,52.0,216,0.250,0.308,0.408,0.158,1.27,8,1.38,7.9%,31.9%,27.8%,26.8%,15.5%,10.38,65.6%,6.8%,10.1%,38.1%,23.0%,25.0%,15.8%
vsRHB,34.1,142,0.226,0.303,0.379,0.153,1.19,5,1.31,9.2%,30.3%,22.5%,23.9%,14.5%,8.39,67.6%,7.1%,9.5%,42.1%,28.4%,18.5%,14.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Munetaka Murakami LHB,,+247,30,4.40,10,3,3,102.1,304.4,5,3,40.0%,20.0%,30.0%,90.0%,60.0%,73.7,46.2%,69.2%,69.2%,92.9%,90.0%,60.0%,50.0%,30.0%,10.0%,40.0%,50.0%,10.0%,25.0%
Sam Antonacci LHB,,+660,10,3.60,10,1,1,92.9,314.1,4,1,-,-,20.0%,60.0%,30.0%,69.3,-,61.5%,30.8%,100.0%,60.0%,40.0%,25.0%,20.0%,40.0%,40.0%,50.0%,10.0%,44.4%
Randal Grichuk RHB,—,N/A,22,2.00,10,1,2,93.9,317.0,5,2,20.0%,10.0%,20.0%,60.0%,50.0%,75.2,75.0%,58.3%,41.7%,80.0%,60.0%,20.0%,50.0%,40.0%,30.0%,50.0%,30.0%,20.0%,25.0%
Miguel Vargas RHB,,+276,31,4.40,10,1,2,91.6,281.0,3,2,10.0%,10.0%,40.0%,50.0%,20.0%,75.1,53.8%,46.2%,38.5%,100.0%,60.0%,50.0%,20.0%,10.0%,20.0%,50.0%,40.0%,10.0%,28.6%
Colson Montgomery LHB,,+272,26,4.20,10,1,1,91.4,207.0,2,1,10.0%,10.0%,30.0%,10.0%,-,79.1,92.3%,15.4%,7.7%,86.7%,40.0%,40.0%,25.0%,-,20.0%,40.0%,40.0%,20.0%,44.4%
Braden Montgomery SHB,,+515,21,4.00,10,0,0,91.8,277.1,1,0,-,-,-,50.0%,40.0%,68.5,6.7%,53.3%,33.3%,83.3%,50.0%,30.0%,0.0%,20.0%,50.0%,30.0%,40.0%,30.0%,28.6%
Tristan Peters LHB,,+730,19,3.40,10,0,0,87.1,256.7,1,1,-,-,10.0%,30.0%,30.0%,68.3,-,53.3%,13.3%,93.8%,50.0%,30.0%,0.0%,20.0%,40.0%,30.0%,30.0%,40.0%,25.0%
Andrew Benintendi LHB,,+558,12,3.20,10,0,0,86.7,203.5,1,0,-,-,30.0%,10.0%,30.0%,69.1,-,37.5%,6.2%,94.1%,60.0%,30.0%,0.0%,30.0%,10.0%,40.0%,20.0%,40.0%,40.0%
Everson Pereira RHB,—,N/A,11,2.00,10,0,0,91.0,198.1,1,0,-,-,10.0%,40.0%,10.0%,76.2,61.5%,38.5%,15.4%,100.0%,20.0%,20.0%,0.0%,-,60.0%,40.0%,40.0%,20.0%,37.5%
Luisangel Acuna RHB,—,N/A,11,2.40,10,0,0,81.4,270.0,1,1,10.0%,-,-,20.0%,40.0%,73.8,40.0%,26.7%,6.7%,100.0%,50.0%,10.0%,0.0%,40.0%,50.0%,40.0%,20.0%,40.0%,33.3%
Drew Romo SHB,,+700,19,3.40,10,0,0,87.7,211.1,1,0,-,-,10.0%,20.0%,30.0%,69.2,5.9%,35.3%,5.9%,89.5%,60.0%,40.0%,0.0%,20.0%,30.0%,40.0%,20.0%,40.0%,33.3%
Edgar Quero SHB,—,N/A,8,3.40,10,0,0,92.8,231.1,1,1,-,-,20.0%,60.0%,30.0%,68.2,-,38.1%,14.3%,95.5%,60.0%,30.0%,0.0%,30.0%,40.0%,40.0%,20.0%,40.0%,37.5%
Chase Meidroth RHB,,+971,15,4.20,10,0,0,84.0,268.5,3,1,10.0%,-,10.0%,30.0%,40.0%,68.3,-,63.6%,-,91.7%,50.0%,20.0%,0.0%,30.0%,30.0%,20.0%,50.0%,30.0%,28.6%
