Matchup,PIT @ ATH
Pitcher,Braxton Ashcraft
Pitcher Team,PIT
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,84.2,344,0.236,0.286,0.360,0.124,1.10,8,0.85,5.5%,27.4%,26.2%,26.1%,14.2%,9.57,66.3%,7.5%,5.7%,38.9%,26.6%,13.1%,14.0%
vsLHB,43.1,187,0.240,0.310,0.401,0.162,1.20,6,1.25,6.4%,28.6%,30.5%,27.9%,14.8%,11.84,66.8%,7.0%,7.1%,43.4%,33.6%,15.8%,21.2%
vsRHB,40.2,157,0.231,0.257,0.313,0.082,1.01,2,0.44,4.5%,26.0%,21.0%,23.4%,13.4%,7.30,65.6%,8.1%,4.3%,34.5%,19.8%,8.7%,6.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Nick Kurtz LHB,,+280,43,29,4.80,5,5,0.333,0.448,1.000,0.667,0.579,17.2%,32.1%,20.7%,14.8%,92.8,364.0,8,7,22.2%,5.6%,5.6%,61.1%,33.3%,80.2,96.7%,20.0%,13.3%,90.9%,33.3%,50.0%,16.7%,50.0%,33.3%,38.9%,27.8%,44.8%
Zack Gelof RHB,,+490,21,32,4.20,2,3,0.367,0.406,0.667,0.300,0.460,3.1%,27.1%,21.9%,13.1%,86.4,258.0,4,3,-,-,18.2%,40.9%,27.3%,73.5,20.0%,35.0%,20.0%,83.3%,27.3%,33.3%,22.7%,31.8%,31.8%,36.4%,31.8%,21.9%
Shea Langeliers RHB,,+260,24,37,4.80,1,1,0.143,0.189,0.257,0.114,0.198,5.4%,33.3%,24.3%,16.8%,87.2,263.1,7,2,7.7%,3.8%,23.1%,23.1%,42.3%,75.5,55.3%,21.1%,7.9%,95.0%,34.6%,11.1%,30.8%,23.1%,38.5%,34.6%,26.9%,37.8%
Carlos Cortes LHB,,+700,16,33,3.20,1,1,0.133,0.212,0.233,0.100,0.206,6.1%,21.7%,18.2%,9.2%,91.4,254.0,5,2,4.3%,4.3%,8.7%,34.8%,30.4%,70.7,6.5%,29.0%,9.7%,93.9%,21.7%,20.0%,17.4%,52.2%,34.8%,39.1%,26.1%,24.2%
Jacob Wilson RHB,,+1380,17,32,4.00,1,1,0.286,0.375,0.429,0.143,0.353,12.5%,14.8%,15.6%,6.8%,80.7,240.5,4,1,4.3%,4.3%,17.4%,17.4%,30.4%,64.9,-,22.7%,2.3%,91.7%,34.8%,12.5%,13.0%,47.8%,30.4%,26.1%,43.5%,31.2%
Max Muncy RHB,—,N/A,21,31,3.20,1,2,0.185,0.194,0.333,0.148,0.218,-,30.6%,25.8%,16.7%,87.2,230.6,4,4,13.6%,4.5%,22.7%,27.3%,27.3%,75.8,66.7%,25.0%,4.2%,82.8%,31.8%,0.0%,18.2%,31.8%,45.5%,27.3%,27.3%,59.4%
Jeff McNeil LHB,,+920,40,29,2.80,1,1,0.154,0.241,0.269,0.115,0.232,10.3%,23.4%,17.2%,11.6%,86.8,229.9,4,1,-,-,28.6%,19.0%,42.9%,68.8,8.1%,27.0%,8.1%,97.4%,38.1%,12.5%,28.6%,19.0%,42.9%,28.6%,28.6%,44.8%
Tyler Soderstrom LHB,,+417,23,29,4.20,1,1,0.304,0.448,0.522,0.217,0.417,20.7%,22.2%,17.2%,10.1%,89.5,236.3,4,1,5.6%,-,5.6%,38.9%,22.2%,75.4,59.4%,12.5%,3.1%,100.0%,16.7%,33.3%,11.1%,55.6%,27.8%,55.6%,16.7%,26.7%
Lawrence Butler LHB,,+570,31,26,3.20,1,3,0.400,0.423,0.640,0.240,0.458,3.8%,32.6%,23.1%,16.9%,86.0,294.7,3,3,11.1%,-,11.1%,44.4%,38.9%,73.3,36.8%,21.1%,5.3%,90.5%,22.2%,25.0%,11.1%,61.1%,50.0%,27.8%,22.2%,44.4%
Alika Williams RHB,—,N/A,12,22,3.40,1,1,0.286,0.318,0.476,0.190,0.344,4.5%,17.1%,27.3%,8.5%,89.8,303.2,4,1,-,-,21.4%,57.1%,42.9%,68.5,5.3%,15.8%,10.5%,90.5%,14.3%,0.0%,35.7%,42.9%,42.9%,57.1%,-,40.9%
