Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-07-21,Coors Field,WAS @ COL,8:40,+26%,+22%,+26%,+40%,+0.60,+0.78,+2.74,+3.54,+19%,+31%,+16%,+32%,+0.43,+1.08,+1.69,+2.83,+7%,-8%,+10%,+8%,+0.17,-0.29,+1.05,+0.71
2026-07-21,Citizens Bank Park,LAD @ PHI,6:40,+44%,+3%,-3%,+19%,+0.98,+0.10,-0.28,+1.68,+13%,-3%,-2%,+4%,+0.30,-0.10,-0.18,+0.38,+31%,+6%,-1%,+15%,+0.69,+0.20,-0.10,+1.29
2026-07-21,Fenway Park,BAL @ BOS,7:10,+10%,+22%,+7%,+17%,+0.23,+0.76,+0.69,+1.45,-6%,+20%,+7%,+10%,-0.13,+0.71,+0.77,+0.85,+16%,+1%,-1%,+7%,+0.36,+0.04,-0.07,+0.61
2026-07-21,Progressive Field,MIN @ CLE,6:40,+12%,+9%,-1%,+10%,+0.27,+0.32,-0.14,+0.84,-6%,+4%,-3%,-1%,-0.13,+0.12,-0.34,-0.11,+18%,+6%,+2%,+11%,+0.40,+0.19,+0.20,+0.95
2026-07-21,Angel Stadium,STL @ LAA,9:38,+11%,-3%,+7%,+8%,+0.25,-0.09,+0.74,+0.72,+8%,-5%,+1%,+2%,+0.18,-0.16,+0.11,+0.19,+3%,+2%,+6%,+6%,+0.07,+0.08,+0.64,+0.53
2026-07-21,Yankee Stadium,PIT @ NYY,7:05,+24%,-1%,-7%,+6%,+0.53,-0.04,-0.78,+0.56,+3%,-11%,-6%,-5%,+0.06,-0.40,-0.63,-0.47,+21%,+10%,-1%,+12%,+0.48,+0.36,-0.15,+1.03
2026-07-21,Kauffman Stadium,SF  @ KC,7:40,+8%,+1%,-2%,+1%,+0.19,+0.03,-0.16,+0.11,+12%,+2%,-1%,+4%,+0.27,+0.08,-0.09,+0.34,-3%,-2%,-1%,-3%,-0.08,-0.05,-0.07,-0.23
2026-07-21,Chase Field,ATH @ ARI,9:40,-9%,+12%,+0%,+0%,-0.21,+0.41,+0.00,+0.01,-9%,+14%,+0%,+1%,-0.19,+0.47,+0.03,+0.11,-1%,-2%,0%,-1%,-0.01,-0.06,-0.03,-0.10
2026-07-21,Truist Park,SD  @ ATL,7:15,+4%,-1%,-2%,0%,+0.09,-0.03,-0.19,-0.04,-3%,-6%,+1%,-3%,-0.06,-0.22,+0.14,-0.30,+7%,+6%,-3%,+3%,+0.15,+0.19,-0.33,+0.26
2026-07-21,Daikin Park,MIA @ HOU,8:10,+5%,-11%,-4%,-4%,+0.12,-0.38,-0.42,-0.38,+6%,-11%,-4%,-5%,+0.13,-0.39,-0.46,-0.40,-1%,+0%,+0%,+0%,-0.01,+0.02,+0.04,+0.02
2026-07-21,Rogers Centre,TB  @ TOR,7:07,+2%,-5%,-3%,-6%,+0.04,-0.19,-0.31,-0.50,+6%,-1%,-2%,-1%,+0.14,-0.05,-0.24,-0.12,-5%,-4%,-1%,-4%,-0.10,-0.14,-0.07,-0.38
2026-07-21,American Family Fld,NYM @ MIL,7:40,+18%,-22%,-11%,-6%,+0.41,-0.76,-1.16,-0.54,+10%,-11%,-9%,-3%,+0.23,-0.38,-0.91,-0.27,+8%,-11%,-2%,-3%,+0.18,-0.38,-0.25,-0.28
2026-07-21,Globe Life Field,CHW @ TEX,8:05,-12%,-7%,-1%,-8%,-0.27,-0.26,-0.16,-0.69,-11%,-8%,-1%,-8%,-0.26,-0.26,-0.14,-0.67,-1%,+0%,0%,0%,-0.02,+0.01,-0.02,-0.03
2026-07-21,T-Mobile Park,CIN @ SEA,9:40,-2%,-17%,-9%,-12%,-0.05,-0.60,-0.91,-1.04,+1%,-15%,-6%,-8%,+0.02,-0.52,-0.65,-0.69,-3%,-2%,-2%,-4%,-0.07,-0.08,-0.26,-0.35
2026-07-21,Wrigley Field,DET @ CHC,8:05,-12%,-6%,-11%,-14%,-0.27,-0.20,-1.16,-1.27,0%,-11%,-3%,-6%,-0.01,-0.39,-0.34,-0.55,-12%,+6%,-8%,-8%,-0.26,+0.19,-0.82,-0.72
