Matchup,LAA @ WSH
Pitcher,Cade Cavalli
Pitcher Team,WSH
Opposing Team,LAA

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,20.1,1.23,="15-75",.200,.280,0.080,1,3,0,3,23.5,10,.294,.574
Batting Second,19.1,1.29,="24-79",.304,.443,0.139,2,5,0,11,29.8,1,.333,.776
Batting Third,19.0,1.26,="18-74",.243,.500,0.257,6,1,0,11,24.4,6,.309,.809
Batting Fourth,21.1,0.66,="10-72",.139,.222,0.083,1,3,0,5,30.4,4,.203,.425
Batting Fifth,18.0,1.17,="17-68",.250,.353,0.103,2,1,0,7,32.9,4,.316,.669
Batting Sixth,16.2,1.26,="14-63",.222,.302,0.080,1,2,0,6,26.8,7,.310,.612
Batting Seventh,16.0,1.38,="15-60",.250,.317,0.067,1,1,0,1,26.5,7,.338,.655
Batting Eighth,13.2,1.32,="13-53",.245,.283,0.038,0,2,0,9,36.1,5,.344,.627
Batting Ninth,13.1,1.28,="15-54",.278,.519,0.241,3,4,0,6,21.1,2,.298,.817

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Zach Neto RHB,Batting First ​,="121-511",.237,.432,0.195,22,26,4,57,30.9,49,.316,.748
Mike Trout RHB,Batting Second ​,="113-464",.244,.425,0.181,20,24,0,51,26.0,90,.375,.800
Wade Meckler LHB,Batting Third ​,="24-70",.343,.443,0.100,0,7,0,10,15.9,12,.439,.882
Vaughn Grissom RHB,Batting Fourth ​,="22-94",.234,.436,0.202,4,7,0,15,22.3,5,.294,.730
Moisés Ballesteros LHB,Batting Fifth ​,="19-72",.264,.389,0.125,2,3,0,7,20.3,7,.329,.718
Christian Moore RHB,Batting Sixth ​,="11-48",.229,.354,0.125,1,1,1,6,26.5,0,.245,.599
Josh Lowe LHB,Batting Seventh ​,="28-133",.211,.391,0.180,7,3,0,13,31.3,11,.274,.665
Denzer Guzman RHB,Batting Eighth ​,="14-60",.233,.383,0.150,2,3,0,5,38.7,1,.258,.641
Adam Frazier LHB,Batting Ninth ​,="23-95",.242,.358,0.116,1,6,1,8,25.5,8,.321,.679
