Matchup,LAD @ ARI
Pitcher,Merrill Kelly
Pitcher Team,ARI
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,114.1,497,0.279,0.360,0.498,0.218,1.49,23,1.81,9.3%,21.3%,15.3%,15.2%,10.4%,5.98,60.3%,5.0%,13.2%,45.2%,26.6%,19.2%,17.7%
vsLHB,65.2,296,0.279,0.372,0.527,0.248,1.58,15,2.06,10.5%,18.8%,13.2%,13.7%,8.8%,5.35,57.2%,4.2%,13.8%,47.3%,29.9%,20.9%,18.8%
vsRHB,46.2,201,0.280,0.342,0.456,0.176,1.41,8,1.54,7.5%,25.0%,18.4%,17.2%,12.8%,7.14,64.9%,6.2%,12.2%,41.9%,21.6%,15.6%,16.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Shohei Ohtani LHB,,+285,15,4.40,5,0,0,92.9,221.7,1,0,20.0%,-,20.0%,60.0%,60.0%,76.4,77.8%,33.3%,33.3%,81.8%,60.0%,-,-,60.0%,40.0%,60.0%,20.0%,20.0%,25.0%
Max Muncy LHB,,+411,18,3.60,5,0,0,96.0,236.4,2,0,20.0%,20.0%,20.0%,80.0%,40.0%,70.8,11.1%,44.4%,11.1%,81.8%,60.0%,20.0%,0.0%,40.0%,20.0%,40.0%,-,60.0%,60.0%
Freddie Freeman LHB,,+530,13,3.60,5,0,0,93.5,242.4,1,0,-,-,-,60.0%,80.0%,70.2,-,66.7%,16.7%,100.0%,60.0%,-,-,60.0%,20.0%,20.0%,60.0%,20.0%,25.0%
Mookie Betts RHB,,+610,9,3.40,5,0,0,91.6,267.7,1,0,-,-,20.0%,60.0%,60.0%,70.8,16.7%,33.3%,-,85.7%,80.0%,20.0%,0.0%,60.0%,20.0%,40.0%,40.0%,20.0%,20.0%
Teoscar Hernandez RHB,,+520,15,3.20,5,0,0,95.0,53.9,0,0,-,-,-,40.0%,-,69.2,-,62.5%,-,100.0%,-,-,-,-,80.0%,40.0%,20.0%,40.0%,0.0%
Alex Call RHB,—,N/A,15,1.00,5,0,0,84.2,159.0,0,0,-,-,-,20.0%,20.0%,66.4,-,50.0%,-,88.9%,20.0%,-,-,20.0%,80.0%,20.0%,80.0%,-,0.0%
Kyle Tucker LHB,,+600,9,3.20,5,0,0,82.8,265.6,0,0,-,-,20.0%,20.0%,40.0%,71.7,28.6%,42.9%,14.3%,77.8%,60.0%,20.0%,0.0%,40.0%,40.0%,20.0%,40.0%,40.0%,50.0%
Miguel Rojas RHB,—,N/A,14,3.20,5,0,0,88.3,267.5,0,0,-,-,20.0%,40.0%,20.0%,72.4,16.7%,33.3%,33.3%,100.0%,40.0%,20.0%,0.0%,20.0%,60.0%,80.0%,20.0%,-,80.0%
Tommy Edman SHB,,+890,15,4.00,5,0,0,85.8,269.4,0,0,-,-,-,20.0%,-,68.3,-,60.0%,-,100.0%,40.0%,40.0%,0.0%,-,60.0%,20.0%,40.0%,40.0%,0.0%
Hunter Feduccia LHB,,+970,12,2.80,5,0,0,71.2,343.0,2,1,-,-,-,20.0%,-,71.3,28.6%,28.6%,-,77.8%,40.0%,40.0%,0.0%,-,40.0%,40.0%,60.0%,-,100.0%
Andy Pages RHB,,+500,21,4.20,5,0,0,90.7,246.2,1,1,-,-,-,-,20.0%,71.6,7.7%,30.8%,-,92.9%,20.0%,20.0%,0.0%,-,60.0%,60.0%,20.0%,20.0%,0.0%
Enrique Hernandez RHB,—,N/A,-,2.20,4,0,0,89.7,351.7,1,1,-,-,-,25.0%,-,69.8,25.0%,100.0%,25.0%,100.0%,25.0%,25.0%,0.0%,-,75.0%,25.0%,50.0%,25.0%,25.0%
