Split,vsLHB
Range,L10
Dates,="8/25/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
7:45 PM,Chris Bassitt,@,29.1,141,5.52,0.331,0.400,1.81,0.213,0.543,6,1.84,69,19.9%,16.3%,15.8%,9.6%,7.06,11,7.8%,58.5%,6.4%,105,39.0%,9,8.6%,27.6%,20.7%,18.1%
6:40 PM,Ian Seymour,@,14.1,67,5.33,0.317,0.403,1.60,0.286,0.603,4,2.51,38,23.6%,23.9%,20.8%,12.1%,10.05,3,4.5%,65.7%,12.1%,47,40.4%,6,12.8%,25.5%,33.3%,21.3%
9:40 PM,George Kirby,vs,27.1,125,5.30,0.316,0.393,1.65,0.274,0.590,6,1.98,69,20.9%,16.8%,13.1%,10.7%,6.91,8,6.4%,66.4%,7.1%,96,52.1%,8,8.3%,31.2%,20.0%,20.8%
7:07 PM,Max Scherzer,vs,24.1,121,7.87,0.301,0.406,1.93,0.252,0.553,7,2.59,57,14.3%,10.7%,8.5%,6.9%,4.81,16,13.2%,55.4%,6.7%,91,27.5%,8,8.8%,30.8%,21.4%,30.8%
9:45 PM,Brady Singer,@,37.0,168,4.86,0.294,0.353,1.49,0.170,0.464,7,1.70,71,26.1%,20.2%,20.1%,12.4%,8.27,10,6.0%,59.2%,5.2%,120,40.8%,9,7.5%,28.3%,17.6%,19.2%
7:07 PM,Seth Lugo,@,33.1,151,4.93,0.291,0.367,1.50,0.194,0.485,5,1.35,65,17.9%,17.2%,18.4%,7.6%,7.02,11,7.3%,57.0%,6.9%,109,43.1%,4,3.7%,25.7%,17.9%,16.5%
7:05 PM,Will Warren,vs,28.1,128,5.78,0.286,0.380,1.55,0.259,0.545,6,1.91,61,22.0%,17.2%,18.5%,8.9%,6.99,12,9.4%,59.7%,5.9%,92,51.1%,10,10.9%,20.7%,26.3%,22.8%
7:15 PM,Bryce Elder,vs,31.1,142,6.29,0.281,0.380,1.56,0.273,0.555,9,2.59,71,19.2%,19.7%,20.9%,8.8%,8.04,13,9.2%,55.9%,5.5%,101,42.6%,9,8.9%,27.7%,32.1%,20.8%
6:40 PM,Payton Tolle,@,14.2,64,3.71,0.271,0.315,1.43,0.153,0.424,2,1.23,25,39.7%,25.0%,25.0%,19.7%,9.82,5,7.8%,60.9%,7.0%,43,30.2%,0,-,20.9%,22.2%,16.3%
6:40 PM,Jackson Jobe,vs,9.0,40,6.66,0.265,0.376,1.44,0.235,0.500,2,2.00,17,20.0%,15.0%,20.0%,9.4%,6.00,4,10.0%,60.0%,5.8%,28,50.0%,5,17.9%,28.6%,12.5%,21.4%
9:40 PM,Aaron Nola,@,38.1,163,4.30,0.250,0.314,1.30,0.189,0.439,7,1.64,65,32.9%,25.8%,23.0%,15.6%,9.86,13,8.0%,59.6%,6.2%,108,46.3%,9,8.3%,31.5%,20.6%,24.1%
9:40 PM,Gage Jump,vs,14.1,63,4.70,0.245,0.321,1.47,0.113,0.358,2,1.26,19,25.4%,23.8%,17.9%,11.9%,9.42,8,12.7%,60.3%,8.3%,39,35.9%,2,5.1%,28.2%,18.2%,12.8%
9:40 PM,Michael King,vs,36.0,153,4.99,0.241,0.313,1.36,0.153,0.394,6,1.50,54,19.3%,19.0%,15.9%,9.3%,7.25,16,10.5%,68.6%,4.9%,108,26.9%,8,7.4%,31.5%,14.7%,13.9%
7:40 PM,Jacob deGrom,@,29.2,121,1.82,0.235,0.264,1.11,0.130,0.365,2,0.61,42,36.6%,33.9%,24.3%,17.8%,12.44,6,5.0%,68.1%,6.3%,74,59.5%,6,8.1%,28.4%,9.5%,23.0%
9:40 PM,Paul Skenes,@,30.2,132,3.13,0.235,0.313,1.37,0.157,0.391,2,0.59,45,28.6%,26.5%,21.6%,14.8%,10.27,15,11.4%,57.1%,6.6%,81,45.7%,9,11.1%,29.6%,8.3%,16.0%
9:40 PM,Clay Holmes,@,35.0,143,3.59,0.229,0.275,1.17,0.107,0.336,2,0.51,44,17.6%,14.7%,15.2%,7.7%,5.40,11,7.7%,51.7%,7.0%,110,44.5%,4,3.6%,16.4%,11.1%,12.7%
9:40 PM,Brandon Pfaadt,vs,34.2,132,3.65,0.225,0.256,0.92,0.132,0.357,4,1.04,46,17.4%,15.9%,14.5%,8.6%,5.45,3,2.3%,72.0%,7.8%,108,33.3%,3,2.8%,21.3%,17.4%,15.7%
9:40 PM,Taj Bradley,@,34.0,146,4.07,0.211,0.296,1.32,0.148,0.359,5,1.32,46,28.9%,29.5%,22.1%,13.9%,11.38,18,12.3%,65.1%,5.8%,85,40.0%,10,11.8%,29.4%,20.0%,14.1%
7:10 PM,Kyle Harrison,@,14.2,56,1.46,0.200,0.243,0.82,0.164,0.364,1,0.61,20,27.1%,35.7%,22.5%,13.1%,12.27,1,1.8%,61.4%,10.7%,35,42.9%,2,5.7%,22.9%,12.5%,11.4%
