Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-06-23,Coors Field,BOS @ COL,8:40,+18%,+25%,+14%,+27%,+0.41,+0.86,+1.45,+2.38,+21%,+30%,+15%,+32%,+0.47,+1.04,+1.64,+2.82,-3%,-5%,-2%,-5%,-0.07,-0.17,-0.19,-0.44
2026-06-23,Great American BP,MIL @ CIN,7:10,+11%,+1%,-4%,+5%,+0.24,+0.03,-0.44,+0.44,+14%,+2%,-1%,+10%,+0.31,+0.08,-0.06,+0.84,-3%,-1%,-4%,-5%,-0.07,-0.04,-0.39,-0.41
2026-06-23,Angel Stadium,BAL @ LAA,9:38,+10%,-2%,0%,+3%,+0.22,-0.06,-0.01,+0.28,+10%,-4%,+1%,+3%,+0.22,-0.15,+0.15,+0.27,+0%,+3%,-2%,+0%,+0.01,+0.09,-0.17,+0.01
2026-06-23,Rogers Centre,HOU @ TOR,4:07,+6%,+2%,-1%,+2%,+0.14,+0.07,-0.07,+0.14,+6%,-2%,-2%,-2%,+0.13,-0.07,-0.25,-0.16,+0%,+4%,+2%,+3%,+0.01,+0.15,+0.18,+0.30
2026-06-23,PNC Park,SEA @ PIT,6:40,-10%,+11%,-2%,0%,-0.23,+0.38,-0.18,-0.02,-13%,+11%,+0%,+0%,-0.29,+0.37,+0.04,+0.01,+3%,+0%,-2%,0%,+0.06,+0.01,-0.22,-0.04
2026-06-23,Nationals Park,PHI @ WAS,6:45,-12%,+1%,+4%,-4%,-0.28,+0.02,+0.39,-0.36,+2%,+5%,+3%,+3%,+0.04,+0.16,+0.35,+0.28,-14%,-4%,+0%,-7%,-0.32,-0.14,+0.04,-0.64
2026-06-23,Rate Field,CLE @ CHW,7:40,-10%,-14%,+6%,-4%,-0.23,-0.47,+0.69,-0.39,+2%,-8%,+3%,+1%,+0.05,-0.29,+0.32,+0.05,-13%,-5%,+4%,-5%,-0.29,-0.18,+0.37,-0.44
2026-06-23,Target Field,LAD @ MIN,7:40,-8%,-5%,0%,-5%,-0.18,-0.17,-0.04,-0.43,-6%,+2%,+2%,+1%,-0.13,+0.06,+0.22,+0.06,-2%,-7%,-2%,-6%,-0.05,-0.23,-0.26,-0.49
2026-06-23,LoanDepot Park,TEX @ MIA,6:40,-13%,+2%,-2%,-5%,-0.29,+0.07,-0.22,-0.44,-13%,+1%,-1%,-5%,-0.28,+0.05,-0.13,-0.41,0%,+1%,-1%,0%,-0.01,+0.02,-0.09,-0.04
2026-06-23,Tropicana Field,KC  @ TB,6:40,-3%,-7%,-8%,-6%,-0.06,-0.23,-0.84,-0.51,-4%,-6%,-8%,-6%,-0.08,-0.22,-0.83,-0.52,+1%,0%,0%,+0%,+0.02,-0.01,-0.01,+0.01
2026-06-23,Oracle Park,ATH @ SF,9:45,-20%,+2%,+5%,-6%,-0.44,+0.08,+0.50,-0.53,-13%,+11%,+6%,+1%,-0.30,+0.39,+0.67,+0.10,-6%,-9%,-2%,-7%,-0.14,-0.31,-0.17,-0.64
2026-06-23,Comerica Park,NYY @ DET,6:40,-16%,0%,+3%,-7%,-0.35,-0.01,+0.28,-0.60,-11%,+1%,+6%,-2%,-0.26,+0.03,+0.62,-0.18,-4%,-1%,-3%,-5%,-0.09,-0.04,-0.35,-0.42
2026-06-23,Petco Park,ATL @ SD,9:40,-6%,-4%,-8%,-7%,-0.13,-0.14,-0.83,-0.66,-4%,-11%,-4%,-7%,-0.10,-0.40,-0.46,-0.63,-2%,+7%,-4%,0%,-0.04,+0.26,-0.37,-0.03
2026-06-23,Busch Stadium,ARI @ STL,7:45,-20%,-7%,+4%,-11%,-0.46,-0.24,+0.47,-0.96,-9%,-5%,+4%,-6%,-0.19,-0.17,+0.43,-0.50,-12%,-2%,+0%,-5%,-0.26,-0.07,+0.04,-0.45
2026-06-23,Citi Field,CHC @ NYM,7:10,-9%,-25%,-5%,-13%,-0.20,-0.86,-0.49,-1.17,-1%,-19%,-4%,-8%,-0.02,-0.68,-0.48,-0.70,-8%,-5%,0%,-5%,-0.18,-0.18,-0.01,-0.47
