Matchup,NYM @ SD
Pitcher,Griffin Canning
Pitcher Team,SD
Opposing Team,NYM

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,3.2,1.64,="3-14",.214,.500,0.286,1,1,0,5,29.4,3,.353,.853
Batting Second,2.2,3.38,="7-14",.500,1.000,0.500,2,1,0,3,0.0,2,.563,1.563
Batting Third,4.0,1.00,="2-13",.154,.462,0.308,1,1,0,2,33.3,2,.267,.729
Batting Fourth,3.0,2.00,="2-10",.200,.400,0.200,0,2,0,1,14.3,4,.429,.829
Batting Fifth,3.1,1.20,="3-12",.250,.500,0.250,1,0,0,4,23.1,1,.308,.808
Batting Sixth,2.0,3.00,="4-10",.400,.400,0.000,0,0,0,2,16.7,2,.500,.900
Batting Seventh,3.0,0.67,="2-11",.182,.182,0.000,0,0,0,0,18.2,0,.182,.364
Batting Eighth,3.1,0.30,="1-11",.091,.182,0.091,0,1,0,0,54.5,0,.091,.273
Batting Ninth,2.0,2.50,="4-10",.400,.700,0.300,1,0,0,1,18.2,1,.455,1.155

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Carson Benge LHB,Batting First ​,="30-108",.278,.398,0.120,3,4,0,13,21.2,7,.339,.737
Bo Bichette RHB,Batting Second ​,="33-150",.220,.307,0.087,3,2,1,18,15.2,13,.285,.592
Juan Soto LHB,Batting Third ​,="25-80",.313,.650,0.337,9,0,0,19,14.4,9,.382,1.032
Mark Vientos RHB,Batting Fourth ​,="17-90",.189,.322,0.133,2,6,0,11,21.7,1,.207,.529
Jared Young LHB,Batting Fourth ​,="7-25",.280,.680,0.400,3,1,0,4,31.0,4,.379,1.059
MJ Melendez LHB,Batting Fifth ​,="3-25",.120,.280,0.160,1,1,0,1,39.3,3,.214,.494
Brett Baty LHB,Batting Fifth ​,="15-63",.238,.381,0.143,2,3,0,9,29.0,5,.290,.671
A.J. Ewing LHB,Batting Sixth ​,="1-20",.050,.050,0.000,0,0,0,0,47.6,1,.095,.145
Marcus Semien RHB,Batting Seventh ​,="23-94",.245,.383,0.138,2,7,0,12,19.2,8,.308,.691
Eric Wagaman RHB,Batting Seventh ​,="1-2",.500,2.000,1.500,1,0,0,1,0.0,0,.500,2.500
Luis Torrens RHB,Batting Ninth ​,="22-89",.247,.371,0.124,1,8,0,13,21.4,5,.309,.680
Vidal Brujan SHB,Batting Ninth ​,="0-3",.000,.000,0.000,0,0,0,0,0.0,1,.250,.250
Hayden Senger RHB,Batting Ninth ​,="2-15",.133,.333,0.200,1,0,0,2,23.5,0,.133,.466
