Matchup,ARI @ ATL
Pitcher,Grant Holmes
Pitcher Team,ATL
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,114.0,487,0.237,0.315,0.404,0.167,1.32,18,1.42,9.9%,26.8%,19.1%,19.1%,13.0%,7.34,59.4%,7.1%,9.1%,42.1%,27.2%,17.2%,20.5%
vsLHB,67.1,286,0.229,0.319,0.410,0.181,1.34,12,1.60,11.5%,25.9%,18.9%,19.7%,12.3%,7.22,59.6%,6.6%,11.2%,45.7%,29.9%,20.3%,19.8%
vsRHB,46.1,201,0.247,0.308,0.396,0.148,1.29,6,1.17,7.5%,28.1%,19.4%,18.2%,14.0%,7.58,59.2%,7.7%,6.2%,37.2%,23.4%,11.8%,21.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Nolan Arenado RHB,,+520,14,4.20,10,1,1,84.4,264.5,2,2,10.0%,10.0%,30.0%,40.0%,20.0%,71.5,21.4%,35.7%,21.4%,100.0%,50.0%,40.0%,25.0%,10.0%,30.0%,40.0%,50.0%,10.0%,37.5%
Ryan Waldschmidt RHB,,+700,13,3.80,10,1,1,81.1,284.3,3,2,10.0%,-,30.0%,10.0%,50.0%,71.8,23.1%,46.2%,7.7%,92.9%,80.0%,40.0%,25.0%,40.0%,10.0%,50.0%,50.0%,-,33.3%
Corbin Carroll LHB,,+454,22,4.40,10,1,1,95.0,265.3,3,2,20.0%,-,20.0%,60.0%,60.0%,76.5,70.6%,35.3%,23.5%,94.4%,80.0%,40.0%,25.0%,40.0%,10.0%,30.0%,40.0%,30.0%,40.0%
Tim Tawa RHB,,+596,26,3.80,10,1,1,85.1,250.6,3,2,10.0%,-,10.0%,50.0%,40.0%,74.2,53.8%,46.2%,30.8%,86.7%,60.0%,30.0%,33.3%,30.0%,30.0%,30.0%,60.0%,10.0%,37.5%
Max Kepler LHB,,+500,27,3.80,10,0,0,87.3,283.2,3,0,10.0%,10.0%,30.0%,20.0%,20.0%,72.9,23.1%,30.8%,15.4%,92.9%,60.0%,40.0%,0.0%,20.0%,40.0%,50.0%,40.0%,10.0%,60.0%
James McCann RHB,—,N/A,21,4.20,10,0,0,83.7,236.3,2,0,10.0%,10.0%,10.0%,30.0%,40.0%,71.7,10.0%,40.0%,30.0%,90.9%,60.0%,30.0%,0.0%,30.0%,30.0%,20.0%,50.0%,30.0%,0.0%
Ildemaro Vargas SHB,,+990,12,3.00,10,0,0,89.0,348.3,4,2,-,-,-,40.0%,20.0%,69.8,18.2%,22.7%,4.5%,91.7%,40.0%,30.0%,0.0%,10.0%,60.0%,30.0%,40.0%,30.0%,57.1%
Ketel Marte SHB,,+310,17,3.80,10,0,1,86.9,210.3,3,1,10.0%,10.0%,40.0%,30.0%,40.0%,75.0,53.3%,33.3%,13.3%,93.8%,60.0%,30.0%,0.0%,30.0%,10.0%,50.0%,40.0%,10.0%,50.0%
Geraldo Perdomo SHB,,+880,11,4.60,10,0,1,89.7,269.6,3,2,-,-,30.0%,50.0%,40.0%,66.2,-,56.2%,-,94.1%,50.0%,20.0%,0.0%,30.0%,40.0%,50.0%,40.0%,10.0%,0.0%
Lars Nootbaar LHB,,+563,14,3.60,10,0,1,93.5,292.1,2,2,-,-,20.0%,40.0%,10.0%,72.6,35.7%,64.3%,21.4%,100.0%,30.0%,20.0%,0.0%,10.0%,70.0%,40.0%,50.0%,10.0%,42.9%
Gabriel Moreno RHB,,+620,26,4.60,10,0,0,89.2,150.6,0,0,-,-,30.0%,50.0%,10.0%,72.8,28.6%,35.7%,28.6%,100.0%,30.0%,-,-,30.0%,50.0%,70.0%,10.0%,20.0%,44.4%
Jorge Barrosa SHB,—,N/A,13,1.60,10,0,0,80.2,271.6,3,1,-,-,10.0%,30.0%,40.0%,70.4,-,77.8%,-,81.8%,80.0%,40.0%,0.0%,40.0%,-,10.0%,40.0%,50.0%,0.0%
Tyler Locklear RHB,—,N/A,4,2.20,10,0,0,81.4,232.6,1,0,10.0%,10.0%,10.0%,30.0%,20.0%,73.3,25.0%,31.2%,18.8%,94.1%,20.0%,-,-,20.0%,70.0%,50.0%,30.0%,20.0%,40.0%
