Matchup,ATH @ SF
Pitcher,Landen Roupp
Pitcher Team,SF
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,80.1,338,0.236,0.301,0.369,0.133,1.29,5,0.56,9.8%,27.0%,26.0%,20.8%,11.5%,9.86,57.2%,5.1%,3.7%,29.9%,19.6%,11.9%,15.4%
vsLHB,44.2,192,0.228,0.306,0.359,0.132,1.39,3,0.60,12.5%,25.7%,25.0%,20.9%,10.6%,9.67,56.0%,5.0%,3.4%,32.2%,18.6%,13.6%,16.9%
vsRHB,35.2,146,0.246,0.295,0.381,0.134,1.18,2,0.50,6.2%,28.5%,27.4%,20.7%,12.6%,10.09,58.9%,5.2%,4.2%,27.1%,20.8%,10.0%,13.5%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Tyler Soderstrom LHB,,+710,9,16,4.20,2,2,0.429,0.500,1.071,0.643,0.637,12.5%,25.8%,12.5%,10.8%,92.9,332.5,5,2,16.7%,-,-,50.0%,58.3%,75.7,72.7%,22.7%,13.6%,100.0%,25.0%,66.7%,33.3%,41.7%,25.0%,50.0%,25.0%,25.0%
Lawrence Butler LHB,,+950,9,19,2.40,1,2,0.353,0.421,0.588,0.235,0.433,10.5%,23.1%,15.8%,12.0%,84.3,422.0,2,2,7.7%,-,7.7%,38.5%,30.8%,75.1,50.0%,6.2%,-,100.0%,23.1%,33.3%,-,76.9%,46.2%,23.1%,30.8%,40.0%
Carlos Cortes LHB,—,N/A,18,15,3.20,1,1,0.067,0.067,0.267,0.200,0.140,-,25.8%,13.3%,12.9%,88.0,310.0,4,2,7.7%,7.7%,7.7%,23.1%,30.8%,72.3,15.4%,30.8%,7.7%,92.9%,23.1%,33.3%,7.7%,61.5%,30.8%,53.8%,15.4%,31.6%
Max Muncy RHB,,+780,16,14,3.20,1,1,0.214,0.214,0.429,0.214,0.277,-,25.0%,28.6%,13.0%,86.8,180.2,1,1,10.0%,10.0%,10.0%,20.0%,10.0%,75.8,70.0%,20.0%,-,76.9%,10.0%,0.0%,10.0%,60.0%,60.0%,10.0%,30.0%,52.6%
Jeff McNeil LHB,,+1400,17,11,2.20,1,1,0.182,0.182,0.455,0.273,0.272,-,28.6%,18.2%,17.1%,76.8,199.4,1,1,-,-,22.2%,22.2%,33.3%,68.7,-,18.8%,12.5%,94.1%,22.2%,50.0%,22.2%,33.3%,44.4%,22.2%,33.3%,50.0%
Jonah Heim SHB,,+880,10,11,2.80,1,1,0.444,0.545,0.889,0.444,0.586,18.2%,23.5%,-,8.3%,95.6,253.8,1,1,11.1%,11.1%,33.3%,55.6%,44.4%,71.6,18.2%,27.3%,18.2%,100.0%,22.2%,50.0%,33.3%,44.4%,66.7%,33.3%,-,33.3%
Zack Gelof RHB,—,N/A,14,18,4.00,0,1,0.312,0.389,0.375,0.062,0.340,11.1%,31.0%,16.7%,16.4%,95.4,271.1,3,1,-,-,16.7%,50.0%,50.0%,73.9,41.7%,50.0%,16.7%,92.3%,16.7%,0.0%,41.7%,41.7%,33.3%,25.0%,41.7%,31.2%
Nick Kurtz LHB,,+473,23,15,4.60,0,0,0.214,0.267,0.286,0.071,0.247,6.7%,33.3%,40.0%,16.7%,92.6,275.9,2,0,12.5%,-,-,50.0%,25.0%,79.2,94.4%,11.1%,11.1%,94.7%,12.5%,0.0%,25.0%,62.5%,50.0%,12.5%,37.5%,35.7%
Jacob Wilson RHB,,+1320,7,15,4.20,0,0,0.286,0.333,0.357,0.071,0.306,6.7%,14.3%,20.0%,9.8%,87.7,228.8,1,0,-,-,10.0%,40.0%,40.0%,65.9,-,33.3%,9.5%,87.5%,-,-,40.0%,50.0%,30.0%,50.0%,20.0%,35.7%
Shea Langeliers RHB,,+438,19,12,4.20,0,0,-,0.167,-,-,0.108,16.7%,31.2%,16.7%,13.9%,86.8,256.5,0,0,-,-,-,25.0%,12.5%,74.7,55.6%,22.2%,11.1%,90.0%,25.0%,0.0%,12.5%,62.5%,25.0%,25.0%,50.0%,23.1%
Henry Bolte RHB,,+840,8,10,4.20,0,0,0.500,0.600,0.500,-,0.469,20.0%,17.6%,10.0%,8.1%,83.7,332.2,1,0,-,-,-,33.3%,16.7%,76.6,64.3%,14.3%,14.3%,87.5%,-,-,16.7%,83.3%,50.0%,33.3%,16.7%,50.0%
Colby Thomas RHB,—,N/A,1,2,2.00,0,0,-,-,-,-,-,-,33.3%,50.0%,16.7%,77.2,-,0,0,-,-,-,-,-,74.7,-,-,-,50.0%,-,-,-,100.0%,-,100.0%,-,33.3%
