Matchup,KC @ TB
Pitcher,Noah Cameron
Pitcher Team,KC
Opposing Team,TB

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,75.0,322,0.255,0.307,0.409,0.154,1.27,8,0.96,5.9%,24.3%,21.7%,18.2%,11.6%,8.40,60.2%,7.1%,9.1%,39.2%,25.0%,12.1%,19.4%
vsLHB,17.1,76,0.282,0.345,0.507,0.225,1.33,3,1.56,3.9%,22.8%,19.7%,18.3%,11.1%,7.79,55.3%,8.7%,15.5%,41.4%,25.9%,20.0%,17.2%
vsRHB,57.0,246,0.247,0.295,0.379,0.132,1.26,5,0.79,6.5%,24.7%,22.4%,18.2%,11.8%,8.68,61.8%,6.6%,6.9%,38.5%,24.7%,9.3%,20.1%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ryan Vilade RHB,,+920,17,22,3.20,1,1,0.211,0.273,0.421,0.211,0.293,9.1%,30.4%,27.3%,16.9%,87.2,261.2,3,2,7.1%,7.1%,21.4%,28.6%,28.6%,76.1,61.9%,19.0%,9.5%,91.3%,35.7%,20.0%,14.3%,35.7%,35.7%,35.7%,28.6%,22.2%
Ben Williamson RHB,,+1600,20,14,2.80,1,1,0.286,0.286,0.571,0.286,0.368,-,4.3%,-,2.1%,92.8,304.7,7,3,7.1%,-,14.3%,35.7%,35.7%,70.6,10.5%,57.9%,26.3%,90.5%,35.7%,20.0%,28.6%,35.7%,35.7%,50.0%,14.3%,7.7%
Jonathan Aranda LHB,,+531,14,19,4.40,0,0,0.188,0.316,0.188,-,0.247,10.5%,29.4%,15.8%,15.4%,88.0,241.4,0,0,-,-,-,33.3%,16.7%,68.1,8.0%,28.0%,8.0%,80.6%,16.7%,0.0%,8.3%,66.7%,41.7%,25.0%,33.3%,52.4%
Yandy Diaz RHB,,+474,23,18,4.20,0,0,0.118,0.167,0.176,0.059,0.156,5.6%,21.9%,22.2%,9.1%,90.6,225.5,3,0,-,-,7.7%,30.8%,7.7%,74.5,57.1%,32.1%,14.3%,87.5%,46.2%,0.0%,7.7%,30.8%,15.4%,30.8%,53.8%,15.8%
Jonny DeLuca RHB,,+860,12,18,3.60,0,0,0.188,0.278,0.250,0.062,0.242,11.1%,32.6%,33.3%,16.1%,80.8,218.2,2,0,-,-,-,30.0%,30.0%,74.1,42.1%,7.9%,5.3%,90.5%,10.0%,0.0%,20.0%,40.0%,10.0%,70.0%,20.0%,18.2%
Chandler Simpson LHB,,+2500,11,18,4.00,0,0,-,0.111,-,-,0.072,11.1%,24.0%,22.2%,10.3%,76.2,226.0,0,0,-,-,-,9.1%,18.2%,64.6,-,30.0%,5.0%,83.3%,36.4%,0.0%,9.1%,36.4%,27.3%,18.2%,54.5%,36.8%
Taylor Walls SHB,,+1080,10,17,3.80,0,0,0.308,0.412,0.385,0.077,0.346,17.6%,19.2%,11.8%,7.7%,72.5,248.1,2,0,-,-,-,18.2%,18.2%,68.8,-,31.8%,-,91.7%,45.5%,0.0%,9.1%,9.1%,27.3%,45.5%,27.3%,43.8%
Nick Fortes RHB,,+1060,11,17,3.40,0,1,0.214,0.353,0.357,0.143,0.325,5.9%,14.3%,11.8%,5.7%,78.3,270.0,2,2,-,-,-,36.4%,18.2%,73.9,37.5%,20.8%,12.5%,88.9%,9.1%,0.0%,18.2%,45.5%,27.3%,45.5%,27.3%,20.0%
Cedric Mullins LHB,,+700,14,16,4.00,0,0,0.154,0.312,0.154,-,0.233,18.8%,36.7%,31.2%,18.6%,71.3,256.7,1,1,-,-,14.3%,14.3%,42.9%,70.0,4.0%,8.0%,-,89.3%,14.3%,0.0%,28.6%,28.6%,28.6%,42.9%,28.6%,23.1%
Junior Caminero RHB,,+315,34,15,4.40,0,0,0.267,0.267,0.333,0.067,0.263,-,38.5%,33.3%,18.5%,95.1,292.8,2,1,20.0%,-,40.0%,50.0%,50.0%,80.5,100.0%,21.7%,21.7%,88.5%,10.0%,0.0%,50.0%,40.0%,70.0%,10.0%,20.0%,13.3%
Richie Palacios LHB,—,N/A,3,10,3.20,0,0,0.333,0.400,0.556,0.222,0.405,10.0%,25.0%,40.0%,14.3%,72.1,192.3,0,0,-,-,20.0%,-,60.0%,66.9,-,14.3%,-,70.0%,20.0%,0.0%,40.0%,-,20.0%,20.0%,60.0%,70.0%
Hunter Feduccia LHB,—,N/A,8,7,3.00,0,0,0.143,0.143,0.143,-,0.127,-,8.3%,14.3%,3.1%,94.4,286.5,3,2,16.7%,-,16.7%,50.0%,50.0%,71.7,8.3%,41.7%,16.7%,100.0%,50.0%,0.0%,33.3%,-,16.7%,66.7%,16.7%,30.0%
Victor Mesa Jr. LHB,—,N/A,-,6,3.20,0,0,-,0.167,-,-,0.108,16.7%,12.5%,33.3%,4.3%,61.8,90.7,0,0,-,-,-,-,33.3%,73.6,50.0%,-,-,85.7%,-,-,-,-,-,33.3%,66.7%,37.5%
