Matchup,LAD @ CHC
Pitcher,Matthew Boyd
Pitcher Team,CHC
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,66.0,274,0.240,0.293,0.356,0.116,1.20,6,0.82,6.9%,24.9%,21.9%,17.4%,12.3%,8.18,68.2%,7.4%,9.5%,38.9%,23.7%,13.3%,22.1%
vsLHB,17.0,66,0.186,0.237,0.237,0.051,1.00,1,0.53,9.1%,32.2%,25.8%,22.4%,16.2%,9.00,69.7%,7.7%,7.1%,40.5%,14.3%,16.7%,21.4%
vsRHB,48.2,208,0.257,0.310,0.393,0.136,1.27,5,0.92,6.2%,22.7%,20.7%,16.0%,11.1%,7.95,67.8%,7.3%,10.1%,38.5%,26.4%,12.8%,22.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Max Muncy LHB,,+512,23,3.60,10,2,2,90.0,261.1,4,2,20.0%,10.0%,30.0%,40.0%,20.0%,71.4,18.8%,37.5%,18.8%,94.1%,50.0%,40.0%,50.0%,10.0%,30.0%,40.0%,20.0%,40.0%,57.1%
Shohei Ohtani LHB,,+349,22,4.60,10,1,1,92.4,271.3,3,1,10.0%,-,20.0%,40.0%,20.0%,73.6,38.5%,53.8%,30.8%,76.5%,50.0%,30.0%,33.3%,20.0%,40.0%,40.0%,40.0%,20.0%,62.5%
Kyle Tucker LHB,,+610,21,3.20,10,1,2,94.2,302.4,3,3,30.0%,10.0%,20.0%,60.0%,70.0%,71.8,14.3%,57.1%,35.7%,100.0%,60.0%,20.0%,50.0%,40.0%,40.0%,50.0%,30.0%,20.0%,100.0%
Enrique Hernandez RHB,—,N/A,-,2.20,3,1,1,99.4,345.3,2,1,33.3%,33.3%,33.3%,100.0%,-,71.8,20.0%,60.0%,40.0%,100.0%,66.7%,66.7%,50.0%,-,33.3%,33.3%,33.3%,33.3%,0.0%
Freddie Freeman LHB,,+630,16,3.80,10,0,0,88.7,251.7,2,1,-,-,10.0%,40.0%,40.0%,70.1,-,43.8%,6.2%,88.9%,50.0%,10.0%,0.0%,40.0%,50.0%,30.0%,50.0%,20.0%,57.1%
Mookie Betts RHB,,+548,22,3.40,10,0,1,90.9,271.4,3,2,10.0%,-,10.0%,40.0%,40.0%,69.8,-,60.0%,10.0%,100.0%,40.0%,30.0%,0.0%,10.0%,50.0%,50.0%,50.0%,-,44.4%
Teoscar Hernandez RHB,,+490,21,4.00,10,0,1,89.0,291.7,4,1,-,-,-,20.0%,10.0%,73.0,37.5%,37.5%,6.2%,94.1%,80.0%,80.0%,0.0%,-,20.0%,-,40.0%,60.0%,62.5%
Alex Call RHB,—,N/A,11,1.60,10,0,1,81.6,230.7,2,1,-,-,20.0%,20.0%,40.0%,66.4,10.0%,30.0%,10.0%,87.0%,50.0%,10.0%,0.0%,40.0%,40.0%,30.0%,50.0%,20.0%,50.0%
Miguel Rojas RHB,,+900,13,2.60,10,0,0,86.4,296.0,5,1,-,-,10.0%,30.0%,40.0%,69.2,5.6%,38.9%,11.1%,94.7%,60.0%,60.0%,0.0%,-,30.0%,20.0%,50.0%,30.0%,33.3%
Tommy Edman SHB,,+610,17,4.00,10,0,0,87.5,192.7,0,0,-,-,10.0%,40.0%,10.0%,73.0,25.0%,33.3%,33.3%,100.0%,40.0%,20.0%,0.0%,20.0%,60.0%,50.0%,30.0%,20.0%,60.0%
Andy Pages RHB,,+560,15,4.40,10,0,0,91.8,285.8,4,1,10.0%,-,10.0%,50.0%,40.0%,73.8,50.0%,44.4%,16.7%,100.0%,70.0%,30.0%,0.0%,40.0%,30.0%,10.0%,60.0%,30.0%,55.6%
Dalton Rushing LHB,,+620,16,3.00,10,0,0,91.2,251.2,2,0,10.0%,10.0%,40.0%,60.0%,30.0%,71.7,38.5%,46.2%,23.1%,86.7%,80.0%,50.0%,0.0%,30.0%,20.0%,50.0%,40.0%,10.0%,57.1%
Eliezer Alfonzo SHB,—,N/A,-,2.60,4,0,0,82.8,329.6,1,0,-,-,-,50.0%,25.0%,71.7,-,66.7%,33.3%,75.0%,25.0%,-,-,25.0%,50.0%,25.0%,50.0%,25.0%,50.0%
