Matchup,TEX @ MIA
Pitcher,Jacob deGrom
Pitcher Team,TEX
Opposing Team,MIA

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,9.2,1.34,="9-38",.237,.579,0.342,4,1,0,5,9.5,4,.310,.889
Batting Second,10.2,0.84,="7-40",.175,.375,0.200,2,2,0,4,38.1,2,.214,.589
Batting Third,10.0,1.10,="10-40",.250,.450,0.200,2,2,0,4,26.8,1,.268,.718
Batting Fourth,9.2,1.03,="8-38",.211,.342,0.131,1,2,0,2,40.0,2,.250,.592
Batting Fifth,11.0,0.55,="5-38",.132,.211,0.079,1,0,0,2,43.6,1,.154,.365
Batting Sixth,8.2,0.92,="5-30",.167,.267,0.100,1,0,0,4,29.4,3,.235,.502
Batting Seventh,7.0,1.57,="9-30",.300,.633,0.333,3,1,0,6,21.9,2,.344,.977
Batting Eighth,7.1,1.50,="9-30",.300,.400,0.100,1,0,0,4,34.4,2,.344,.744
Batting Ninth,8.1,0.72,="5-29",.172,.207,0.035,0,1,0,0,20.0,1,.200,.407

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Xavier Edwards SHB,Batting First ​,="25-97",.258,.454,0.196,4,3,2,9,14.8,11,.333,.787
Otto Lopez RHB,Batting Second ​,="38-96",.396,.531,0.135,1,8,1,7,7.7,7,.433,.964
Kyle Stowers LHB,Batting Third ​,="16-71",.225,.479,0.254,4,4,1,17,32.5,8,.317,.796
Heriberto Hernandez RHB,Batting Fourth ​,="1-8",.125,.125,0.000,0,0,0,0,50.0,0,.125,.250
Griffin Conine LHB,Batting Fifth ​,="0-0",.000,.000,0.000,0,0,0,0,0.0,0,1.000,1.000
Jakob Marsee LHB,Batting Sixth ​,="12-40",.300,.475,0.175,1,2,1,3,11.3,12,.472,.947
Owen Caissie LHB,Batting Seventh ​,="13-59",.220,.373,0.153,2,3,0,13,41.5,4,.262,.635
Leo Jimenez RHB,Batting Eighth ​,="5-22",.227,.227,0.000,0,0,0,1,7.1,4,.357,.584
