Matchup,BAL @ MIN
Pitcher,Shane Baz
Pitcher Team,BAL
Opposing Team,MIN

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,15.1,1.76,="22-69",.319,.536,0.217,2,7,1,8,18.9,5,.365,.901
Batting Second,17.0,1.29,="15-62",.242,.403,0.161,2,4,0,10,14.1,7,.310,.713
Batting Third,15.2,1.47,="16-59",.271,.441,0.170,2,4,0,9,14.5,7,.333,.774
Batting Fourth,14.2,1.70,="18-59",.305,.407,0.102,1,3,0,8,17.9,7,.373,.780
Batting Fifth,13.2,1.61,="19-60",.317,.483,0.166,1,7,0,6,18.8,3,.359,.842
Batting Sixth,17.0,0.94,="12-56",.214,.286,0.072,0,4,0,7,29.7,4,.270,.556
Batting Seventh,15.2,1.02,="10-52",.192,.231,0.039,0,2,0,5,26.2,6,.279,.510
Batting Eighth,15.0,0.87,="9-52",.173,.250,0.077,1,1,0,4,31.6,4,.228,.478
Batting Ninth,12.1,1.30,="13-48",.271,.521,0.250,1,7,1,6,17.3,3,.314,.835

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Trevor Larnach LHB,Batting First ​,="42-138",.304,.522,0.218,7,9,0,23,12.4,14,.368,.890
Austin Martin RHB,Batting First ​,="25-104",.240,.346,0.106,1,8,0,11,16.8,20,.382,.728
Brooks Lee SHB,Batting Second ​,="24-139",.173,.324,0.151,6,3,0,20,18.5,10,.232,.556
Kody Clemens LHB,Batting Third ​,="33-157",.210,.465,0.255,11,7,0,28,22.5,10,.254,.719
Josh Bell SHB,Batting Fourth ​,="52-233",.223,.391,0.168,8,13,1,32,23.2,19,.283,.674
Ryan Jeffers RHB,Batting Fourth ​,="17-60",.283,.517,0.234,3,3,1,14,14.5,9,.377,.894
Royce Lewis RHB,Batting Fifth ​,="31-106",.292,.575,0.283,8,6,0,15,17.8,10,.356,.931
Victor Caratini SHB,Batting Sixth ​,="24-133",.180,.338,0.158,5,6,0,16,21.9,12,.277,.615
Luke Keaschall RHB,Batting Sixth ​,="14-86",.163,.221,0.058,1,2,0,7,20.8,6,.232,.453
Kaelen Culpepper RHB,Batting Seventh ​,="1-9",.111,.444,0.333,1,0,0,2,38.5,1,.308,.752
Alan Roden LHB,Batting Seventh ​,="5-26",.192,.231,0.039,0,1,0,4,16.1,4,.290,.521
Alex Jackson RHB,Batting Ninth ​,="17-55",.309,.436,0.127,1,4,0,5,27.6,1,.345,.781
Ryan Kreidler RHB,Batting Ninth ​,="20-100",.200,.340,0.140,2,4,2,13,18.7,7,.252,.592
