Split,vsRHB
Range,L10
Dates,="9/22/2026"
Games,16

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
7:40 PM,Janson Junk,@,13.1,61,6.78,0.333,0.408,1.65,0.222,0.556,3,2.02,30,9.0%,6.6%,6.5%,4.6%,2.70,4,6.6%,55.7%,6.9%,51,33.3%,4,7.8%,27.5%,21.4%,17.6%
9:40 PM,Brady Basso,vs,12.2,58,3.26,0.315,0.325,1.58,0.111,0.426,1,0.71,23,20.3%,17.2%,13.5%,10.7%,7.11,3,5.2%,69.0%,5.8%,45,37.8%,3,6.7%,31.1%,7.1%,6.7%
7:40 PM,Anthony Kay,@,34.1,161,5.37,0.297,0.371,1.57,0.200,0.497,6,1.57,72,21.3%,14.9%,13.6%,10.3%,6.29,11,6.8%,63.0%,7.0%,121,38.8%,11,9.1%,26.4%,18.8%,18.2%
6:40 PM,Jared Jones,vs,21.0,93,3.96,0.291,0.337,1.43,0.151,0.442,4,1.71,38,31.8%,28.0%,26.8%,16.0%,11.14,5,5.4%,61.3%,5.2%,61,41.0%,6,9.8%,26.2%,25.0%,19.7%
1:05 PM,Nick Martinez,@,22.1,92,5.74,0.281,0.342,1.25,0.225,0.506,6,2.42,45,16.6%,15.2%,13.6%,9.0%,5.64,3,3.3%,69.6%,6.9%,75,28.0%,5,6.7%,26.7%,30.0%,14.7%
7:15 PM,JR Ritchie,vs,16.1,72,6.16,0.270,0.372,1.41,0.254,0.524,4,2.20,33,21.4%,18.1%,26.5%,8.6%,7.16,6,8.3%,54.2%,7.8%,51,39.2%,7,13.7%,27.5%,28.6%,11.8%
6:40 PM,Dustin May,@,19.1,83,4.55,0.267,0.347,1.19,0.213,0.480,3,1.40,36,25.0%,19.3%,17.2%,11.9%,7.45,3,3.6%,61.4%,8.2%,60,41.7%,11,18.3%,30.0%,11.1%,13.3%
6:40 PM,Jackson Kent,@,24.1,113,4.42,0.266,0.336,1.81,0.085,0.351,1,0.37,33,25.0%,16.8%,13.1%,11.2%,7.03,19,16.8%,58.0%,4.5%,75,40.0%,5,6.7%,17.3%,7.7%,25.3%
8:40 PM,Kyle Freeland,vs,35.0,148,5.81,0.266,0.362,1.26,0.295,0.561,9,2.31,78,21.7%,15.5%,13.8%,10.9%,5.91,7,4.7%,62.8%,7.4%,117,49.6%,12,10.3%,29.1%,23.5%,16.2%
6:40 PM,Andre Pallante,@,22.1,91,2.83,0.265,0.276,1.25,0.036,0.301,0,-,25,21.7%,13.2%,11.2%,9.8%,4.84,6,6.6%,48.4%,7.6%,73,26.0%,1,1.4%,13.7%,-,11.0%
8:05 PM,MacKenzie Gore,vs,35.1,166,4.88,0.264,0.340,1.64,0.174,0.438,5,1.27,63,26.1%,20.5%,18.8%,12.4%,8.66,20,12.0%,55.8%,5.2%,110,29.1%,9,8.2%,31.8%,11.4%,14.5%
7:15 PM,Brandon Williamson,@,31.1,141,6.36,0.263,0.365,1.66,0.184,0.447,5,1.44,51,22.9%,13.5%,12.8%,9.8%,5.46,22,15.6%,51.4%,3.6%,97,41.2%,9,9.3%,29.9%,17.2%,22.7%
8:05 PM,Sean Manaea,@,42.2,184,5.02,0.262,0.349,1.27,0.250,0.512,9,1.90,86,23.9%,20.1%,21.4%,12.7%,7.80,10,5.4%,68.5%,10.6%,134,44.8%,20,14.9%,40.3%,14.8%,19.4%
7:40 PM,Daniel Lynch IV,vs,24.0,103,5.06,0.258,0.326,1.42,0.161,0.419,3,1.12,39,15.9%,10.7%,11.7%,7.2%,4.12,10,9.7%,57.3%,7.8%,82,39.0%,4,4.9%,26.8%,13.6%,15.9%
9:40 PM,Yusei Kikuchi,@,35.0,152,4.87,0.254,0.350,1.43,0.231,0.485,6,1.54,63,24.6%,23.0%,16.9%,11.9%,9.00,17,11.2%,64.9%,9.6%,99,46.5%,11,11.1%,25.3%,24.0%,23.2%
6:35 PM,Chris Bassitt,vs,22.2,99,3.98,0.250,0.313,1.32,0.136,0.386,2,0.79,34,23.7%,18.2%,29.0%,10.1%,7.15,8,8.1%,55.0%,8.6%,71,35.2%,3,4.2%,25.4%,11.1%,12.7%
9:40 PM,Cristian Javier,@,22.0,92,3.69,0.244,0.298,1.18,0.163,0.407,4,1.64,35,36.9%,29.3%,21.4%,20.9%,11.05,5,5.4%,67.4%,6.3%,60,36.7%,6,10.0%,40.0%,12.5%,25.0%
6:40 PM,Drew Anderson,vs,13.2,62,4.56,0.235,0.334,1.54,0.137,0.373,1,0.66,19,25.0%,21.0%,14.1%,12.0%,8.56,9,14.5%,66.1%,4.6%,38,28.9%,3,7.9%,18.4%,14.3%,2.6%
9:45 PM,Taj Bradley,@,23.0,96,2.53,0.221,0.277,1.17,0.093,0.314,1,0.39,27,29.7%,29.2%,23.9%,14.4%,10.96,8,8.3%,63.5%,9.8%,58,51.7%,3,5.2%,19.0%,9.1%,6.9%
7:05 PM,Max Fried,vs,35.2,138,2.37,0.217,0.254,0.98,0.109,0.326,3,0.76,42,27.5%,31.2%,24.9%,13.1%,10.85,7,5.1%,59.7%,7.3%,88,26.1%,2,2.3%,30.7%,11.1%,11.4%
6:45 PM,Payton Tolle,vs,45.1,178,2.35,0.214,0.270,0.97,0.161,0.375,5,0.99,63,29.2%,35.4%,25.3%,17.0%,12.51,8,4.5%,70.8%,8.1%,106,36.8%,7,6.6%,24.5%,15.4%,17.9%
7:05 PM,Drew Rasmussen,@,26.1,106,2.95,0.212,0.234,1.06,0.040,0.253,1,0.34,25,21.9%,17.9%,15.3%,10.0%,6.49,7,6.6%,67.9%,8.5%,80,31.2%,1,1.2%,20.0%,6.2%,8.8%
10:10 PM,Michael King,@,18.2,75,4.17,0.209,0.283,1.02,0.134,0.343,2,0.96,23,24.7%,20.0%,14.9%,12.4%,7.23,5,6.7%,69.3%,6.4%,52,23.1%,3,5.8%,26.9%,14.3%,9.6%
6:45 PM,Parker Messick,@,44.1,176,2.40,0.205,0.247,0.95,0.108,0.313,3,0.61,52,26.9%,28.4%,22.7%,12.7%,10.15,8,4.5%,58.0%,6.9%,116,34.5%,4,3.4%,21.6%,12.0%,9.5%
9:40 PM,Logan Gilbert,vs,26.1,110,6.02,0.204,0.327,1.14,0.286,0.490,8,2.73,48,34.2%,27.3%,21.7%,16.2%,10.25,10,9.1%,68.5%,8.1%,69,34.8%,8,11.6%,29.0%,30.0%,23.2%
1:05 PM,Carlos Rodon,vs,39.1,161,3.61,0.196,0.271,1.09,0.140,0.336,4,0.92,48,30.1%,24.8%,20.5%,14.6%,9.15,15,9.3%,52.8%,6.6%,105,45.7%,9,8.6%,31.4%,12.1%,22.9%
9:45 PM,Anthony Molina,vs,12.1,51,2.94,0.196,0.273,1.14,0.152,0.348,1,0.73,16,28.6%,29.4%,21.1%,14.6%,10.95,5,9.8%,62.7%,9.3%,31,35.5%,2,6.5%,32.3%,10.0%,19.4%
6:40 PM,Zack Wheeler,vs,24.1,99,3.47,0.193,0.268,1.07,0.136,0.330,3,1.11,29,31.4%,30.3%,21.6%,14.3%,11.10,9,9.1%,71.7%,5.3%,59,28.8%,3,5.1%,28.8%,17.6%,23.7%
6:35 PM,Max Scherzer,@,21.2,79,2.92,0.147,0.200,0.69,0.120,0.267,2,0.83,20,32.1%,26.6%,20.0%,16.5%,8.72,4,5.1%,67.1%,7.1%,54,33.3%,5,9.3%,29.6%,12.5%,22.2%
8:40 PM,Michael Soroka,@,20.2,78,2.47,0.141,0.201,0.77,0.099,0.239,1,0.44,17,25.9%,28.2%,19.1%,12.9%,9.58,6,7.7%,65.4%,6.6%,50,38.0%,5,10.0%,26.0%,7.7%,26.0%
