Matchup,CLE @ COL
Pitcher,Joey Cantillo
Pitcher Team,CLE
Opposing Team,COL
Source,SyntheticGapFill

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,45.2,202,0.264,0.330,0.404,0.140,1.51,4,0.79,10.9%,36.5%,31.2%,28.4%,16.0%,12.42,59.6%,7.7%,6.9%,43.1%,19.0%,18.2%,12.9%
vsLHB,11.1,48,0.256,0.334,0.442,0.186,1.32,1,0.79,8.3%,24.4%,18.8%,23.1%,11.2%,7.15,55.1%,8.4%,11.8%,38.2%,20.6%,14.3%,20.6%
vsRHB,34.1,154,0.267,0.329,0.393,0.126,1.57,3,0.79,11.7%,40.2%,35.1%,29.5%,17.4%,14.16,61.0%,7.5%,4.9%,45.1%,18.3%,20.0%,9.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Willi Castro SHB,—,N/A,30,4.60,10,1,3,97.2,310.8,5,3,30.0%,30.0%,30.0%,70.0%,60.0%,71.5,6.7%,53.3%,33.3%,100.0%,70.0%,40.0%,25.0%,30.0%,20.0%,40.0%,40.0%,20.0%,33.3%
Cole Carrigg SHB,—,N/A,25,4.60,10,0,0,81.0,207.5,1,0,-,-,30.0%,20.0%,40.0%,74.4,40.0%,40.0%,20.0%,83.3%,60.0%,30.0%,0.0%,30.0%,30.0%,60.0%,20.0%,20.0%,42.9%
Ezequiel Tovar RHB,—,N/A,20,2.80,10,0,1,94.0,234.3,3,3,-,-,-,60.0%,20.0%,71.8,15.0%,45.0%,15.0%,95.2%,60.0%,40.0%,0.0%,20.0%,20.0%,-,70.0%,30.0%,28.6%
Jake McCarthy LHB,—,N/A,19,4.40,10,1,1,91.0,220.0,1,1,10.0%,-,-,50.0%,30.0%,71.8,33.3%,40.0%,20.0%,100.0%,50.0%,30.0%,33.3%,20.0%,30.0%,10.0%,50.0%,40.0%,66.7%
Connor Norby RHB,—,N/A,19,3.20,10,0,2,87.6,293.3,4,3,-,-,40.0%,50.0%,30.0%,70.4,14.3%,35.7%,21.4%,100.0%,80.0%,50.0%,0.0%,30.0%,20.0%,50.0%,30.0%,20.0%,85.7%
Kyle Karros RHB,—,N/A,18,3.60,10,0,0,84.7,316.6,3,2,10.0%,-,10.0%,40.0%,20.0%,71.7,18.2%,63.6%,36.4%,84.6%,40.0%,40.0%,0.0%,-,50.0%,50.0%,30.0%,20.0%,50.0%
Jordan Beck RHB,—,N/A,15,3.80,10,0,1,82.1,260.1,2,1,10.0%,-,10.0%,10.0%,30.0%,73.5,28.6%,21.4%,-,93.3%,60.0%,40.0%,0.0%,20.0%,30.0%,20.0%,40.0%,40.0%,37.5%
TJ Rumfield LHB,—,N/A,14,4.60,10,0,0,84.3,263.0,3,0,-,-,20.0%,-,20.0%,68.7,15.4%,30.8%,-,92.9%,70.0%,50.0%,0.0%,20.0%,20.0%,20.0%,60.0%,20.0%,40.0%
Braxton Fulford RHB,—,N/A,12,2.20,5,0,0,84.7,280.8,2,0,-,-,-,20.0%,40.0%,69.1,-,60.0%,20.0%,100.0%,60.0%,20.0%,0.0%,40.0%,40.0%,40.0%,40.0%,20.0%,0.0%
Mickey Moniak LHB,—,N/A,11,4.20,10,2,2,90.8,311.9,4,3,20.0%,10.0%,30.0%,30.0%,30.0%,76.2,66.7%,33.3%,16.7%,92.3%,70.0%,50.0%,40.0%,20.0%,30.0%,60.0%,20.0%,20.0%,50.0%
Troy Johnston LHB,—,N/A,10,3.40,10,0,0,94.5,261.3,2,1,-,-,10.0%,60.0%,60.0%,68.9,-,57.1%,14.3%,100.0%,60.0%,10.0%,0.0%,50.0%,40.0%,20.0%,60.0%,20.0%,66.7%
Brett Sullivan LHB,—,N/A,8,3.40,10,2,2,93.2,343.5,5,5,10.0%,10.0%,30.0%,50.0%,40.0%,70.4,-,60.0%,20.0%,100.0%,70.0%,50.0%,40.0%,20.0%,30.0%,50.0%,40.0%,10.0%,44.4%
Zac Veen LHB,—,N/A,,2.80,2,0,0,106.0,237.2,0,0,-,-,50.0%,100.0%,50.0%,72.8,50.0%,100.0%,100.0%,100.0%,100.0%,50.0%,0.0%,50.0%,-,50.0%,50.0%,-,0.0%
