Matchup,DET @ LAA
Pitcher,Casey Mize
Pitcher Team,DET
Opposing Team,LAA

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,10.1,0.97,="6-35",.171,.371,0.200,1,4,0,4,32.5,4,.250,.621
Batting Second,9.1,1.07,="8-36",.222,.361,0.139,1,2,0,4,23.1,2,.282,.643
Batting Third,10.1,0.97,="7-35",.200,.343,0.143,1,2,0,3,23.7,3,.263,.606
Batting Fourth,11.0,0.55,="4-35",.114,.143,0.029,0,1,0,0,32.4,2,.162,.305
Batting Fifth,8.1,0.96,="7-33",.212,.394,0.182,1,3,0,3,22.9,1,.229,.623
Batting Sixth,7.2,1.17,="8-31",.258,.387,0.129,1,1,0,2,34.4,1,.281,.668
Batting Seventh,6.2,1.35,="7-26",.269,.462,0.193,0,3,1,5,20.7,2,.310,.772
Batting Eighth,7.2,0.52,="2-25",.080,.120,0.040,0,1,0,0,25.9,2,.148,.268
Batting Ninth,5.0,2.20,="10-26",.385,.538,0.153,0,4,0,1,7.4,1,.407,.945

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Zach Neto RHB,Batting First ​,="85-365",.233,.447,0.214,18,20,2,43,31.7,41,.320,.767
Mike Trout RHB,Batting Second ​,="68-287",.237,.474,0.237,18,14,0,39,24.9,67,.388,.862
Vaughn Grissom RHB,Batting Third ​,="21-73",.288,.452,0.164,2,6,0,23,13.6,4,.321,.773
Nolan Schanuel LHB,Batting Third ​,="47-170",.276,.412,0.136,4,11,0,20,17.1,15,.332,.744
Jorge Soler RHB,Batting Fourth ​,="52-258",.202,.376,0.174,11,12,0,40,31.6,31,.293,.669
Wade Meckler LHB,Batting Fifth ​,="10-45",.222,.311,0.089,1,1,0,5,19.1,2,.255,.566
Jo Adell RHB,Batting Sixth ​,="39-151",.258,.384,0.126,4,5,1,17,22.0,4,.296,.680
Oswald Peraza RHB,Batting Sixth ​,="12-71",.169,.211,0.042,0,1,1,4,27.3,1,.221,.432
Denzer Guzman RHB,Batting Sixth ​,="9-32",.281,.531,0.250,2,2,0,4,20.6,2,.324,.855
Josh Lowe LHB,Batting Seventh ​,="16-83",.193,.349,0.156,4,1,0,8,29.3,6,.253,.602
Logan O'Hoppe RHB,Batting Eighth ​,="29-146",.199,.267,0.068,2,4,0,12,28.3,10,.258,.525
Tyler Heineman SHB,Batting Ninth ​,="12-78",.154,.205,0.051,1,1,0,3,21.8,3,.205,.410
Jose Siri RHB,Batting Ninth ​,="9-28",.321,.500,0.179,1,2,0,3,20.0,1,.345,.845
