Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-06-02 00:00:00,Angel Stadium,COL @ LAA,9:38,+11%,-1%,0%,+4%,+0.24,-0.05,-0.03,+0.31,+8%,-4%,+1%,+3%,+0.19,-0.14,+0.14,+0.24,+2%,+3%,-2%,+1%,+0.05,+0.09,-0.16,+0.07
2026-06-02 00:00:00,Great American BP,KC  @ CIN,7:10,+6%,-7%,+6%,+7%,+0.13,-0.26,+0.59,+0.59,+14%,+2%,-1%,+9%,+0.32,+0.07,-0.10,+0.83,-9%,-9%,+6%,-3%,-0.20,-0.33,+0.69,-0.24
2026-06-02 00:00:00,Daikin Park,PIT @ HOU,8:10,+6%,-10%,-4%,-4%,+0.14,-0.35,-0.41,-0.32,+7%,-10%,-4%,-4%,+0.15,-0.35,-0.46,-0.33,-1%,+0%,+0%,+0%,-0.02,+0.00,+0.05,+0.01
2026-06-02 00:00:00,T-Mobile Park,NYM @ SEA,9:40,+4%,-11%,-6%,-5%,+0.08,-0.40,-0.62,-0.45,+0%,-15%,-6%,-8%,+0.01,-0.52,-0.63,-0.71,+3%,+4%,+0%,+3%,+0.07,+0.12,+0.02,+0.25
2026-06-02 00:00:00,Tropicana Field,DET @ TB,6:40,-4%,-7%,-8%,-6%,-0.08,-0.24,-0.85,-0.55,-4%,-6%,-8%,-6%,-0.09,-0.22,-0.85,-0.55,+0%,0%,0%,0%,+0.01,-0.02,0.00,0.00
2026-06-02 00:00:00,Citizens Bank Park,SD  @ PHI,6:40,-7%,-4%,-1%,-4%,-0.16,-0.13,-0.06,-0.32,+14%,-3%,-2%,+4%,+0.31,-0.11,-0.20,+0.38,-21%,-1%,+1%,-8%,-0.47,-0.02,+0.14,-0.69
2026-06-02 00:00:00,Chase Field,LAD @ ARI,9:40,-8%,+11%,0%,+0%,-0.17,+0.39,0.00,+0.04,-7%,+13%,+0%,+1%,-0.17,+0.45,+0.02,+0.13,0%,-2%,0%,-1%,-0.01,-0.06,-0.02,-0.09
2026-06-02 00:00:00,Yankee Stadium,CLE @ NYY,7:05,-8%,-16%,-3%,-10%,-0.18,-0.54,-0.37,-0.84,+8%,-11%,-6%,-3%,+0.17,-0.39,-0.63,-0.28,-16%,-4%,+2%,-6%,-0.35,-0.15,+0.26,-0.56
2026-06-02 00:00:00,American Family Fld,SF  @ MIL,7:40,-10%,-20%,-8%,-14%,-0.22,-0.68,-0.83,-1.21,+10%,-12%,-9%,-3%,+0.24,-0.40,-0.93,-0.29,-20%,-8%,+1%,-10%,-0.45,-0.28,+0.10,-0.92
2026-06-02 00:00:00,Fenway Park,BAL @ BOS,6:45,-15%,+19%,+6%,+4%,-0.35,+0.68,+0.65,+0.37,-8%,+20%,+7%,+9%,-0.17,+0.71,+0.75,+0.77,-8%,-1%,-1%,-5%,-0.18,-0.04,-0.09,-0.40
2026-06-02 00:00:00,Truist Park,TOR @ ATL,7:15,-15%,-11%,+2%,-10%,-0.35,-0.40,+0.23,-0.92,-3%,-6%,+2%,-3%,-0.06,-0.22,+0.16,-0.29,-13%,-5%,+1%,-7%,-0.29,-0.18,+0.07,-0.63
2026-06-02 00:00:00,Nationals Park,MIA @ WAS,6:45,-21%,+13%,+5%,-1%,-0.46,+0.45,+0.56,-0.08,+0%,+5%,+3%,+3%,+0.01,+0.18,+0.33,+0.24,-21%,+8%,+2%,-4%,-0.47,+0.27,+0.23,-0.32
2026-06-02 00:00:00,Target Field,CHW @ MIN,7:40,-27%,+7%,0%,-7%,-0.60,+0.23,-0.04,-0.65,-7%,+2%,+2%,+1%,-0.15,+0.08,+0.20,+0.05,-20%,+5%,-2%,-8%,-0.45,+0.16,-0.25,-0.69
2026-06-02 00:00:00,Busch Stadium,TEX @ STL,7:45,-27%,+1%,+1%,-13%,-0.62,+0.02,+0.08,-1.18,-9%,-5%,+4%,-6%,-0.21,-0.18,+0.40,-0.55,-18%,+6%,-3%,-7%,-0.41,+0.20,-0.32,-0.62
2026-06-02 00:00:00,Wrigley Field,ATH @ CHC,8:05,-32%,-20%,-9%,-28%,-0.71,-0.69,-0.93,-2.49,-1%,-11%,-3%,-6%,-0.02,-0.37,-0.33,-0.55,-31%,-9%,-6%,-22%,-0.69,-0.32,-0.60,-1.94
