Split,Season
Range,L10
Dates,="6/20/2026"
Games,7

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
10:10 PM,Trevor Rogers,@,47.1,214,5.21,0.303,0.376,1.61,0.226,0.528,9,1.71,103,20.7%,15.9%,11.8%,10.7%,6.46,17,7.9%,67.9%,8.0%,163,43.6%,14,8.6%,24.5%,20.0%,21.5%
10:10 PM,Zac Gallen,vs,50.2,226,5.67,0.302,0.373,1.54,0.210,0.512,11,1.95,105,21.6%,15.5%,13.8%,10.1%,6.22,16,7.1%,66.5%,5.8%,172,43.0%,16,9.3%,27.9%,16.7%,18.0%
9:10 PM,Tomoyuki Sugano,vs,51.2,227,5.21,0.279,0.353,1.43,0.206,0.485,8,1.39,99,15.5%,11.5%,10.4%,6.7%,4.53,17,7.5%,60.4%,8.8%,182,44.0%,23,12.6%,29.1%,11.3%,23.1%
7:15 PM,Joey Cantillo,@,46.0,209,5.32,0.272,0.353,1.61,0.190,0.462,8,1.57,85,25.6%,17.7%,14.9%,12.0%,7.24,24,11.5%,52.4%,6.6%,148,34.5%,12,8.1%,33.1%,16.3%,17.6%
7:15 PM,Freddy Peralta,@,55.2,245,3.94,0.257,0.324,1.42,0.151,0.408,6,0.97,89,25.7%,21.6%,19.4%,12.0%,8.57,23,9.4%,59.2%,7.1%,167,37.1%,8,4.8%,21.0%,17.1%,15.0%
10:10 PM,Connelly Early,@,56.2,242,5.50,0.257,0.343,1.32,0.216,0.472,13,2.06,103,22.3%,21.1%,18.6%,10.8%,8.10,19,7.9%,60.5%,7.4%,168,42.9%,18,10.7%,31.0%,23.1%,19.0%
10:10 PM,Taj Bradley,@,55.1,241,5.00,0.244,0.338,1.41,0.216,0.460,11,1.79,98,26.4%,24.1%,20.9%,12.0%,9.43,26,10.8%,56.8%,8.0%,157,49.0%,18,11.5%,29.3%,23.9%,18.5%
10:10 PM,Emerson Hancock,vs,56.0,228,4.26,0.237,0.302,1.12,0.171,0.408,9,1.45,86,22.3%,21.9%,19.2%,11.5%,8.04,13,5.7%,61.0%,7.0%,162,48.8%,18,11.1%,30.2%,18.4%,12.3%
7:15 PM,Cristopher Sanchez,vs,70.0,277,2.34,0.216,0.248,0.97,0.102,0.318,5,0.64,84,31.8%,27.8%,28.8%,16.3%,9.90,11,4.0%,65.7%,6.3%,188,43.1%,16,8.5%,18.1%,14.7%,16.5%
10:05 PM,J.T. Ginn,vs,55.0,230,3.72,0.213,0.278,1.22,0.089,0.302,4,0.65,61,28.0%,22.2%,23.6%,13.0%,8.35,24,10.4%,54.3%,6.7%,151,40.4%,9,6.0%,22.5%,5.9%,14.6%
9:10 PM,Paul Skenes,@,60.1,238,2.42,0.208,0.252,0.93,0.128,0.336,6,0.90,76,29.7%,31.9%,23.5%,14.9%,11.34,9,3.8%,61.1%,5.8%,151,38.4%,9,6.0%,19.9%,20.0%,13.2%
7:15 PM,Spencer Arrighetti,vs,56.1,242,3.93,0.205,0.279,1.24,0.068,0.273,3,0.48,56,23.4%,20.7%,22.4%,10.0%,7.99,28,11.6%,51.4%,7.2%,156,29.5%,8,5.1%,28.2%,6.8%,19.9%
10:05 PM,Walbert Urena,@,54.2,233,4.40,0.203,0.291,1.28,0.117,0.320,5,0.82,63,26.8%,20.6%,20.4%,11.4%,7.90,30,12.9%,52.4%,6.2%,151,33.8%,9,6.0%,25.2%,10.5%,14.6%
10:10 PM,Yoshinobu Yamamoto,vs,67.1,256,3.35,0.179,0.234,0.83,0.129,0.308,8,1.07,74,30.0%,25.8%,22.1%,15.1%,8.82,13,5.1%,59.1%,6.9%,175,39.4%,12,6.9%,20.0%,17.1%,18.3%
