Matchup,PHI @ ARI
Pitcher,Jesus Luzardo
Pitcher Team,PHI
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,163.0,671,0.219,0.278,0.339,0.120,1.13,14,0.77,7.6%,32.0%,30.1%,24.6%,14.8%,11.15,61.7%,5.8%,6.4%,32.8%,22.1%,15.6%,14.5%
vsLHB,43.2,163,0.145,0.173,0.178,0.033,0.71,1,0.21,5.5%,34.4%,34.4%,28.7%,16.2%,11.54,68.9%,6.4%,3.1%,29.2%,12.5%,8.3%,6.2%
vsRHB,117.2,508,0.243,0.311,0.393,0.149,1.30,13,0.99,8.3%,31.3%,28.7%,23.3%,14.3%,11.17,59.4%,5.6%,7.4%,34.0%,25.0%,16.7%,17.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jordan Lawlar RHB,,+1220,19,3.00,8,2,2,84.6,287.6,3,2,25.0%,12.5%,37.5%,37.5%,62.5%,71.5,7.7%,38.5%,23.1%,92.9%,87.5%,50.0%,50.0%,37.5%,-,37.5%,25.0%,37.5%,60.0%
Ketel Marte SHB,,+525,34,3.60,8,1,1,91.8,245.0,2,1,12.5%,12.5%,37.5%,50.0%,25.0%,77.8,80.0%,40.0%,30.0%,100.0%,37.5%,12.5%,100.0%,25.0%,50.0%,50.0%,37.5%,12.5%,28.6%
Nolan Arenado RHB,,+890,25,4.00,8,0,0,84.3,217.2,1,0,-,-,25.0%,25.0%,12.5%,73.0,8.3%,33.3%,16.7%,100.0%,25.0%,12.5%,0.0%,12.5%,62.5%,75.0%,12.5%,12.5%,40.0%
James McCann RHB,—,N/A,11,3.20,8,0,1,93.4,255.4,2,1,12.5%,-,12.5%,50.0%,50.0%,70.0,7.7%,53.8%,23.1%,100.0%,75.0%,25.0%,0.0%,50.0%,25.0%,12.5%,50.0%,37.5%,33.3%
Ildemaro Vargas SHB,,+1100,19,4.20,8,0,0,85.8,259.2,3,1,-,-,37.5%,37.5%,50.0%,74.1,41.7%,33.3%,16.7%,100.0%,75.0%,25.0%,0.0%,50.0%,12.5%,37.5%,50.0%,12.5%,60.0%
Ryan Waldschmidt RHB,,+1222,11,3.40,8,0,0,80.2,192.5,0,0,-,-,12.5%,-,25.0%,72.5,42.9%,14.3%,-,87.5%,50.0%,25.0%,0.0%,25.0%,50.0%,50.0%,25.0%,25.0%,20.0%
Geraldo Perdomo SHB,,+1500,18,4.40,8,0,0,87.9,275.0,1,1,-,-,-,50.0%,50.0%,70.5,20.0%,70.0%,20.0%,100.0%,50.0%,-,-,50.0%,50.0%,12.5%,75.0%,12.5%,33.3%
Lars Nootbaar LHB,—,N/A,16,3.20,8,0,1,85.9,293.5,2,1,12.5%,-,-,25.0%,25.0%,72.1,36.4%,36.4%,9.1%,100.0%,37.5%,25.0%,0.0%,12.5%,50.0%,50.0%,12.5%,37.5%,0.0%
Gabriel Moreno RHB,,+1040,19,4.40,8,0,0,89.4,190.1,1,0,-,-,12.5%,37.5%,37.5%,75.2,45.5%,27.3%,27.3%,100.0%,37.5%,12.5%,0.0%,25.0%,50.0%,37.5%,37.5%,25.0%,0.0%
Jorge Barrosa SHB,—,N/A,32,1.80,8,0,2,75.3,299.6,4,3,-,-,12.5%,25.0%,50.0%,66.2,-,71.4%,14.3%,70.0%,50.0%,50.0%,0.0%,-,12.5%,50.0%,25.0%,25.0%,50.0%
Corbin Carroll LHB,,+780,16,4.60,8,0,2,99.6,299.8,2,2,25.0%,12.5%,12.5%,75.0%,62.5%,75.0,42.9%,100.0%,85.7%,87.5%,100.0%,50.0%,0.0%,50.0%,-,12.5%,50.0%,37.5%,16.7%
Tim Tawa RHB,,+1000,16,4.20,8,0,0,96.1,247.3,1,1,-,-,25.0%,62.5%,50.0%,76.5,66.7%,33.3%,41.7%,92.3%,75.0%,25.0%,0.0%,50.0%,25.0%,37.5%,62.5%,-,20.0%
Max Kepler LHB,—,N/A,-,3.80,6,0,0,88.5,275.4,1,1,16.7%,-,-,50.0%,33.3%,68.7,-,44.4%,22.2%,100.0%,66.6%,33.3%,0.0%,33.3%,33.3%,-,100.0%,-,16.7%
