Matchup,WSH @ SF
Pitcher,Miles Mikolas
Pitcher Team,WSH
Opposing Team,SF

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,56.1,245,0.279,0.354,0.509,0.230,1.40,14,2.24,6.5%,16.8%,14.7%,12.8%,7.7%,5.75,63.4%,5.9%,11.4%,42.0%,27.5%,26.4%,17.1%
vsLHB,30.1,137,0.286,0.357,0.500,0.214,1.52,7,2.08,7.3%,18.2%,14.6%,12.3%,8.1%,5.93,62.8%,6.1%,11.2%,43.0%,27.1%,24.1%,15.0%
vsRHB,26.0,108,0.270,0.351,0.520,0.250,1.27,7,2.42,5.6%,15.0%,14.8%,13.4%,7.1%,5.54,64.2%,5.7%,11.6%,40.7%,27.9%,29.2%,19.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Willy Adames RHB,,+490,25,26,4.40,2,4,0.240,0.269,0.560,0.320,0.353,3.8%,29.8%,30.8%,14.3%,93.2,289.0,6,4,11.8%,11.8%,41.2%,52.9%,47.1%,73.1,32.5%,30.0%,12.5%,87.0%,52.9%,22.2%,11.8%,23.5%,52.9%,29.4%,17.6%,29.2%
Eric Haase RHB,,+473,28,19,3.40,2,3,0.211,0.211,0.526,0.316,0.315,-,35.9%,26.3%,17.5%,92.9,305.7,5,4,28.6%,7.1%,21.4%,57.1%,35.7%,72.6,16.2%,24.3%,18.9%,94.9%,35.7%,40.0%,21.4%,35.7%,35.7%,50.0%,14.3%,9.5%
Matt Chapman RHB,,+730,22,27,4.20,1,2,0.333,0.370,0.542,0.208,0.387,3.7%,13.7%,11.1%,6.9%,88.9,243.0,5,3,9.5%,4.8%,14.3%,52.4%,28.6%,75.0,47.8%,23.9%,17.4%,92.0%,23.8%,20.0%,23.8%,42.9%,28.6%,47.6%,23.8%,34.4%
Casey Schmitt RHB,,+475,31,25,5.20,1,1,0.160,0.160,0.320,0.160,0.206,-,19.2%,16.0%,10.3%,91.8,242.8,4,2,-,-,20.0%,40.0%,30.0%,71.7,25.5%,29.8%,10.6%,90.4%,30.0%,16.7%,40.0%,25.0%,25.0%,45.0%,30.0%,42.9%
Bryce Eldridge LHB,,+650,30,22,4.40,1,4,0.421,0.500,0.684,0.263,0.502,13.6%,18.9%,22.7%,7.2%,93.8,298.8,5,4,21.4%,-,14.3%,50.0%,42.9%,74.7,48.5%,30.3%,21.2%,89.2%,42.9%,16.7%,28.6%,28.6%,28.6%,35.7%,35.7%,21.7%
Luis Arraez LHB,,+1800,4,29,4.80,0,1,0.444,0.448,0.519,0.074,0.419,-,13.7%,-,7.4%,89.8,279.2,10,4,3.6%,3.6%,10.7%,32.1%,60.7%,64.5,-,45.8%,8.3%,98.0%,35.7%,0.0%,35.7%,28.6%,21.4%,42.9%,35.7%,31.0%
Daniel Susac RHB,,+980,21,27,4.40,0,0,0.125,0.222,0.167,0.042,0.188,7.4%,21.8%,29.6%,12.1%,87.1,279.7,4,2,6.2%,-,12.5%,18.8%,25.0%,68.6,4.3%,19.6%,2.2%,85.2%,43.8%,0.0%,12.5%,43.8%,43.8%,31.2%,25.0%,42.9%
Rafael Devers LHB,,+390,17,26,4.80,0,0,0.174,0.269,0.217,0.043,0.226,11.5%,24.4%,34.6%,9.7%,95.0,219.5,0,0,-,-,-,50.0%,14.3%,73.8,41.9%,16.3%,14.0%,97.7%,21.4%,0.0%,14.3%,57.1%,28.6%,42.9%,28.6%,20.0%
Jung Hoo Lee LHB,,+1200,10,26,4.40,0,1,0.577,0.577,0.692,0.115,0.557,-,5.1%,3.8%,2.5%,83.9,257.0,2,1,4.0%,-,12.0%,28.0%,48.0%,70.0,-,37.1%,11.4%,92.1%,24.0%,0.0%,36.0%,36.0%,28.0%,32.0%,40.0%,15.4%
Drew Gilbert LHB,,+1120,14,18,3.00,0,0,0.250,0.333,0.312,0.062,0.291,11.1%,32.1%,27.8%,14.5%,78.4,246.4,3,0,-,-,9.1%,18.2%,54.5%,68.8,4.0%,24.0%,4.0%,92.6%,36.4%,0.0%,36.4%,18.2%,18.2%,27.3%,54.5%,25.0%
Victor Bericoto RHB,—,N/A,-,3,2.00,0,0,-,-,-,-,-,-,0.0%,-,-,81.1,-,0,0,-,-,-,33.3%,-,77.2,66.7%,33.3%,33.3%,100.0%,-,-,-,100.0%,100.0%,-,-,100.0%
Jonah Cox RHB,—,N/A,-,2,1.80,0,0,0.500,0.500,0.500,-,0.445,-,25.0%,-,11.1%,90.7,229.0,0,0,-,-,-,50.0%,50.0%,72.0,-,50.0%,-,100.0%,50.0%,0.0%,50.0%,-,-,-,100.0%,0.0%
Buddy Kennedy RHB,—,N/A,-,1,1.50,0,0,-,-,-,-,-,-,0.0%,-,-,73.2,257.3,0,0,-,-,100.0%,-,100.0%,69.0,-,-,-,100.0%,100.0%,0.0%,-,-,100.0%,-,-,0.0%
