Split,Season
Range,L10
Dates,="6/2/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
8:05 PM,Jameson Taillon,vs,55.0,234,6.83,0.255,0.362,1.29,0.296,0.551,19,3.11,119,25.3%,20.5%,19.7%,11.8%,7.85,16,6.8%,57.0%,6.7%,168,38.7%,25,14.9%,39.9%,26.9%,25.6%
9:40 PM,Eric Lauer,@,41.1,183,6.66,0.255,0.355,1.43,0.261,0.515,12,2.61,85,19.3%,16.4%,13.9%,9.7%,6.53,17,9.3%,64.9%,6.0%,136,39.7%,18,13.2%,41.2%,19.6%,23.5%
6:45 PM,Richard Lovelady,vs,9.0,43,6.43,0.297,0.408,1.78,0.270,0.568,2,2.00,21,24.6%,16.3%,15.6%,10.6%,7.00,5,11.6%,62.8%,6.8%,30,30.0%,2,6.7%,20.0%,33.3%,13.3%
6:45 PM,Lake Bachar,@,15.0,61,4.57,0.196,0.289,0.93,0.214,0.411,3,1.80,23,30.9%,26.2%,26.7%,14.8%,9.60,3,4.9%,45.9%,8.3%,40,47.5%,4,10.0%,42.5%,17.6%,22.5%
8:10 PM,Mike Burrows,vs,57.1,249,5.07,0.273,0.346,1.41,0.194,0.467,11,1.73,106,23.6%,19.3%,18.4%,11.6%,7.53,19,7.6%,63.2%,7.2%,179,36.9%,15,8.4%,26.8%,18.8%,19.6%
9:38 PM,Tomoyuki Sugano,@,52.1,224,5.41,0.268,0.346,1.32,0.229,0.498,10,1.72,102,15.0%,12.1%,11.8%,6.7%,4.64,14,6.2%,64.4%,9.0%,182,48.9%,30,16.5%,29.7%,14.8%,17.0%
6:40 PM,Jack Flaherty,@,45.1,206,4.56,0.270,0.357,1.54,0.213,0.483,8,1.59,86,27.0%,26.7%,19.3%,12.0%,10.92,22,10.7%,62.0%,6.4%,126,45.2%,12,9.5%,32.5%,17.1%,20.6%
9:40 PM,Logan Gilbert,vs,57.2,232,4.24,0.223,0.298,1.06,0.195,0.419,10,1.56,90,27.2%,24.1%,18.9%,13.5%,8.74,13,5.6%,68.7%,7.4%,160,46.2%,18,11.2%,30.0%,18.8%,24.4%
7:45 PM,Nathan Eovaldi,@,64.0,261,4.47,0.218,0.289,1.06,0.167,0.385,11,1.55,92,31.5%,22.6%,21.6%,16.6%,8.30,16,6.1%,66.4%,6.1%,180,40.0%,16,8.9%,26.1%,23.4%,15.6%
7:10 PM,Andrew Abbott,vs,49.2,222,5.25,0.259,0.328,1.49,0.157,0.416,8,1.45,82,21.2%,14.9%,12.5%,9.6%,5.98,23,10.4%,58.0%,6.7%,166,38.6%,11,6.6%,29.5%,12.2%,12.0%
