Matchup,HOU @ CWS
Pitcher,Erick Fedde
Pitcher Team,CWS
Opposing Team,HOU

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,12.0,1.17,="9-43",.209,.465,0.256,3,2,0,4,12.0,5,.300,.765
Batting Second,9.0,2.44,="16-41",.390,.878,0.488,6,0,1,9,12.8,6,.468,1.346
Batting Third,11.0,1.09,="8-41",.195,.415,0.220,2,3,0,7,19.6,4,.261,.676
Batting Fourth,8.2,1.85,="12-39",.308,.513,0.205,2,2,0,5,16.3,4,.372,.885
Batting Fifth,10.2,1.31,="11-43",.256,.442,0.186,2,2,0,6,23.4,3,.304,.746
Batting Sixth,9.0,1.78,="11-38",.289,.342,0.053,0,2,0,7,18.2,5,.386,.728
Batting Seventh,9.2,1.76,="14-42",.333,.452,0.119,1,2,0,4,17.8,3,.378,.830
Batting Eighth,12.1,0.65,="6-39",.154,.154,0.000,0,0,0,1,14.3,2,.190,.344
Batting Ninth,9.2,1.14,="8-36",.222,.250,0.028,0,1,0,0,12.2,3,.300,.550

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jose Altuve RHB,Batting First ​,="33-128",.258,.492,0.234,7,7,1,13,21.4,15,.338,.830
Jeremy Pena RHB,Batting First ​,="68-213",.319,.488,0.169,9,9,0,25,15.5,14,.369,.857
Yordan Alvarez LHB,Batting Second ​,="113-342",.330,.640,0.310,29,19,0,69,16.9,59,.434,1.074
Isaac Paredes RHB,Batting Third ​,="56-201",.279,.423,0.144,6,9,1,30,13.0,21,.361,.784
Christian Walker RHB,Batting Fourth ​,="44-196",.224,.449,0.225,12,8,0,29,23.3,17,.301,.750
LaMonte Wade Jr. LHB,Batting Fifth ​,="2-26",.077,.077,0.000,0,0,0,2,22.6,5,.226,.303
Yainer Diaz RHB,Batting Sixth ​,="16-76",.211,.263,0.052,0,4,0,3,19.2,2,.231,.494
Cam Smith RHB,Batting Sixth ​,="26-127",.205,.378,0.173,6,4,0,10,24.1,14,.285,.663
Taylor Trammell LHB,Batting Seventh ​,="9-29",.310,.448,0.138,1,1,0,3,29.0,2,.355,.803
Zach Dezenzo RHB,Batting Seventh ​,="2-18",.111,.333,0.222,1,1,0,2,40.0,2,.200,.533
Nick Allen RHB,Batting Eighth ​,="9-40",.225,.275,0.050,0,2,0,7,31.1,2,.250,.525
Lucas Spence LHB,Batting Eighth ​,="2-10",.200,.300,0.100,0,1,0,1,27.3,1,.273,.573
Christian Vazquez RHB,Batting Ninth ​,="33-144",.229,.340,0.111,3,7,0,21,18.2,10,.277,.617
