Matchup,DET @ MIN
Pitcher,Jackson Jobe
Pitcher Team,DET
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,18.1,80,0.261,0.340,0.406,0.145,1.42,2,0.98,10.0%,18.7%,18.8%,16.1%,8.8%,7.36,61.3%,6.0%,9.3%,38.9%,20.4%,9.1%,16.7%
vsLHB,12.0,52,0.227,0.340,0.432,0.205,1.33,2,1.50,11.5%,17.0%,17.3%,20.0%,7.9%,6.75,59.6%,6.8%,14.3%,48.6%,28.6%,10.0%,17.1%
vsRHB,6.0,28,0.320,0.339,0.360,0.040,1.67,0,-,7.1%,21.0%,21.4%,12.5%,10.3%,9.00,64.3%,4.8%,-,21.1%,5.3%,-,15.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Brooks Lee SHB,,+770,30,4.20,8,2,2,88.1,312.4,3,3,12.5%,12.5%,25.0%,37.5%,62.5%,69.1,-,33.3%,20.0%,93.8%,62.5%,50.0%,50.0%,12.5%,37.5%,50.0%,50.0%,-,20.0%
Kaelen Culpepper RHB,,+920,3,3.80,8,1,1,87.9,272.2,2,1,12.5%,12.5%,25.0%,25.0%,25.0%,73.8,40.0%,30.0%,10.0%,100.0%,62.5%,62.5%,20.0%,-,37.5%,50.0%,37.5%,12.5%,37.5%
Kody Clemens LHB,,+390,12,4.00,8,1,3,96.0,280.3,3,3,25.0%,-,50.0%,62.5%,62.5%,73.8,41.7%,41.7%,33.3%,100.0%,87.5%,50.0%,25.0%,37.5%,12.5%,62.5%,37.5%,-,57.1%
Alex Jackson RHB,—,N/A,8,2.60,8,1,1,84.7,258.5,1,1,12.5%,12.5%,37.5%,37.5%,25.0%,73.8,43.8%,25.0%,18.8%,94.1%,37.5%,12.5%,100.0%,25.0%,50.0%,62.5%,37.5%,-,50.0%
Victor Caratini SHB,—,N/A,22,3.40,8,0,1,91.5,204.0,2,0,12.5%,12.5%,12.5%,37.5%,37.5%,70.9,9.1%,63.6%,18.2%,100.0%,37.5%,-,-,37.5%,37.5%,12.5%,62.5%,25.0%,42.9%
Josh Bell SHB,,+578,30,4.20,8,0,0,90.7,285.7,2,0,-,-,25.0%,37.5%,25.0%,73.5,30.8%,30.8%,23.1%,100.0%,50.0%,25.0%,0.0%,25.0%,50.0%,62.5%,25.0%,12.5%,60.0%
Trevor Larnach LHB,,+810,25,3.20,8,0,0,86.2,242.9,0,0,-,-,12.5%,37.5%,25.0%,71.7,30.8%,30.8%,23.1%,100.0%,37.5%,12.5%,0.0%,25.0%,62.5%,50.0%,50.0%,-,33.3%
Royce Lewis RHB,,+487,18,3.80,8,0,0,87.8,254.8,2,0,-,-,25.0%,25.0%,25.0%,76.3,50.0%,41.7%,8.3%,85.7%,62.5%,37.5%,0.0%,25.0%,37.5%,50.0%,37.5%,12.5%,62.5%
Ryan Kreidler RHB,—,N/A,17,3.40,8,0,0,85.1,270.2,0,0,-,-,12.5%,25.0%,-,73.6,44.4%,44.4%,11.1%,90.0%,25.0%,25.0%,0.0%,-,75.0%,62.5%,25.0%,12.5%,57.1%
Ryan Jeffers RHB,,+630,17,3.60,8,0,0,85.1,154.4,1,1,12.5%,-,37.5%,50.0%,25.0%,74.7,50.0%,50.0%,30.0%,100.0%,37.5%,-,-,37.5%,37.5%,50.0%,37.5%,12.5%,33.3%
Luke Keaschall RHB,,+870,9,4.40,8,0,0,92.3,197.0,1,0,-,-,-,50.0%,-,71.1,12.5%,75.0%,37.5%,100.0%,12.5%,12.5%,0.0%,-,75.0%,37.5%,37.5%,25.0%,28.6%
Walker Jenkins LHB,,+825,-,3.33,3,0,0,90.4,314.5,1,1,33.3%,-,33.3%,66.7%,66.7%,72.9,25.0%,50.0%,25.0%,100.0%,66.6%,33.3%,0.0%,33.3%,33.3%,66.7%,33.3%,-,100.0%
Gabriel Gonzalez RHB,—,N/A,-,4.00,1,0,0,66.6,-,0,0,-,-,-,-,-,69.1,-,-,-,100.0%,-,-,-,-,100.0%,100.0%,-,-,-
